Size-Vector Network.nodeTx.queue (#0 - General-0-20240511-20:31:18-88690),
145.418705028718,0
145.525338981727,1
145.525338981727,0
146.021026207878,1
146.021026207878,0
146.0611097315,1
146.121026207878,0
146.440126963956,1
146.440126963956,0
147.442114377675,1
147.442114377675,0
148.492579234237,1
148.492579234237,0
148.655278569827,1
148.655278569827,0
149.005447494067,1
149.005447494067,0
149.177433363682,1
149.177433363682,0
149.178447444012,1
149.277433363682,0
149.433494216001,1
149.433494216001,0
149.511993690517,1
149.533494216001,0
149.626941519961,1
149.633494216001,0
149.759058327036,1
149.759058327036,0
149.795864586364,1
149.859058327036,0
149.935616503862,1
149.959058327036,0
150.367274848798,1
150.367274848798,0
150.455673992614,1
150.467274848798,0
150.508307314665,1
150.567274848798,0
150.636485975322,1
150.667274848798,0
150.81549730482,1
150.81549730482,0
150.847642364139,1
150.911145208727,2
150.91549730482,1
151.01549730482,0
151.898053525617,1
151.898053525617,0
151.923795616547,1
151.998053525617,0
152.054065321818,1
152.098053525617,0
152.549537907095,1
152.549537907095,0
152.760071982804,1
152.760071982804,0
153.66230723405,1
153.66230723405,0
153.767555558562,1
153.767555558562,0
154.577546300287,1
154.577546300287,0
154.966369890376,1
154.966369890376,0
155.55896678553,1
155.55896678553,0
155.691457180348,1
155.691457180348,0
156.063314618933,1
156.063314618933,0
156.174601953785,1
156.174601953785,0
156.275897674371,1
156.275897674371,0
156.403395382833,1
156.403395382833,0
156.424540255773,1
156.503395382833,0
156.514363732055,1
156.603395382833,0
156.645105645469,1
156.703395382833,0
157.018263686517,1
157.018263686517,0
157.084331302551,1
157.118263686517,0
157.735974253131,1
157.735974253131,0
157.771505630979,1
157.835974253131,0
157.86988123376,1
157.883608076898,2
157.935974253131,1
158.035974253131,0
158.64732302165,1
158.64732302165,0
158.970609986349,1
158.970609986349,0
158.97412163416,1
158.976994946712,2
159.070609986349,1
159.167600867766,2
159.170609986349,1
159.270609986349,0
159.535651907264,1
159.535651907264,0
159.626462461989,1
159.635651907264,0
159.666195756903,1
159.735651907264,0
160.202292123031,1
160.202292123031,0
160.223007691261,1
160.295135868848,2
160.302292123031,1
160.318604505669,2
160.402292123031,1
160.502292123031,0
160.60144919757,1
160.602292123031,0
160.880171053047,1
160.880171053047,0
161.295912498216,1
161.295912498216,0
161.366293503834,1
161.395912498216,0
161.507767139243,1
161.507767139243,0
161.644181567935,1
161.644181567935,0
161.992898840751,1
161.992898840751,0
162.196653423475,1
162.196653423475,0
162.639058379277,1
162.639058379277,0
163.131572770675,1
163.131572770675,0
163.250692416324,1
163.250692416324,0
163.575303825225,1
163.575303825225,0
163.60068734621,1
163.675303825225,0
163.679477353389,1
163.753452821701,2
163.775303825225,1
163.788694792805,2
163.875303825225,1
163.975303825225,0
164.01277709406,1
164.027018727177,2
164.075303825225,1
164.175303825225,0
164.188812403188,1
164.275303825225,0
164.278552732782,1
164.375303825225,0
164.445878450779,1
164.475303825225,0
164.521871340586,1
164.575303825225,0
164.675231112984,1
164.675303825225,0
164.827497226815,1
164.827497226815,0
165.013393024759,1
165.013393024759,0
165.300828371696,1
165.300828371696,0
165.446684314455,1
165.446684314455,0
165.744058377289,1
165.744058377289,0
166.2227689417,1
166.2227689417,0
166.306119776294,1
166.3227689417,0
166.44816239723,1
166.44816239723,0
166.567641894108,1
166.567641894108,0
167.006070555364,1
167.006070555364,0
167.056034439844,1
167.106070555364,0
167.23403645625,1
167.23403645625,0
167.622472831758,1
167.622472831758,0
167.645057142778,1
167.659689117515,2
167.722472831758,1
167.822472831758,0
167.92942084464,1
167.92942084464,0
168.227924187289,1
168.227924187289,0
168.285779430278,1
168.327924187289,0
168.662833238185,1
