bufferSize Network.nodeTx.traTx (#0 - General-0-20240516-22:37:07-4866),
31.880579990964,0
31.880579990964,1
31.880579990964,1
31.980579990964,0
33.411249152898,0
33.411249152898,1
33.411249152898,1
33.511249152898,0
36.295165554754,0
36.295165554754,1
36.295165554754,1
36.395165554754,0
36.776447434263,0
36.776447434263,1
36.776447434263,1
36.876447434263,0
37.980377102059,0
37.980377102059,1
37.980377102059,1
38.080377102059,0
39.190878658228,0
39.190878658228,1
39.190878658228,1
39.290878658228,0
39.655075752948,0
39.655075752948,1
39.655075752948,1
39.755075752948,0
40.20629906884,0
40.20629906884,1
40.20629906884,1
40.30629906884,0
41.343701049333,0
41.343701049333,1
41.343701049333,1
41.443701049333,0
42.195655255616,0
42.195655255616,1
42.195655255616,1
42.290061062695,0
42.290061062695,1
42.295655255616,1
42.395655255616,0
43.246481839363,0
43.246481839363,1
43.246481839363,1
43.346481839363,0
44.012555745125,0
44.012555745125,1
44.012555745125,1
44.112555745125,0
44.666796641407,0
44.666796641407,1
44.666796641407,1
44.766796641407,0
44.782843901782,0
44.782843901782,1
44.782843901782,1
44.882843901782,0
45.360969895632,0
45.360969895632,1
45.360969895632,1
45.460969895632,0
47.531785254122,0
47.531785254122,1
47.531785254122,1
47.631785254122,0
48.597808764192,0
48.597808764192,1
48.597808764192,1
48.697808764192,0
49.151179233009,0
49.151179233009,1
49.151179233009,1
49.235138853483,0
49.235138853483,1
49.251179233009,1
49.351179233009,0
49.636813143654,0
49.636813143654,1
49.636813143654,1
49.736813143654,0
50.118084170177,0
50.118084170177,1
50.118084170177,1
50.218084170177,0
50.348544434291,0
50.348544434291,1
50.348544434291,1
50.448544434291,0
50.503196895814,0
50.503196895814,1
50.503196895814,1
50.603196895814,0
51.619388015128,0
51.619388015128,1
51.619388015128,1
51.719388015128,0
52.620855653596,0
52.620855653596,1
52.620855653596,1
52.720855653596,0
53.077667470983,0
53.077667470983,1
53.077667470983,1
53.177667470983,0
53.260703839035,0
53.260703839035,1
53.260703839035,1
53.360703839035,0
53.890954868244,0
53.890954868244,1
53.890954868244,1
53.990954868244,0
53.999913388713,0
53.999913388713,1
53.999913388713,1
54.014139815614,0
54.014139815614,1
54.099913388713,1
54.199913388713,0
54.307967923622,0
54.307967923622,1
54.307967923622,1
54.407967923622,0
55.029003627921,0
55.029003627921,1
55.029003627921,1
55.129003627921,0
55.150605995005,0
55.150605995005,1
55.150605995005,1
55.250605995005,0
55.860853502886,0
55.860853502886,1
55.860853502886,1
55.960853502886,0
56.049434951942,0
56.049434951942,1
56.049434951942,1
56.149434951942,0
56.769095934968,0
56.769095934968,1
56.769095934968,1
56.869095934968,0
57.135513721949,0
57.135513721949,1
57.135513721949,1
57.235513721949,0
59.293949987907,0
59.293949987907,1
59.293949987907,1
59.393949987907,0
61.040635018568,0
61.040635018568,1
61.040635018568,1
61.140635018568,0
61.899489234593,0
61.899489234593,1
61.899489234593,1
61.999489234593,0
62.347798792207,0
62.347798792207,1
62.347798792207,1
62.447798792207,0
62.681937663495,0
62.681937663495,1
62.681937663495,1
62.781937663495,0
63.394058601118,0
63.394058601118,1
63.394058601118,1
63.494058601118,0
63.824957906174,0
63.824957906174,1
63.824957906174,1
63.924957906174,0
65.569721202445,0
65.569721202445,1
65.569721202445,1
65.669721202445,0
66.466802052038,0
66.466802052038,1
66.466802052038,1
66.545222971369,0
66.545222971369,1
66.566802052038,1
66.591809439219,0
66.591809439219,1
66.666802052038,1
66.766802052038,0
69.21696970256,0
69.21696970256,1
69.21696970256,1
69.31696970256,0
70.041154053223,0
70.041154053223,1
70.041154053223,1
70.141154053223,0
70.835279651839,0
70.835279651839,1
70.835279651839,1
70.935279651839,0
71.668227736104,0
71.668227736104,1
71.668227736104,1
71.768227736104,0
71.808797285617,0
71.808797285617,1
71.808797285617,1
71.908797285617,0
71.985952315179,0
71.985952315179,1
71.985952315179,1
72.085952315179,0
72.318505336644,0
72.318505336644,1
72.318505336644,1
72.418505336644,0
72.422026852965,0
72.422026852965,1
72.422026852965,1
72.522026852965,0
73.463808870308,0
73.463808870308,1
73.463808870308,1
73.563808870308,0
73.74803034352,0
73.74803034352,1
73.74803034352,1
73.84803034352,0
74.450076513349,0
74.450076513349,1
74.450076513349,1
74.550076513349,0
74.789153058517,0
74.789153058517,1
74.789153058517,1
74.889153058517,0
75.083987476495,0
75.083987476495,1
75.083987476495,1
75.183987476495,0
75.717308321641,0
75.717308321641,1
75.717308321641,1
75.746695688951,0
75.746695688951,1
75.817308321641,1
75.917308321641,0
76.179688922056,0
76.179688922056,1
76.179688922056,1
76.279688922056,0
76.934092175931,0
76.934092175931,1
76.934092175931,1
77.034092175931,0
80.274964810563,0
80.274964810563,1
80.274964810563,1
80.374964810563,0
82.669674792103,0
82.669674792103,1
82.669674792103,1
82.75040112322,0
82.75040112322,1
82.769674792103,1
82.869674792103,0
83.543770933234,0
83.543770933234,1
83.543770933234,1
83.643770933234,0
83.719497072316,0
83.719497072316,1
83.719497072316,1
83.819497072316,0
84.475511506381,0
84.475511506381,1
84.475511506381,1
84.575511506381,0
84.60744666545,0
84.60744666545,1
84.60744666545,1
84.70744666545,0
88.627521928132,0
88.627521928132,1
88.627521928132,1
88.727521928132,0
89.421578964453,0
89.421578964453,1
89.421578964453,1
89.521578964453,0
90.075515854672,0
90.075515854672,1
90.075515854672,1
90.175515854672,0
90.294576254622,0
90.294576254622,1
90.294576254622,1
90.394576254622,0
90.695874762434,0
90.695874762434,1
90.695874762434,1
90.795874762434,0
91.166830948177,0
91.166830948177,1
91.166830948177,1
91.266830948177,0
91.649666699379,0
91.649666699379,1
91.649666699379,1
91.749666699379,0
91.859874455738,0
91.859874455738,1
91.859874455738,1
91.959874455738,0
92.592522511291,0
92.592522511291,1
92.592522511291,1
92.692522511291,0
92.722368103401,0
92.722368103401,1
92.722368103401,1
92.822368103401,0
93.031744025843,0
93.031744025843,1
93.031744025843,1
93.119460583187,0
93.119460583187,1
93.131744025843,1
93.231744025843,0
93.961836809337,0
93.961836809337,1
93.961836809337,1
94.061836809337,0
94.762890957199,0
94.762890957199,1
94.762890957199,1
94.862890957199,0
95.04905783973,0
95.04905783973,1
95.04905783973,1
95.14905783973,0
95.160592041669,0
95.160592041669,1
95.160592041669,1
95.260592041669,0
96.290568541623,0
96.290568541623,1
96.290568541623,1
96.390568541623,0
96.454728989003,0
96.454728989003,1
96.454728989003,1
96.554728989003,0
98.695121407892,0
98.695121407892,1
98.695121407892,1
98.795121407892,0
99.040131876197,0
99.040131876197,1
99.040131876197,1
99.140131876197,0
99.854833911856,0
99.854833911856,1
99.854833911856,1
99.954833911856,0
101.145082655143,0
101.145082655143,1
101.145082655143,1
101.155331088966,0
101.155331088966,1
101.23193975011,1
101.23193975011,2
101.245082655143,2
101.345082655143,1
101.445082655143,0
101.963266200727,0
101.963266200727,1
101.963266200727,1
102.063266200727,0
103.32813039019,0
103.32813039019,1
103.32813039019,1
103.42813039019,0
104.167991164505,0
104.167991164505,1
104.167991164505,1
104.243767245987,0
104.243767245987,1
104.267991164505,1
104.367991164505,0
106.923958525245,0
106.923958525245,1
106.923958525245,1
107.023958525245,0
109.735732119933,0
109.735732119933,1
109.735732119933,1
109.835732119933,0
111.314723095527,0
111.314723095527,1
111.314723095527,1
111.414723095527,0
111.788975542824,0
111.788975542824,1
111.788975542824,1
111.888975542824,0
112.323413237824,0
112.323413237824,1
112.323413237824,1
112.423413237824,0
115.144858701202,0
115.144858701202,1
115.144858701202,1
115.18785389602,0
115.18785389602,1
115.244858701202,1
115.344858701202,0
115.884212768696,0
115.884212768696,1
115.884212768696,1
115.984212768696,0
116.334172933677,0
116.334172933677,1
116.334172933677,1
116.434172933677,0
117.342356887791,0
117.342356887791,1
117.342356887791,1
117.357499483901,0
117.357499483901,1
117.387481708195,1
117.387481708195,2
117.442356887791,2
117.542356887791,1
117.642356887791,0
117.824640499845,0
117.824640499845,1
117.824640499845,1
117.924640499845,0
118.073948180568,0
118.073948180568,1
118.073948180568,1
118.173948180568,0
120.992625772702,0
120.992625772702,1
120.992625772702,1
121.088668346685,0
121.088668346685,1
121.092625772702,1
121.192625772702,0
121.422732943125,0
121.422732943125,1
121.422732943125,1
121.522732943125,0
121.686115010161,0
121.686115010161,1
121.686115010161,1
121.786115010161,0
122.177849723434,0
122.177849723434,1
122.177849723434,1
122.272641200753,0
122.272641200753,1
122.277849723434,1
122.377849723434,0
123.147796345664,0
123.147796345664,1
123.147796345664,1
123.247796345664,0
123.43482205731,0
123.43482205731,1
123.43482205731,1
123.53482205731,0
125.027999955061,0
125.027999955061,1
125.027999955061,1
125.127999955061,0
125.429163236879,0
125.429163236879,1
125.429163236879,1
125.529163236879,0
127.307097074193,0
127.307097074193,1
127.307097074193,1
127.356820125305,0
127.356820125305,1
127.407097074193,1
127.507097074193,0
127.540116711366,0
127.540116711366,1
127.540116711366,1
127.640116711366,0
128.424508856665,0
128.424508856665,1
128.424508856665,1
128.524508856665,0
129.049141493715,0
129.049141493715,1
129.049141493715,1
129.149141493715,0
129.676214642693,0
129.676214642693,1
129.676214642693,1
129.776214642693,0
131.178645034573,0
131.178645034573,1
131.178645034573,1
131.278645034573,0
131.409956164646,0
131.409956164646,1
131.409956164646,1
131.509956164646,0
131.943392117559,0
131.943392117559,1
131.943392117559,1
132.043392117559,0
132.498961330394,0
132.498961330394,1
132.498961330394,1
132.598961330394,0
134.363148098127,0
134.363148098127,1
134.363148098127,1
134.437135829441,0
134.437135829441,1
134.463148098127,1
134.563148098127,0
136.34236421041,0
136.34236421041,1
136.34236421041,1
136.44236421041,0
136.985785941216,0
136.985785941216,1
136.985785941216,1
137.050863802971,0
137.050863802971,1
137.085785941216,1
137.185785941216,0
139.037805749478,0
139.037805749478,1
139.037805749478,1
139.137805749478,0
139.281811061125,0
139.281811061125,1
139.281811061125,1
139.381811061125,0
139.569481221699,0
139.569481221699,1
139.569481221699,1
139.576531784697,0
139.576531784697,1
139.669481221699,1
139.769481221699,0
140.402166217265,0
140.402166217265,1
140.402166217265,1
140.502166217265,0
141.787661955516,0
141.787661955516,1
141.787661955516,1
141.887661955516,0
141.893659990687,0
141.893659990687,1
141.893659990687,1
141.993659990687,0
142.674995481322,0
142.674995481322,1
142.674995481322,1
142.774995481322,0
143.619945838904,0
143.619945838904,1
143.619945838904,1
143.719945838904,0
145.000907692519,0
145.000907692519,1
145.000907692519,1
145.100907692519,0
145.257148317789,0
145.257148317789,1
145.257148317789,1
145.357148317789,0
145.487786610611,0
145.487786610611,1
145.487786610611,1
145.587786610611,0
145.639549439536,0
145.639549439536,1
145.639549439536,1
145.739549439536,0
146.019949531978,0
146.019949531978,1
146.019949531978,1
146.119949531978,0
146.682296313447,0
146.682296313447,1
146.682296313447,1
146.782296313447,0
147.285894363298,0
147.285894363298,1
147.285894363298,1
147.301128707395,0
147.301128707395,1
147.385894363298,1
147.436317896384,0
147.436317896384,1
147.485894363298,1
147.585894363298,0
148.760623700694,0
148.760623700694,1
148.760623700694,1
148.860623700694,0
149.106921872727,0
149.106921872727,1
149.106921872727,1
149.110451778096,0
149.110451778096,1
149.206921872727,1
149.229207907769,0
149.229207907769,1
149.306921872727,1
149.406921872727,0
150.078683514248,0
150.078683514248,1
150.078683514248,1
150.178683514248,0
150.710995788359,0
150.710995788359,1
150.710995788359,1
150.810995788359,0
150.947037034,0
150.947037034,1
150.947037034,1
151.047037034,0
151.859418524077,0
151.859418524077,1
151.859418524077,1
151.959418524077,0
152.85598692939,0
152.85598692939,1
152.85598692939,1
152.95598692939,0
153.111246983066,0
153.111246983066,1
153.111246983066,1
153.211246983066,0
155.567604366352,0
155.567604366352,1
155.567604366352,1
155.667604366352,0
155.993532481462,0
155.993532481462,1
155.993532481462,1
156.093532481462,0
156.208048210843,0
156.208048210843,1
156.208048210843,1
156.308048210843,0
157.266316517814,0
157.266316517814,1
157.266316517814,1
157.366316517814,0
157.910111243686,0
157.910111243686,1
157.910111243686,1
158.010111243686,0
158.288369098627,0
158.288369098627,1
158.288369098627,1
158.388369098627,0
158.960812251716,0
158.960812251716,1
158.960812251716,1
159.060812251716,0
160.658612433612,0
160.658612433612,1
160.658612433612,1
160.758612433612,0
161.295528042285,0
161.295528042285,1
161.295528042285,1
161.395528042285,0
162.059522089799,0
162.059522089799,1
162.059522089799,1
162.159522089799,0
162.248837084467,0
162.248837084467,1
162.248837084467,1
162.348837084467,0
163.914967258323,0
163.914967258323,1
163.914967258323,1
164.014967258323,0
166.204178500986,0
166.204178500986,1
166.204178500986,1
166.304178500986,0
167.058884473636,0
167.058884473636,1
167.058884473636,1
167.158884473636,0
167.503352494225,0
167.503352494225,1
167.503352494225,1
167.603352494225,0
167.950637039972,0
167.950637039972,1
167.950637039972,1
168.050637039972,0
169.355731949865,0
169.355731949865,1
169.355731949865,1
169.455731949865,0
172.237986887298,0
172.237986887298,1
172.237986887298,1
172.337986887298,0
173.139665812733,0
173.139665812733,1
173.139665812733,1
173.232310798255,0
173.232310798255,1
173.239665812733,1
173.339665812733,0
173.497075898211,0
173.497075898211,1
173.497075898211,1
173.597075898211,0
174.589689817134,0
174.589689817134,1
174.589689817134,1
174.689689817134,0
175.850381470543,0
175.850381470543,1
175.850381470543,1
175.950381470543,0
176.248423343005,0
176.248423343005,1
176.248423343005,1
176.348423343005,0
176.627187403821,0
176.627187403821,1
176.627187403821,1
176.727187403821,0
177.471148916454,0
177.471148916454,1
177.471148916454,1
177.571148916454,0
179.068273463505,0
179.068273463505,1
179.068273463505,1
179.168273463505,0
179.283831320558,0
179.283831320558,1
179.283831320558,1
179.383831320558,0
179.936733190303,0
179.936733190303,1
179.936733190303,1
180.036733190303,0
180.218537322108,0
180.218537322108,1
180.218537322108,1
180.318537322108,0
181.819660159595,0
181.819660159595,1
181.819660159595,1
181.919660159595,0
184.342937999383,0
184.342937999383,1
184.342937999383,1
184.442937999383,0
185.227475199616,0
185.227475199616,1
185.227475199616,1
185.327475199616,0
185.893371257444,0
185.893371257444,1
185.893371257444,1
185.993371257444,0
186.862303209044,0
186.862303209044,1
186.862303209044,1
186.962303209044,0
187.670679372146,0
187.670679372146,1
187.670679372146,1
187.770679372146,0
188.192528967821,0
188.192528967821,1
188.192528967821,1
188.292528967821,0
188.763929796293,0
188.763929796293,1
188.763929796293,1
188.863929796293,0
191.108031064537,0
191.108031064537,1
191.108031064537,1
191.208031064537,0
191.304573995794,0
191.304573995794,1
191.304573995794,1
191.404573995794,0
192.079171753778,0
192.079171753778,1
192.079171753778,1
192.179171753778,0
192.455904852474,0
192.455904852474,1
192.455904852474,1
192.555904852474,0
192.869451845075,0
192.869451845075,1
192.869451845075,1
192.969451845075,0
193.592792019195,0
193.592792019195,1
193.592792019195,1
193.692792019195,0
194.2920941795,0
194.2920941795,1
194.2920941795,1
194.3920941795,0
194.775172710742,0
194.775172710742,1
194.775172710742,1
194.789707546753,0
194.789707546753,1
194.875172710742,1
194.975172710742,0
195.266053333476,0
195.266053333476,1
195.266053333476,1
195.366053333476,0
195.535248745378,0
195.535248745378,1
195.535248745378,1
195.635248745378,0
196.479531383326,0
196.479531383326,1
196.479531383326,1
196.579531383326,0
197.289021532318,0
197.289021532318,1
197.289021532318,1
197.389021532318,0
197.543770081755,0
197.543770081755,1
197.543770081755,1
197.643770081755,0
197.800719800279,0
197.800719800279,1
197.800719800279,1
197.900719800279,0
198.163446565221,0
198.163446565221,1
198.163446565221,1
198.263446565221,0
198.885227857049,0
198.885227857049,1
198.885227857049,1
198.985227857049,0
199.922462261952,0
199.922462261952,1
199.922462261952,1
