BufferSizeQueue Network.nodeRx.traRx (#0 - General-0-20240516-22:37:07-4866),
0.797105878424,1
1.471026169787,1
2.412974238323,1
3.807677397379,1
4.500094745982,1
5.963753747895,1
6.554154602881,1
7.963377643533,1
8.376664008536,1
9.109418828331,1
9.888038303829,1
10.25188442662,1
10.683523824282,1
10.948393178635,1
12.616036495162,1
12.716036495162,1
15.146009206928,1
15.384776312559,1
15.74747789127,1
16.234562652458,1
17.411234740675,1
18.665393140919,1
19.229898725904,1
19.72031065132,1
20.349885290995,1
20.724039297757,1
22.672729862144,1
24.02900681035,1
24.12900681035,1
24.392954324131,1
24.492954324131,1
25.244784474955,1
25.344784474955,1
25.604539769195,1
26.945155516774,1
29.307782963281,1
30.437121157259,1
30.550544297508,1
32.080779990964,1
33.611449152898,1
36.495365554754,1
36.976647434263,1
38.180577102059,1
39.391078658228,1
39.855275752948,1
40.40649906884,1
41.543901049333,1
42.395855255616,1
42.495855255616,1
43.446681839363,1
44.212755745125,1
44.866996641407,1
44.983043901782,1
45.561169895632,1
47.731985254122,1
48.798008764192,1
49.351379233009,1
49.451379233009,1
49.837013143654,1
50.318284170177,1
50.548744434291,1
50.703396895814,1
51.819588015128,1
52.821055653596,1
53.277867470983,1
53.460903839035,1
54.091154868244,1
54.200113388713,1
54.300113388713,1
54.508167923622,1
55.229203627921,1
55.350805995005,1
56.061053502886,1
56.249634951942,1
56.969295934968,1
57.335713721949,1
59.494149987907,1
61.240835018568,1
62.099689234593,1
62.547998792207,1
62.882137663495,1
63.594258601118,1
64.025157906174,1
65.769921202445,1
66.667002052038,1
66.767002052038,1
66.867002052038,1
69.41716970256,1
70.241354053223,1
71.035479651839,1
71.868427736104,1
72.008997285617,1
72.186152315179,1
72.518705336644,1
72.622226852965,1
73.664008870308,1
73.94823034352,1
74.650276513349,1
74.989353058517,1
75.284187476495,1
75.917508321641,1
76.017508321641,1
76.379888922056,1
77.134292175931,1
80.475164810563,1
82.869874792103,1
82.969874792103,1
83.743970933234,1
83.919697072316,1
84.675711506381,1
84.80764666545,1
88.827721928132,1
89.621778964453,1
90.275715854672,1
90.494776254622,1
90.896074762434,1
91.367030948177,1
91.849866699379,1
92.060074455738,1
92.792722511291,1
92.922568103401,1
93.231944025843,1
93.331944025843,1
94.162036809337,1
94.963090957199,1
95.24925783973,1
95.360792041669,1
96.490768541623,1
96.654928989003,1
98.895321407892,1
99.240331876197,1
100.055033911856,1
101.345282655143,1
101.445282655143,1
101.545282655143,1
102.163466200727,1
103.52833039019,1
104.368191164505,1
104.468191164505,1
107.124158525245,1
109.935932119933,1
111.514923095527,1
111.989175542824,1
112.523613237824,1
115.345058701202,1
115.445058701202,1
116.084412768696,1
116.534372933677,1
117.542556887791,1
117.642556887791,1
117.742556887791,1
118.024840499845,1
118.274148180568,1
121.192825772702,1
121.292825772702,1
121.622932943125,1
121.886315010161,1
122.378049723434,1
122.478049723434,1
123.347996345664,1
123.63502205731,1
125.228199955061,1
125.629363236879,1
127.507297074193,1
127.607297074193,1
127.740316711366,1
128.624708856665,1
129.249341493715,1
129.876414642693,1
131.378845034573,1
131.610156164646,1
132.143592117559,1
132.699161330394,1
134.563348098127,1
134.663348098127,1
136.54256421041,1
137.185985941216,1
137.285985941216,1
139.238005749478,1
139.482011061125,1
139.769681221699,1
139.869681221699,1
140.602366217265,1
141.987861955516,1
142.093859990687,1
142.875195481322,1
143.820145838904,1
145.201107692519,1
145.457348317789,1
145.687986610611,1
145.839749439536,1
146.220149531978,1
146.882496313447,1
147.486094363298,1
147.586094363298,1
147.686094363298,1
148.960823700694,1
149.307121872727,1
149.407121872727,1
149.507121872727,1
150.278883514248,1
150.911195788359,1
151.147237034,1
152.059618524077,1
153.05618692939,1
153.311446983066,1
155.767804366352,1
156.193732481462,1
156.408248210843,1
157.466516517814,1
158.110311243686,1
158.488569098627,1
159.161012251716,1
160.858812433612,1
161.495728042285,1
162.259722089799,1
162.449037084467,1
164.115167258323,1
166.404378500986,1
167.259084473636,1
167.703552494225,1
168.150837039972,1
169.555931949865,1
172.438186887298,1
173.339865812733,1
173.439865812733,1
173.697275898211,1
174.789889817134,1
176.050581470543,1
176.448623343005,1
176.827387403821,1
177.671348916454,1
179.268473463505,1
179.484031320558,1
180.136933190303,1
180.418737322108,1
182.019860159595,1
184.543137999383,1
185.427675199616,1
186.093571257444,1
187.062503209044,1
187.870879372146,1
188.392728967821,1
188.964129796293,1
191.308231064537,1
191.504773995794,1
192.279371753778,1
192.656104852474,1
193.069651845075,1
193.792992019195,1
194.4922941795,1
194.975372710742,1
195.075372710742,1
195.466253333476,1
195.735448745378,1
196.679731383326,1
197.489221532318,1
197.743970081755,1
198.000919800279,1
198.363646565221,1
199.085427857049,1
