Size-Vector Network.queue0 (#0 - General-0-20240516-22:44:08-5538),
83.643870933234,1
83.643870933234,0
83.819597072316,1
83.843870933234,0
84.575611506381,1
84.575611506381,0
84.70754666545,1
84.775611506381,0
88.727621928132,1
88.727621928132,0
89.521678964453,1
89.521678964453,0
90.175615854672,1
90.175615854672,0
90.394676254622,1
90.394676254622,0
90.795974762434,1
90.795974762434,0
91.266930948177,1
91.266930948177,0
91.749766699379,1
91.749766699379,0
91.959974455738,1
91.959974455738,0
92.692622511291,1
92.692622511291,0
92.822468103401,1
92.892622511291,0
93.131844025843,1
93.131844025843,0
93.231844025843,1
93.331844025843,0
94.061936809337,1
94.061936809337,0
94.862990957199,1
94.862990957199,0
95.14915783973,1
95.14915783973,0
95.260692041669,1
95.34915783973,0
96.390668541623,1
96.390668541623,0
96.554828989003,1
96.590668541623,0
98.795221407892,1
98.795221407892,0
99.140231876197,1
99.140231876197,0
99.954933911856,1
99.954933911856,0
101.245182655143,1
101.245182655143,0
101.345182655143,1
101.445182655143,0
101.445182655143,1
101.645182655143,0
102.063366200727,1
102.063366200727,0
103.42823039019,1
103.42823039019,0
104.268091164505,1
104.268091164505,0
104.368091164505,1
104.468091164505,0
107.024058525245,1
107.024058525245,0
109.835832119933,1
109.835832119933,0
111.414823095527,1
111.414823095527,0
111.889075542824,1
111.889075542824,0
112.423513237824,1
112.423513237824,0
115.244958701202,1
115.244958701202,0
115.344958701202,1
115.444958701202,0
115.984312768696,1
115.984312768696,0
116.434272933677,1
116.434272933677,0
117.442456887791,1
117.442456887791,0
117.542456887791,1
117.642456887791,0
117.642456887791,1
117.842456887791,0
117.924740499845,1
118.042456887791,0
118.174048180568,1
118.242456887791,0
121.092725772702,1
121.092725772702,0
121.192725772702,1
121.292725772702,0
121.522832943125,1
121.522832943125,0
121.786215010161,1
121.786215010161,0
122.277949723434,1
122.277949723434,0
122.377949723434,1
122.477949723434,0
123.247896345664,1
123.247896345664,0
123.53492205731,1
123.53492205731,0
125.128099955061,1
125.128099955061,0
125.529263236879,1
125.529263236879,0
127.407197074193,1
127.407197074193,0
127.507197074193,1
127.607197074193,0
127.640216711366,1
127.807197074193,0
128.524608856665,1
128.524608856665,0
129.149241493715,1
129.149241493715,0
129.776314642693,1
129.776314642693,0
131.278745034573,1
131.278745034573,0
131.510056164646,1
131.510056164646,0
132.043492117559,1
132.043492117559,0
132.599061330394,1
132.599061330394,0
134.463248098127,1
134.463248098127,0
134.563248098127,1
134.663248098127,0
136.44246421041,1
136.44246421041,0
137.085885941216,1
137.085885941216,0
137.185885941216,1
137.285885941216,0
139.137905749478,1
139.137905749478,0
139.381911061125,1
139.381911061125,0
139.669581221699,1
139.669581221699,0
139.769581221699,1
139.869581221699,0
140.502266217265,1
140.502266217265,0
141.887761955516,1
141.887761955516,0
141.993759990687,1
142.087761955516,0
142.775095481322,1
142.775095481322,0
143.720045838904,1
143.720045838904,0
145.101007692519,1
145.101007692519,0
145.357248317789,1
145.357248317789,0
145.587886610611,1
145.587886610611,0
145.739649439536,1
145.787886610611,0
146.120049531978,1
146.120049531978,0
146.782396313447,1
146.782396313447,0
147.385994363298,1
147.385994363298,0
147.485994363298,1
147.585994363298,0
147.585994363298,1
147.785994363298,0
148.860723700694,1
148.860723700694,0
149.207021872727,1
149.207021872727,0
149.307021872727,1
149.407021872727,0
149.407021872727,1
149.607021872727,0
150.178783514248,1
150.178783514248,0
150.811095788359,1
150.811095788359,0
151.047137034,1
151.047137034,0
151.959518524077,1
151.959518524077,0
152.95608692939,1
152.95608692939,0
153.211346983066,1
153.211346983066,0
155.667704366352,1
155.667704366352,0
156.093632481462,1
156.093632481462,0
156.308148210843,1
156.308148210843,0
157.366416517814,1
157.366416517814,0
158.010211243686,1
158.010211243686,0
158.388469098627,1
158.388469098627,0
159.060912251716,1
159.060912251716,0
160.758712433612,1
160.758712433612,0
161.395628042285,1
161.395628042285,0
162.159622089799,1
162.159622089799,0
162.348937084467,1
162.359622089799,0
164.015067258323,1
164.015067258323,0
166.304278500986,1
166.304278500986,0
167.158984473636,1
167.158984473636,0
167.603452494225,1
167.603452494225,0
168.050737039972,1
168.050737039972,0
169.455831949865,1
169.455831949865,0
172.338086887298,1
172.338086887298,0
173.239765812733,1
173.239765812733,0
173.339765812733,1
173.439765812733,0
173.597175898211,1
173.639765812733,0
174.689789817134,1
174.689789817134,0
175.950481470543,1
175.950481470543,0
176.348523343005,1
176.348523343005,0
176.727287403821,1
176.727287403821,0
177.571248916454,1
177.571248916454,0
179.168373463505,1
179.168373463505,0
179.383931320558,1
179.383931320558,0
180.036833190303,1
180.036833190303,0
180.318637322108,1
180.318637322108,0
181.919760159595,1
181.919760159595,0
184.443037999383,1
184.443037999383,0
185.327575199616,1
185.327575199616,0
185.993471257444,1
185.993471257444,0
186.962403209044,1
186.962403209044,0
187.770779372146,1
187.770779372146,0
188.292628967821,1
188.292628967821,0
188.864029796293,1
188.864029796293,0
191.208131064537,1
191.208131064537,0
191.404673995794,1
191.408131064537,0
192.179271753778,1
192.179271753778,0
192.556004852474,1
192.556004852474,0
192.969551845075,1
192.969551845075,0
193.692892019195,1
193.692892019195,0
194.3921941795,1
194.3921941795,0
194.875272710742,1
194.875272710742,0
194.975272710742,1
195.075272710742,0
195.366153333476,1
195.366153333476,0
195.635348745378,1
195.635348745378,0
196.579631383326,1
196.579631383326,0
197.389121532318,1
197.389121532318,0
197.643870081755,1
197.643870081755,0
197.900819800279,1
197.900819800279,0
198.263546565221,1
198.263546565221,0
198.985327857049,1
198.985327857049,0
