Delay Network.nodeRx.sink (#0 - General-0-20240515-14:10:05-118781),
0.997105878424,0.4002
1.671026169787,0.4002
2.612974238323,0.4002
4.007677397379,0.4002
4.700094745982,0.4002
6.163753747895,0.4002
6.754154602881,0.4002
8.163377643533,0.4002
8.576664008536,0.4002
9.309418828331,0.4002
10.088038303829,0.4002
10.45188442662,0.4002
10.883523824282,0.4002
11.148393178635,0.4002
12.816036495162,0.4002
13.016036495162,0.556411498179999906
15.346009206928,0.4002
15.584776312559,0.4002
15.94747789127,0.4002
16.434562652458,0.4002
17.611234740675,0.4002
18.865393140919,0.4002
19.429898725904,0.4002
19.92031065132,0.4002
20.549885290995,0.4002
20.924039297757,0.4002
22.872729862144,0.4002
24.22900681035,0.4002
24.42900681035,0.54493598340099991
24.62900681035,0.436252486218999922
24.82900681035,0.567881716625999951
25.444784474955,0.4002
25.644784474955,0.584880808701000007
25.844784474955,0.440444705759999941
27.145155516774,0.4002
29.507782963281,0.4002
30.637121157259,0.4002
30.837121157259,0.486776859750999932
32.280779990964,0.4002
33.811449152898,0.4002
36.695365554754,0.4002
37.176647434263,0.4002
38.380577102059,0.4002
39.591078658228,0.4002
40.055275752948,0.4002
40.60649906884,0.4002
41.743901049333,0.4002
42.595855255616,0.4002
42.795855255616,0.505794192920999917
43.646681839363,0.4002
44.412755745125,0.4002
45.066996641407,0.4002
45.266996641407,0.484152739624999937
45.761169895632,0.4002
47.931985254122,0.4002
48.998008764192,0.4002
49.551379233009,0.4002
49.751379233009,0.51624037952599999
50.037013143654,0.4002
50.518284170177,0.4002
50.748744434291,0.4002
50.948744434291,0.445547538477000014
52.019588015128,0.4002
53.021055653596,0.4002
53.477867470983,0.4002
53.677867470983,0.417163631947999989
54.291154868244,0.4002
54.491154868244,0.491241479530999945
54.691154868244,0.677015052629999833
54.891154868244,0.583186944621999933
55.429203627921,0.4002
55.629203627921,0.47859763291599999
56.261053502886,0.4002
56.461053502886,0.411618550944000014
57.169295934968,0.4002
57.535713721949,0.4002
59.694149987907,0.4002
61.440835018568,0.4002
62.299689234593,0.4002
62.747998792207,0.4002
63.082137663495,0.4002
63.794258601118,0.4002
64.225157906174,0.4002
65.969921202445,0.4002
66.867002052038,0.4002
67.067002052038,0.521779080668999915
67.267002052038,0.675192612819
69.61716970256,0.4002
70.441354053223,0.4002
71.235479651839,0.4002
72.068427736104,0.4002
72.268427736104,0.459630450487000017
72.468427736104,0.482475420924999952
72.718705336644,0.4002
72.918705336644,0.496678483679000024
73.864008870308,0.4002
74.14823034352,0.4002
74.850276513349,0.4002
75.189353058517,0.4002
75.484187476495,0.4002
76.117508321641,0.4002
76.317508321641,0.570812632690000041
76.579888922056,0.4002
77.334292175931,0.4002
80.675164810563,0.4002
83.069874792103,0.4002
83.269874792103,0.519473668882999948
83.943970933234,0.4002
84.143970933234,0.424473860917999988
84.875711506381,0.4002
85.075711506381,0.468264840930999957
89.027721928132,0.4002
89.821778964453,0.4002
90.475715854672,0.4002
90.694776254622,0.4002
91.096074762434,0.4002
91.567030948177,0.4002
92.049866699379,0.4002
92.260074455738,0.4002
92.992722511291,0.4002
93.192722511291,0.470354407889999934
93.431944025843,0.4002
93.631944025843,0.512483442655999875
94.362036809337,0.4002
95.163090957199,0.4002
95.44925783973,0.4002
95.64925783973,0.488665798060999965
96.690768541623,0.4002
96.890768541623,0.436039552619999935
99.095321407892,0.4002
