Size-Vector Network.nodeRx.queue (#0 - General-0-20240515-14:10:05-118781),
62.647998792207,0
62.982137663495,1
62.982137663495,0
63.694258601118,1
63.694258601118,0
64.125157906174,1
64.125157906174,0
65.869921202445,1
65.869921202445,0
66.767002052038,1
66.767002052038,0
66.967002052038,1
66.967002052038,0
67.167002052038,1
67.167002052038,0
69.51716970256,1
69.51716970256,0
70.341354053223,1
70.341354053223,0
71.135479651839,1
71.135479651839,0
71.968427736104,1
71.968427736104,0
72.168427736104,1
72.168427736104,0
72.368427736104,1
72.368427736104,0
72.618705336644,1
72.618705336644,0
72.818705336644,1
72.818705336644,0
73.764008870308,1
73.764008870308,0
74.04823034352,1
74.04823034352,0
74.750276513349,1
74.750276513349,0
75.089353058517,1
75.089353058517,0
75.384187476495,1
75.384187476495,0
76.017508321641,1
76.017508321641,0
76.217508321641,1
76.217508321641,0
76.479888922056,1
76.479888922056,0
77.234292175931,1
77.234292175931,0
80.575164810563,1
80.575164810563,0
82.969874792103,1
82.969874792103,0
83.169874792103,1
83.169874792103,0
83.843970933234,1
83.843970933234,0
84.043970933234,1
84.043970933234,0
84.775711506381,1
84.775711506381,0
84.975711506381,1
84.975711506381,0
88.927721928132,1
88.927721928132,0
89.721778964453,1
89.721778964453,0
90.375715854672,1
90.375715854672,0
90.594776254622,1
90.594776254622,0
90.996074762434,1
90.996074762434,0
91.467030948177,1
91.467030948177,0
91.949866699379,1
91.949866699379,0
92.160074455738,1
92.160074455738,0
92.892722511291,1
92.892722511291,0
93.092722511291,1
93.092722511291,0
93.331944025843,1
93.331944025843,0
93.531944025843,1
93.531944025843,0
94.262036809337,1
94.262036809337,0
95.063090957199,1
95.063090957199,0
95.34925783973,1
95.34925783973,0
95.54925783973,1
95.54925783973,0
96.590768541623,1
96.590768541623,0
96.790768541623,1
96.790768541623,0
98.995321407892,1
98.995321407892,0
99.340331876197,1
99.340331876197,0
100.155033911856,1
100.155033911856,0
101.445282655143,1
101.445282655143,0
101.645282655143,1
101.645282655143,0
101.845282655143,1
101.845282655143,0
102.263466200727,1
102.263466200727,0
103.62833039019,1
103.62833039019,0
104.468191164505,1
104.468191164505,0
104.668191164505,1
104.668191164505,0
107.224158525245,1
107.224158525245,0
110.035932119933,1
110.035932119933,0
111.614923095527,1
111.614923095527,0
112.089175542824,1
112.089175542824,0
112.623613237824,1
112.623613237824,0
115.445058701202,1
115.445058701202,0
115.645058701202,1
115.645058701202,0
116.184412768696,1
116.184412768696,0
116.634372933677,1
116.634372933677,0
117.642556887791,1
117.642556887791,0
117.842556887791,1
117.842556887791,0
118.042556887791,1
118.042556887791,0
118.242556887791,1
118.242556887791,0
118.442556887791,1
118.442556887791,0
121.292825772702,1
121.292825772702,0
121.492825772702,1
121.492825772702,0
121.722932943125,1
121.722932943125,0
121.986315010161,1
121.986315010161,0
122.478049723434,1
122.478049723434,0
122.678049723434,1
122.678049723434,0
123.447996345664,1
123.447996345664,0
123.73502205731,1
123.73502205731,0
125.328199955061,1
125.328199955061,0
125.729363236879,1
125.729363236879,0
127.607297074193,1
127.607297074193,0
127.807297074193,1
127.807297074193,0
128.007297074193,1
128.007297074193,0
128.724708856665,1
128.724708856665,0
129.349341493715,1
129.349341493715,0
129.976414642693,1
129.976414642693,0
131.478845034573,1
131.478845034573,0
131.710156164646,1
131.710156164646,0
132.243592117559,1
132.243592117559,0
132.799161330394,1
132.799161330394,0
134.663348098127,1
134.663348098127,0
134.863348098127,1
134.863348098127,0
136.64256421041,1
136.64256421041,0
137.285985941216,1
137.285985941216,0
137.485985941216,1
137.485985941216,0
139.338005749478,1
139.338005749478,0
139.582011061125,1
139.582011061125,0
139.869681221699,1
139.869681221699,0
140.069681221699,1
140.069681221699,0
140.702366217265,1
140.702366217265,0
142.087861955516,1
142.087861955516,0
142.287861955516,1
142.287861955516,0
142.975195481322,1
142.975195481322,0
143.920145838904,1
143.920145838904,0
145.301107692519,1
145.301107692519,0
145.557348317789,1
145.557348317789,0
145.787986610611,1
145.787986610611,0
145.987986610611,1
145.987986610611,0
146.320149531978,1
146.320149531978,0
146.982496313447,1
146.982496313447,0
147.586094363298,1
147.586094363298,0
147.786094363298,1
147.786094363298,0
147.986094363298,1
147.986094363298,0
149.060823700694,1
149.060823700694,0
149.407121872727,1
149.407121872727,0
149.607121872727,1
149.607121872727,0
149.807121872727,1
149.807121872727,0
150.378883514248,1
150.378883514248,0
151.011195788359,1
151.011195788359,0
151.247237034,1
151.247237034,0
152.159618524077,1
152.159618524077,0
153.15618692939,1
153.15618692939,0
153.411446983066,1
153.411446983066,0
155.867804366352,1
155.867804366352,0
156.293732481462,1
156.293732481462,0
156.508248210843,1
156.508248210843,0
157.566516517814,1
157.566516517814,0
158.210311243686,1
158.210311243686,0
158.588569098627,1
158.588569098627,0
159.261012251716,1
159.261012251716,0
160.958812433612,1
160.958812433612,0
161.595728042285,1
161.595728042285,0
162.359722089799,1
162.359722089799,0
162.559722089799,1
162.559722089799,0
164.215167258323,1
164.215167258323,0
166.504378500986,1
166.504378500986,0
167.359084473636,1
167.359084473636,0
167.803552494225,1
167.803552494225,0
168.250837039972,1
168.250837039972,0
169.655931949865,1
169.655931949865,0
172.538186887298,1
172.538186887298,0
173.439865812733,1
173.439865812733,0
173.639865812733,1
173.639865812733,0
173.839865812733,1
173.839865812733,0
174.889889817134,1
174.889889817134,0
176.150581470543,1
176.150581470543,0
176.548623343005,1
176.548623343005,0
176.927387403821,1
176.927387403821,0
177.771348916454,1
177.771348916454,0
179.368473463505,1
179.368473463505,0
179.584031320558,1
179.584031320558,0
180.236933190303,1
180.236933190303,0
180.518737322108,1
180.518737322108,0
182.119860159595,1
182.119860159595,0
184.643137999383,1
184.643137999383,0
185.527675199616,1
185.527675199616,0
186.193571257444,1
186.193571257444,0
187.162503209044,1
187.162503209044,0
187.970879372146,1
187.970879372146,0
188.492728967821,1
188.492728967821,0
189.064129796293,1
189.064129796293,0
191.408231064537,1
191.408231064537,0
191.608231064537,1
191.608231064537,0
192.379371753778,1
192.379371753778,0
192.756104852474,1
192.756104852474,0
193.169651845075,1
193.169651845075,0
193.892992019195,1
193.892992019195,0
194.5922941795,1
194.5922941795,0
195.075372710742,1
195.075372710742,0
195.275372710742,1
195.275372710742,0
195.566253333476,1
195.566253333476,0
195.835448745378,1
195.835448745378,0
196.779731383326,1
196.779731383326,0
197.589221532318,1
197.589221532318,0
197.843970081755,1
197.843970081755,0
198.100919800279,1
198.100919800279,0
198.463646565221,1
198.463646565221,0
199.185427857049,1
199.185427857049,0
