Size-Vector Network.nodeTx.queue (#0 - General-0-20240511-22:06:08-95306),
17.579707835223,4
17.592452282338,5
17.666528177383,6
17.679707835223,5
17.779707835223,4
17.879707835223,3
17.915086413081,4
17.924951443923,5
17.979707835223,4
18.079707835223,3
18.178981894719,4
18.179707835223,3
18.264771458826,4
18.27344850706,5
18.279707835223,4
18.379707835223,3
18.479707835223,2
18.538374099928,3
18.570908141481,4
18.579707835223,3
18.609264162891,4
18.610204237957,5
18.679707835223,4
18.720288828966,5
18.779707835223,4
18.879707835223,3
18.905021594066,4
18.919154665422,5
18.979707835223,4
19.02333273084,5
19.079707835223,4
19.149326111851,5
19.179707835223,4
19.279707835223,3
19.333454359,4
19.367619775703,5
19.379707835223,4
19.398371548079,5
19.418606591936,6
19.469326604262,7
19.479707835223,6
19.557639508458,7
19.579707835223,6
19.638119248438,7
19.640150494318,8
19.658175719516,9
19.679707835223,8
19.779707835223,7
19.834749826757,8
19.879707835223,7
19.880922916361,8
19.88139357041,9
19.897227721033,10
19.979707835223,9
20.01049113523,10
20.079707835223,9
20.094799438445,10
20.12627160453,11
20.179707835223,10
20.247922469874,11
20.279707835223,10
20.379707835223,9
20.380798257249,10
20.414832931073,11
20.479707835223,10
20.579707835223,9
20.679707835223,8
20.742347248844,9
20.779707835223,8
20.799137664192,9
20.827739761443,10
20.879707835223,9
20.968842202372,10
20.979707835223,9
21.054681499155,10
21.079707835223,9
21.105115879814,10
21.179707835223,9
21.194774966893,10
21.279707835223,9
21.379707835223,8
21.421148324479,9
21.479707835223,8
21.506070405635,9
21.579707835223,8
21.607936278637,9
21.633178277926,10
21.679707835223,9
21.779707835223,8
21.855328967773,9
21.879707835223,8
21.979707835223,7
22.079707835223,6
22.160557133461,7
22.179707835223,6
22.274517929814,7
22.279707835223,6
22.333780332559,7
22.379707835223,6
22.393418271992,7
22.479707835223,6
22.579707835223,5
22.580764259978,6
22.679707835223,5
22.779707835223,4
22.879707835223,3
22.965064918302,4
22.979707835223,3
23.079707835223,2
23.085288775027,3
23.097641439763,4
23.13294345309,5
23.179707835223,4
23.278625308946,5
23.279707835223,4
23.379707835223,3
23.446717529401,4
23.479707835223,3
23.499789779063,4
23.550291653838,5
23.579707835223,4
23.662819855522,5
23.679707835223,4
23.779707835223,3
23.875769795129,4
23.879707835223,3
23.904510842736,4
23.979707835223,3
23.991564425369,4
24.02913830961,5
24.079707835223,4
24.179707835223,3
24.242621354608,4
24.279707835223,3
24.379707835223,2
24.479707835223,1
24.579058399913,2
24.579707835223,1
24.679707835223,0
24.696996693277,1
24.779707835223,0
24.785782834321,1
24.879707835223,0
24.914973761201,1
24.979707835223,0
25.022757249615,1
25.079707835223,0
25.092337195705,1
25.168523972835,2
25.179707835223,1
25.279707835223,0
25.481070808601,1
25.481070808601,0
25.507276532769,1
25.581070808601,0
25.610556233834,1
25.66078731366,2
25.681070808601,1
25.715926912673,2
25.781070808601,1
25.812372269222,2
25.881070808601,1
25.905612557263,2
25.970023028095,3
25.97196100623,4
25.981070808601,3
26.035473777793,4
26.07136649938,5
26.081070808601,4
26.181070808601,3
26.197270851106,4
26.281070808601,3
26.305202870972,4
26.33916934423,5
26.3734293067,6
26.381070808601,5
26.421792875359,6
26.481070808601,5
26.518030380936,6
26.581070808601,5
26.65632830159,6
26.681070808601,5
26.712324408597,6
26.781070808601,5
26.881070808601,4
26.923069169092,5
26.937626566937,6
26.948481276786,7
26.981070808601,6
26.983903690011,7
26.993595965469,8
27.077984812728,9
27.081070808601,8
27.121687614105,9
27.181070808601,8
27.211060521936,9
27.281070808601,8
27.291315720512,9
27.376723694076,10
27.380144035912,11
27.381070808601,10
27.481070808601,9
27.48604497445,10
27.581070808601,9
27.681070808601,8
27.781070808601,7
27.833298522378,8
27.881070808601,7
27.938883483244,8
27.977596492459,9
27.981070808601,8
28.034057542571,9
28.059065692069,10
28.081070808601,9
28.181070808601,8
28.281070808601,7
28.285929091338,8
28.301158453863,9
28.346975742259,10
28.357207803744,11
28.381070808601,10
28.414453958887,11
28.481070808601,10
28.581070808601,9
28.681070808601,8
28.781070808601,7
28.828234934938,8
28.881070808601,7
28.981070808601,6
29.050726400661,7
29.080882991983,8
29.081070808601,7
29.181070808601,6
29.244972749776,7
29.281070808601,6
29.321980435731,7
29.381070808601,6
29.443682385265,7
29.481070808601,6
29.503089735097,7
29.51365099946,8
29.52413918302,9
29.581070808601,8
29.681070808601,7
29.776067396028,8
29.781070808601,7
29.819501961622,8
29.881070808601,7
29.944762714113,8
29.981070808601,7
30.008108975885,8
30.081070808601,7
30.181070808601,6
30.281070808601,5
30.381070808601,4
30.481070808601,3
30.581070808601,2
30.681070808601,1
30.684648027879,2
30.781070808601,1
30.868621306387,2
30.881070808601,1
30.884808315058,2
30.981070808601,1
31.081070808601,0
31.119826044033,1
31.181070808601,0
31.322416925743,1
31.322416925743,0
31.326245217031,1
31.343977774546,2
31.414969567268,3
31.422416925743,2
31.51056620966,3
31.522416925743,2
31.528820069848,3
31.542038440809,4
31.622416925743,3
31.69302078637,4
31.722416925743,3
31.822416925743,2
31.881413675029,3
31.922416925743,2
32.022416925743,1
32.081612324582,2
32.122416925743,1
32.222416925743,0
32.246284234715,1
32.299284522529,2
32.322416925743,1
32.383472618702,2
32.398551719721,3
32.422416925743,2
32.45083872273,3
32.454217401285,4
32.461384939716,5
32.522416925743,4
32.622416925743,3
32.722416925743,2
32.822416925743,1
32.866369623596,2
32.922416925743,1
32.985913480224,2
33.022416925743,1
33.032640736865,2
33.09307064405,3
33.122416925743,2
33.147556356864,3
33.222416925743,2
33.275589777245,3
33.280781032463,4
33.322416925743,3
33.422416925743,2
33.482058306084,3
33.522416925743,2
33.527549490563,3
33.622416925743,2
33.722416925743,1
33.822416925743,0
33.898545549753,1
33.900222326352,2
33.922416925743,1
34.022416925743,0
34.093880050101,1
34.120112981018,2
34.12129130421,3
34.122416925743,2
34.222416925743,1
34.266070712409,2
34.310695994461,3
34.322416925743,2
34.422416925743,1
34.522416925743,0
34.599157169671,1
34.622416925743,0
34.730087006073,1
34.730087006073,0
34.868716141275,1
34.868716141275,0
34.887545638797,1
34.929006893063,2
34.968716141275,1
35.002620003062,2
35.068716141275,1
35.069866054745,2
35.075453060034,3
35.116850952301,4
35.139164873111,5
35.158947823857,6
35.160817370899,7
35.168716141275,6
35.179569266019,7
35.268716141275,6
35.33741053823,7
35.368716141275,6
35.399670272628,7
35.425020843142,8
35.468716141275,7
35.568716141275,6
35.632623949186,7
35.668716141275,6
35.674989659322,7
35.768716141275,6
35.868716141275,5
35.963444088163,6
35.968716141275,5
36.068716141275,4
36.168716141275,3
36.226665974418,4
36.268716141275,3
36.32037984619,4
36.368716141275,3
36.442259526524,4
36.468716141275,3
36.533055929256,4
36.536291609721,5
36.568716141275,4
36.668716141275,3
36.689374732348,4
36.707370466503,5
36.768716141275,4
36.776690443457,5
36.868716141275,4
36.873838659266,5
36.879006949846,6
36.965099313514,7
36.968716141275,6
37.068716141275,5
37.085196404168,6
37.112363211202,7
37.168716141275,6
37.268716141275,5
37.368716141275,4
37.468716141275,3
37.568716141275,2
37.600276500001,3
37.668716141275,2
37.768716141275,1
37.868716141275,0
37.872411325592,1
37.903508106089,2
37.968716141275,1
37.998691076843,2
38.068716141275,1
38.112350726369,2
38.168716141275,1
38.189058691826,2
38.268716141275,1
38.368716141275,0
38.388775888575,1
38.468716141275,0
38.477913746266,1
38.568716141275,0
38.616881452644,1
38.668716141275,0
38.74785998978,1
38.768716141275,0
39.081653423165,1
39.081653423165,0
39.119042072755,1
39.181653423165,0
39.199840078095,1
39.250626590364,2
39.274501877649,3
39.281653423165,2
39.298054334991,3
39.323214196302,4
39.34381740115,5
39.36850332803,6
39.381653423165,5
39.481653423165,4
39.581653423165,3
39.65741088722,4
39.681653423165,3
39.741708764761,4
39.781653423165,3
39.876243508084,4
39.881653423165,3
39.936411406736,4
39.981653423165,3
40.0038358637,4
40.081653423165,3
40.181653423165,2
40.281653423165,1
40.355283731754,2
40.381085008148,3
40.381653423165,2
40.481653423165,1
40.495198798434,2
40.524549563626,3
40.533464992626,4
40.539443088918,5
40.54525032513,6
40.581653423165,5
40.602240081661,6
40.66915145403,7
40.681653423165,6
40.706518433469,7
40.781653423165,6
40.881653423165,5
40.919385442922,6
40.981653423165,5
41.038571253287,6
41.081653423165,5
41.181653423165,4
41.281653423165,3
41.381653423165,2
41.41324071467,3
41.460682343703,4
41.481653423165,3
41.55682630086,4
41.576623074393,5
41.581653423165,4
41.654820646481,5
41.657319481812,6
41.681653423165,5
41.781653423165,4
41.8501554955,5
41.857117262607,6
41.881653423165,5
41.981653423165,4
41.993310435038,5
42.081653423165,4
42.107064285592,5
42.172187358784,6
42.181653423165,5
42.232645480618,6
42.281653423165,5
42.345681035209,6
42.381653423165,5
42.422593015319,6
42.481653423165,5
42.51599904858,6
42.581653423165,5
42.681653423165,4
42.742983050158,5
42.781653423165,4
42.868403377167,5
42.881653423165,4
42.981653423165,3
43.081653423165,2
43.181653423165,1
43.281653423165,0
43.332368629804,1
43.381653423165,0
43.395761631743,1
43.420210733947,2
43.481094025321,3
43.481653423165,2
43.581653423165,1
43.589884468682,2
43.681653423165,1
43.781653423165,0
43.826776285766,1
43.857336775947,2
43.872096379236,3
43.874183101097,4
43.881653423165,3
43.900218242252,4
43.981653423165,3
44.042256587811,4
44.081653423165,3
44.181653423165,2
44.255612916558,3
44.281653423165,2
44.294181685963,3
44.381653423165,2
44.481653423165,1
44.528966062106,2
44.577329900855,3
44.581653423165,2
44.681114908404,3
44.681653423165,2
44.769865101252,3
44.781653423165,2
44.809122404071,3
44.881653423165,2
44.981653423165,1
44.986936737754,2
45.060273505071,3
45.081653423165,2
45.159423934361,3
45.159429469551,4
45.181653423165,3
45.281653423165,2
45.365511593639,3
45.381653423165,2
45.402887923021,3
45.434845388508,4
45.481653423165,3
45.490262471413,4
45.581653423165,3
45.650234415597,4
45.681653423165,3
45.781653423165,2
45.866810783684,3
45.881653423165,2
45.887345560558,3
45.981653423165,2
46.001251325625,3
46.081653423165,2
46.181653423165,1
46.281653423165,0
46.306569792584,1
46.367474253855,2
46.381653423165,1
46.481653423165,0
46.483785582198,1
46.549835890173,2
46.57410773954,3
46.581653423165,2
46.681653423165,1
46.729574033321,2
46.781653423165,1
46.881653423165,0
47.024022061063,1
47.024022061063,0
47.050086074001,1
47.124022061063,0
47.181336873298,1
47.224022061063,0
47.393611538692,1
47.393611538692,0
47.422906684541,1
47.460549619693,2
47.484541971637,3
47.493611538692,2
47.593611538692,1
47.693611538692,0
47.800251525779,1
47.800251525779,0
47.873274292303,1
47.900251525779,0
47.937093152862,1
47.939692927381,2
48.000251525779,1
48.064028005176,2
48.087280507014,3
48.100251525779,2
48.103967971137,3
48.159251808202,4
48.200251525779,3
48.290349045018,4
48.300251525779,3
48.337216692616,4
48.400251525779,3
48.441137256274,4
48.500251525779,3
48.50342018725,4
48.527612151727,5
48.560133753525,6
48.580769552885,7
48.600251525779,6
48.669148118488,7
48.700251525779,6
48.800251525779,5
48.833955735804,6
48.900251525779,5
49.000251525779,4
49.033359655932,5
49.100251525779,4
49.170827651312,5
49.183330910304,6
49.200251525779,5
49.295676960259,6
49.300251525779,5
49.368529344532,6
49.400251525779,5
49.400949255881,6
49.415113459361,7
49.434339603445,8
49.500251525779,7
49.560520870794,8
49.600251525779,7
49.682420805312,8
49.700251525779,7
49.732848798637,8
49.795052490545,9
49.800251525779,8
49.87839031461,9
49.900251525779,8
50.000251525779,7
50.061916654904,8
50.082162531274,9
50.100251525779,8
50.105086963795,9
50.120734540833,10
50.138761970791,11
50.200251525779,10
50.205716029877,11
50.219050092204,12
50.262995631253,13
50.300251525779,12
50.391038066651,13
50.400251525779,12
50.500251525779,11
50.600251525779,10
50.673101661493,11
50.676194290649,12
50.700251525779,11
50.800251525779,10
50.821149768292,11
50.900251525779,10
50.958584069734,11
51.000251525779,10
51.096680379301,11
51.100251525779,10
51.106397147138,11
51.200251525779,10
51.300251525779,9
51.340446343204,10
51.364966152468,11
51.373677010794,12
51.400251525779,11
51.500251525779,10
51.512008657409,11
51.592347833676,12
51.600251525779,11
51.700251525779,10
51.723910459506,11
51.800251525779,10
51.811731967378,11
51.816400741742,12
51.900251525779,11
52.000251525779,10
52.100251525779,9
52.143250381824,10
52.16671596675,11
52.200251525779,10
52.201267925121,11
52.235083396605,12
52.262636190309,13
52.300251525779,12
52.375728038228,13
52.386296755638,14
52.392808042117,15
52.394464651559,16
52.400251525779,15
52.475578753782,16
52.500251525779,15
52.600251525779,14
52.700251525779,13
52.740834605334,14
52.741762907772,15
52.800251525779,14
52.852603883193,15
52.900251525779,14
53.000251525779,13
53.031602843641,14
53.100251525779,13
53.185385715089,14
53.200251525779,13
53.300251525779,12
53.400251525779,11
53.500251525779,10
53.600251525779,9
53.600982824645,10
53.634073812763,11
53.700251525779,10
53.755642860099,11
53.800251525779,10
53.843930914595,11
53.863975134104,12
53.870584335173,13
53.900251525779,12
53.942408983184,13
54.000251525779,12
54.008889758139,13
54.095746331286,14
54.100251525779,13
54.200251525779,12
54.300251525779,11
54.400251525779,10
54.475148709595,11
54.500251525779,10
54.600251525779,9
54.630049877511,10
54.700251525779,9
54.800251525779,8
54.839205534773,9
54.900251525779,8
54.9324667203,9
54.973739706973,10
54.998381289194,11
55.000251525779,10
55.100251525779,9
55.200251525779,8
55.300251525779,7
55.324273386912,8
55.385001315774,9
55.400251525779,8
55.411359027058,9
55.500251525779,8
55.600251525779,7
55.622447904496,8
55.700251525779,7
55.800251525779,6
55.900251525779,5
55.920667972043,6
55.988448172249,7
56.000251525779,6
56.100251525779,5
56.200251525779,4
56.272112191587,5
56.300251525779,4
56.397835891144,5
56.400251525779,4
56.500251525779,3
56.558381767451,4
56.600251525779,3
56.624966016115,4
56.700251525779,3
56.724512380452,4
56.800251525779,3
56.847800426755,4
56.900251525779,3
57.000251525779,2
57.055176573065,3
57.100251525779,2
57.12412002685,3
57.158795357229,4
57.200251525779,3
57.300251525779,2
57.344938521527,3
57.400251525779,2
57.500251525779,1
57.533948691337,2
57.555558312996,3
57.600251525779,2
57.651759505655,3
57.700251525779,2
57.80018375392,3
57.800251525779,2
57.801516278403,3
57.900251525779,2
58.000251525779,1
58.100251525779,0
58.167482011479,1
58.200251525779,0
58.210135592683,1
58.300251525779,0
58.408410483143,1
58.408410483143,0
58.424443892592,1
58.508410483143,0
58.576050785575,1
58.608410483143,0
58.976845751062,1
58.976845751062,0
59.397031693687,1
59.397031693687,0
59.462111427923,1
59.497031693687,0
59.602178997619,1
59.602178997619,0
59.670973345465,1
59.671378977597,2
59.702178997619,1
59.773397686392,2
59.802178997619,1
59.804797476198,2
59.850776607976,3
59.902178997619,2
59.903623330806,3
59.918345834537,4
59.974246601536,5
60.002178997619,4
60.102178997619,3
60.14690993951,4
60.182269597036,5
60.202178997619,4
60.203322925856,5
60.254594390119,6
60.302178997619,5
60.326198921918,6
60.339056945646,7
60.364458083481,8
60.402178997619,7
60.502178997619,6
60.602178997619,5
60.702178997619,4
60.759221410237,5
60.769518246609,6
60.802178997619,5
60.821626128717,6
60.902178997619,5
61.002178997619,4
61.019815162828,5
61.102178997619,4
61.104028793112,5
61.202178997619,4
61.302178997619,3
61.402178997619,2
61.46492289361,3
61.502178997619,2
61.507022223415,3
61.602178997619,2
61.702178997619,1
61.802178997619,0
61.831018520105,1
61.902178997619,0
61.98654795614,1
62.002178997619,0
62.223586714201,1
62.223586714201,0
62.276582872128,1
62.323586714201,0
62.425325847562,1
62.425325847562,0
62.469840781503,1
62.510359069737,2
62.525325847562,1
62.561358153122,2
62.569816102298,3
62.605745492811,4
62.625325847562,3
62.658042258177,4
62.725325847562,3
62.807305474596,4
62.825325847562,3
62.83373252101,4
62.925325847562,3
63.025325847562,2
63.094389701242,3
63.108602252381,4
63.125325847562,3
63.147952493493,4
63.153443230748,5
63.225325847562,4
63.325325847562,3
63.425325847562,2
63.458929208649,3
63.525325847562,2
63.588243994529,3
63.589648653653,4
63.590797978674,5
63.625325847562,4
63.667040347095,5
63.725325847562,4
63.814260762894,5
63.825325847562,4
63.850584984784,5
63.86647830275,6
63.925325847562,5
64.025325847562,4
64.080916849201,5
64.089203076493,6
64.118054347528,7
64.125325847562,6
64.127441802256,7
64.225325847562,6
64.240579679016,7
64.325325847562,6
64.352068421207,7
64.425325847562,6
64.518364999274,7
64.525325847562,6
64.546517401521,7
64.603106855684,8
64.625325847562,7
64.657672627161,8
64.725325847562,7
64.797159536287,8
64.825325847562,7
64.878661369377,8
64.925325847562,7
65.025325847562,6
65.055623351698,7
65.125325847562,6
65.225325847562,5
65.252629108257,6
65.300276966517,7
65.325325847562,6
65.425325847562,5
65.430121530077,6
65.440274938471,7
65.471790941343,8
65.501381128668,9
65.51547791711,10
65.525325847562,9
65.605110837612,10
65.610807490859,11
65.625325847562,10
65.675524961263,11
65.711421093101,12
65.725325847562,11
65.7783513803,12
65.808748536223,13
65.825325847562,12
65.870092445182,13
65.925325847562,12
65.930998890714,13
66.005357209892,14
66.025325847562,13
66.120331348667,14
66.125325847562,13
66.178673725771,14
66.225325847562,13
66.297623350904,14
66.325325847562,13
66.425325847562,12
66.489107576668,13
66.522447910506,14
66.525325847562,13
66.57926495888,14
66.625325847562,13
66.627056757631,14
66.725325847562,13
66.802428222133,14
66.822413775925,15
66.825325847562,14
66.893614582487,15
66.925325847562,14
67.025325847562,13
67.04898913269,14
67.058022857098,15
67.063875646993,16
67.125325847562,15
67.171768337843,16
67.225325847562,15
67.291169674903,16
67.314311772099,17
67.325325847562,16
67.425325847562,15
67.465133295262,16
67.525325847562,15
67.625325847562,14
67.653045138683,15
67.725325847562,14
67.803286418054,15
67.825325847562,14
67.917655480113,15
67.925325847562,14
67.947687988142,15
67.967334176732,16
68.014144822055,17
68.021386733066,18
68.025325847562,17
68.109962797669,18
68.110936338603,19
68.125325847562,18
68.142794723391,19
68.225325847562,18
68.325325847562,17
68.365403122335,18
68.411742125089,19
68.425325847562,18
68.426067427227,19
68.448014243316,20
68.525325847562,19
68.599060403438,20
68.625325847562,19
68.660652331816,20
68.725325847562,19
68.825325847562,18
68.919897192694,19
68.924460997644,20
68.925325847562,19
69.025325847562,18
69.050050346078,19
69.125325847562,18
69.210892130987,19
69.225325847562,18
69.278387228352,19
69.286395113946,20
69.325325847562,19
69.349788326595,20
69.422942860508,21
69.425325847562,20
69.525325847562,19
69.625325847562,18
69.637252830551,19
69.673897959734,20
69.725325847562,19
69.740921147392,20
69.825325847562,19
69.827087896572,20
69.880628331681,21
69.925325847562,20
70.025325847562,19
70.125325847562,18
70.201109214642,19
70.220238819232,20
70.225325847562,19
70.323963328642,20
70.325325847562,19
70.388454177759,20
70.392054460734,21
70.425325847562,20
70.525325847562,19
70.545139302628,20
70.60142182281,21
70.625325847562,20
70.682711658929,21
70.725325847562,20
70.754050087209,21
70.771469603246,22
70.825325847562,21
70.848294937433,22
70.863823495983,23
70.925325847562,22
70.978203033895,23
71.025325847562,22
71.083031944391,23
71.11554903144,24
71.125325847562,23
71.19303326939,24
71.206828592583,25
71.225325847562,24
71.246234349778,25
71.296103583065,26
71.312004784745,27
71.325325847562,26
71.425325847562,25
71.525325847562,24
71.6252877337,25
71.625325847562,24
71.642707605358,25
71.663426123583,26
71.677284805725,27
71.725325847562,26
71.825325847562,25
71.911608798734,26
71.925325847562,25
71.998102609677,26
72.025325847562,25
72.076586311636,26
72.086266058867,27
72.125325847562,26
72.147314343367,27
72.225325847562,26
72.325325847562,25
72.388715986418,26
72.425325847562,25
72.525325847562,24
72.60245815546,25
72.611119854905,26
72.625325847562,25
72.672480275879,26
72.725325847562,25
72.825325847562,24
72.833613475791,25
72.925325847562,24
72.962409673299,25
73.025325847562,24
73.125325847562,23
73.172073300651,24
73.222993549338,25
73.225325847562,24
73.232805501601,25
73.325325847562,24
73.425325847562,23
73.467192465681,24
73.522758356997,25
73.525325847562,24
73.625325847562,23
73.639884726492,24
73.703982081018,25
73.725325847562,24
73.824253459401,25
73.825325847562,24
73.911050457603,25
73.925325847562,24
73.950758552605,25
74.025325847562,24
74.076722669667,25
74.125325847562,24
74.218101002621,25
74.220845212664,26
74.225325847562,25
74.321922128974,26
74.325325847562,25
74.425325847562,24
74.453374338782,25
74.480820690982,26
74.525325847562,25
74.625325847562,24
74.62647671214,25
74.643976216962,26
74.644957660602,27
74.725325847562,26
74.804113272881,27
74.825325847562,26
74.840971566842,27
74.925325847562,26
75.025325847562,25
75.125325847562,24
75.160797064519,25
75.18730637466,26
75.225325847562,25
75.248580919146,26
75.318583482758,27
75.325325847562,26
75.407983623026,27
75.425325847562,26
75.525325847562,25
75.625325847562,24
75.715291145305,25
75.725325847562,24
75.825325847562,23
75.91028883649,24
75.925325847562,23
75.991890692886,24
76.025325847562,23
76.052996449015,24
76.063251638315,25
76.125325847562,24
76.225325847562,23
76.325325847562,22
76.366645895555,23
76.425325847562,22
76.463846984661,23
76.525325847562,22
76.549590494922,23
76.625325847562,22
76.725325847562,21
76.748384440406,22
76.825325847562,21
76.920291371585,22
76.925325847562,21
76.937445234322,22
77.025325847562,21
77.125325847562,20
77.176963213261,21
77.225325847562,20
77.325325847562,19
77.425325847562,18
77.525325847562,17
77.625325847562,16
77.665313112296,17
77.725325847562,16
77.825325847562,15
77.834336607772,16
77.843219846037,17
77.860585502358,18
77.870507655006,19
77.925325847562,18
77.969635605582,19
78.025325847562,18
78.07004072297,19
78.120862668375,20
78.125325847562,19
78.225325847562,18
78.325325847562,17
78.419040634108,18
78.425325847562,17
78.425517203387,18
78.525325847562,17
78.625325847562,16
