Size-Vector Network.queue0 (#0 - General-0-20240516-22:40:29-5203),
14.479807835223,63
14.579687450457,62
14.579807835223,63
14.679807835223,64
14.779687450457,63
14.779807835223,64
14.879807835223,65
14.979687450457,64
14.979807835223,65
15.079807835223,66
15.179687450457,65
15.179807835223,66
15.279807835223,67
15.379687450457,66
15.379807835223,67
15.479807835223,68
15.579687450457,67
15.579807835223,68
15.679807835223,69
15.779687450457,68
15.779807835223,69
15.879807835223,70
15.979687450457,69
15.979807835223,70
16.079807835223,71
16.179687450457,70
16.179807835223,71
16.279807835223,72
16.379687450457,71
16.379807835223,72
16.479807835223,73
16.579687450457,72
16.579807835223,73
16.679807835223,74
16.779687450457,73
16.779807835223,74
16.879807835223,75
16.979687450457,74
16.979807835223,75
17.079807835223,76
17.179687450457,75
17.179807835223,76
17.279807835223,77
17.379687450457,76
17.379807835223,77
17.479807835223,78
17.579687450457,77
17.579807835223,78
17.679807835223,79
17.779687450457,78
17.779807835223,79
17.879807835223,80
17.979687450457,79
17.979807835223,80
18.079807835223,82
18.179687450457,81
18.179807835223,82
18.180007450457,81
18.279807835223,82
18.379807835223,83
18.380007450457,82
18.579807835223,83
18.580007450457,82
18.779807835223,83
18.780007450457,82
18.979807835223,83
18.980007450457,82
19.179807835223,83
19.180007450457,82
19.379807835223,83
19.380007450457,82
19.579807835223,83
19.580007450457,82
19.779807835223,83
19.780007450457,82
19.979807835223,83
19.980007450457,82
20.179807835223,83
20.180007450457,82
20.379807835223,83
20.380007450457,82
20.579807835223,83
20.580007450457,82
20.779807835223,83
20.780007450457,82
20.979807835223,83
20.980007450457,82
21.179807835223,83
21.180007450457,82
21.379807835223,83
21.380007450457,82
21.579807835223,83
21.580007450457,82
21.779807835223,83
21.780007450457,82
21.979807835223,83
21.980007450457,82
22.179807835223,83
22.180007450457,82
22.379807835223,83
22.380007450457,82
22.579807835223,83
22.580007450457,82
22.779807835223,83
22.780007450457,82
22.979807835223,83
22.980007450457,82
23.179807835223,83
23.180007450457,82
23.379807835223,83
23.380007450457,82
23.579807835223,83
23.580007450457,82
23.779807835223,83
23.780007450457,82
23.979807835223,83
23.980007450457,82
24.179807835223,83
24.180007450457,82
24.379807835223,83
24.380007450457,82
24.579807835223,83
24.580007450457,82
24.779807835223,83
24.780007450457,82
24.979807835223,83
24.980007450457,82
25.179807835223,83
25.180007450457,82
25.379807835223,83
25.380007450457,82
25.579807835223,83
25.580007450457,82
25.779807835223,83
25.780007450457,82
25.979807835223,83
25.980007450457,82
26.179807835223,83
26.180007450457,82
26.379807835223,83
26.380007450457,82
26.579807835223,83
26.580007450457,82
26.779807835223,83
26.780007450457,82
26.979807835223,83
26.980007450457,82
27.179807835223,83
27.180007450457,82
27.379807835223,83
27.380007450457,82
27.579807835223,83
27.580007450457,82
27.779807835223,83
27.780007450457,82
27.979807835223,83
27.980007450457,82
28.179807835223,83
28.180007450457,82
28.379807835223,83
28.380007450457,82
28.579807835223,83
28.580007450457,82
28.779807835223,83
28.780007450457,82
28.979807835223,83
28.980007450457,82
29.179807835223,83
29.180007450457,82
29.379807835223,83
29.380007450457,82
29.579807835223,83
29.580007450457,82
29.779807835223,83
29.780007450457,82
29.979807835223,83
29.980007450457,82
30.179807835223,83
30.180007450457,82
30.379807835223,83
30.380007450457,82
30.579807835223,83
30.580007450457,82
30.779807835223,83
30.780007450457,82
30.979807835223,83
30.980007450457,82
31.179807835223,83
31.180007450457,82
31.379807835223,83
31.380007450457,82
31.579807835223,83
31.580007450457,82
31.779807835223,83
31.780007450457,82
31.979807835223,83
31.980007450457,82
32.179807835223,83
32.180007450457,82
32.379807835223,83
32.380007450457,82
32.579807835223,83
32.580007450457,82
32.779807835223,83
32.780007450457,82
32.979807835223,83
32.980007450457,82
33.179807835223,83
33.180007450457,82
33.379807835223,83
33.380007450457,82
33.579807835223,83
33.580007450457,82
33.779807835223,83
33.780007450457,82
33.979807835223,83
33.980007450457,82
34.179807835223,83
34.180007450457,82
34.379807835223,83
34.380007450457,82
34.579807835223,83
34.580007450457,82
34.779807835223,83
34.780007450457,82
34.979807835223,83
34.980007450457,82
35.179807835223,83
35.180007450457,82
35.379807835223,83
35.380007450457,82
35.579807835223,83
35.580007450457,82
35.779807835223,83
35.780007450457,82
35.979807835223,83
35.980007450457,82
36.179807835223,83
36.180007450457,82
36.379807835223,83
36.380007450457,82
36.579807835223,83
36.580007450457,82
36.779807835223,83
36.780007450457,82
36.979807835223,83
36.980007450457,82
37.179807835223,83
37.180007450457,82
37.379807835223,83
37.380007450457,82
37.579807835223,83
37.580007450457,82
37.779807835223,83
37.780007450457,82
37.979807835223,83
37.980007450457,82
38.179807835223,83
38.180007450457,82
38.379807835223,83
38.380007450457,82
38.579807835223,83
38.580007450457,82
38.779807835223,83
38.780007450457,82
38.979807835223,83
38.980007450457,82
39.179807835223,83
39.180007450457,82
39.379807835223,83
39.380007450457,82
39.579807835223,83
39.580007450457,82
39.779807835223,83
39.780007450457,82
39.979807835223,83
39.980007450457,82
40.179807835223,83
40.180007450457,82
40.379807835223,83
40.380007450457,82
40.579807835223,83
40.580007450457,82
40.779807835223,83
40.780007450457,82
40.979807835223,83
40.980007450457,82
41.179807835223,83
41.180007450457,82
41.379807835223,83
41.380007450457,82
41.579807835223,83
41.580007450457,82
41.779807835223,83
41.780007450457,82
41.979807835223,83
41.980007450457,82
42.179807835223,83
42.180007450457,82
42.379807835223,83
42.380007450457,82
42.579807835223,83
42.580007450457,82
42.779807835223,83
42.780007450457,82
42.979807835223,83
42.980007450457,82
43.179807835223,83
43.180007450457,82
43.379807835223,83
43.380007450457,82
43.579807835223,83
43.580007450457,82
43.779807835223,83
43.780007450457,82
43.979807835223,83
43.980007450457,82
44.179807835223,83
44.180007450457,82
44.379807835223,83
44.380007450457,82
44.579807835223,83
44.580007450457,82
44.779807835223,83
44.780007450457,82
44.979807835223,83
44.980007450457,82
45.179807835223,83
45.180007450457,82
45.379807835223,83
45.380007450457,82
45.579807835223,83
45.580007450457,82
45.779807835223,83
45.780007450457,82
45.979807835223,83
45.980007450457,82
46.179807835223,83
46.180007450457,82
46.379807835223,83
46.380007450457,82
46.579807835223,83
46.580007450457,82
46.779807835223,83
46.780007450457,82
46.979807835223,83
46.980007450457,82
47.179807835223,83
47.180007450457,82
47.379807835223,83
47.380007450457,82
47.579807835223,83
47.580007450457,82
47.779807835223,83
47.780007450457,82
47.979807835223,83
47.980007450457,82
48.179807835223,83
48.180007450457,82
48.379807835223,83
48.380007450457,82
48.579807835223,83
48.580007450457,82
48.779807835223,83
48.780007450457,82
48.979807835223,83
48.980007450457,82
49.179807835223,83
49.180007450457,82
49.379807835223,83
49.380007450457,82
49.579807835223,83
49.580007450457,82
49.779807835223,83
49.780007450457,82
49.979807835223,83
49.980007450457,82
50.179807835223,83
50.180007450457,82
50.379807835223,83
50.380007450457,82
50.579807835223,83
50.580007450457,82
50.779807835223,83
50.780007450457,82
50.979807835223,83
50.980007450457,82
51.179807835223,83
51.180007450457,82
51.379807835223,83
51.380007450457,82
51.579807835223,83
51.580007450457,82
51.779807835223,83
51.780007450457,82
51.979807835223,83
51.980007450457,82
52.179807835223,83
52.180007450457,82
52.379807835223,83
52.380007450457,82
52.579807835223,83
52.580007450457,82
52.779807835223,83
52.780007450457,82
52.979807835223,83
52.980007450457,82
53.179807835223,83
53.180007450457,82
53.379807835223,83
53.380007450457,82
53.579807835223,83
53.580007450457,82
53.779807835223,83
53.780007450457,82
53.979807835223,83
53.980007450457,82
54.179807835223,83
54.180007450457,82
54.379807835223,83
54.380007450457,82
54.579807835223,83
54.580007450457,82
54.779807835223,83
54.780007450457,82
54.979807835223,83
54.980007450457,82
55.179807835223,83
55.180007450457,82
55.379807835223,83
55.380007450457,82
55.579807835223,83
55.580007450457,82
55.779807835223,83
55.780007450457,82
55.979807835223,83
55.980007450457,82
56.179807835223,83
56.180007450457,82
56.379807835223,83
56.380007450457,82
56.579807835223,83
56.580007450457,82
56.779807835223,83
56.780007450457,82
56.979807835223,83
56.980007450457,82
57.179807835223,83
57.180007450457,82
57.379807835223,83
57.380007450457,82
57.579807835223,83
57.580007450457,82
57.779807835223,83
57.780007450457,82
57.979807835223,83
57.980007450457,82
58.179807835223,83
58.180007450457,82
58.379807835223,83
58.380007450457,82
58.579807835223,83
58.580007450457,82
58.779807835223,83
58.780007450457,82
58.979807835223,83
58.980007450457,82
59.179807835223,83
59.180007450457,82
59.379807835223,83
59.380007450457,82
59.579807835223,83
59.580007450457,82
59.779807835223,83
59.780007450457,82
59.979807835223,83
59.980007450457,82
60.179807835223,83
60.180007450457,82
60.379807835223,83
60.380007450457,82
60.579807835223,83
60.580007450457,82
60.779807835223,83
60.780007450457,82
60.979807835223,83
60.980007450457,82
61.179807835223,83
61.180007450457,82
61.379807835223,83
61.380007450457,82
61.579807835223,83
61.580007450457,82
61.779807835223,83
61.780007450457,82
61.979807835223,83
61.980007450457,82
62.179807835223,83
62.180007450457,82
62.379807835223,83
62.380007450457,82
62.579807835223,83
62.580007450457,82
62.779807835223,83
62.780007450457,82
62.979807835223,83
62.980007450457,82
63.179807835223,83
63.180007450457,82
63.379807835223,83
63.380007450457,82
63.579807835223,83
63.580007450457,82
63.779807835223,83
63.780007450457,82
63.979807835223,83
63.980007450457,82
64.179807835223,83
64.180007450457,82
64.379807835223,83
64.380007450457,82
64.579807835223,83
64.580007450457,82
64.779807835223,83
64.780007450457,82
64.979807835223,83
64.980007450457,82
65.179807835223,83
65.180007450457,82
65.379807835223,83
65.380007450457,82
65.579807835223,83
65.580007450457,82
65.779807835223,83
65.780007450457,82
65.979807835223,83
65.980007450457,82
66.179807835223,83
66.180007450457,82
66.379807835223,83
66.380007450457,82
66.579807835223,83
66.580007450457,82
66.779807835223,83
66.780007450457,82
66.979807835223,83
66.980007450457,82
67.179807835223,83
67.180007450457,82
67.379807835223,83
67.380007450457,82
67.579807835223,83
67.580007450457,82
67.779807835223,83
67.780007450457,82
67.979807835223,83
67.980007450457,82
68.179807835223,83
68.180007450457,82
68.379807835223,83
68.380007450457,82
68.579807835223,83
68.580007450457,82
68.779807835223,83
68.780007450457,82
68.979807835223,83
68.980007450457,82
69.179807835223,83
69.180007450457,82
69.379807835223,83
69.380007450457,82
69.579807835223,83
69.580007450457,82
69.779807835223,83
69.780007450457,82
69.979807835223,83
69.980007450457,82
70.179807835223,83
70.180007450457,82
70.379807835223,83
70.380007450457,82
70.579807835223,83
70.580007450457,82
70.779807835223,83
70.780007450457,82
70.979807835223,83
70.980007450457,82
71.179807835223,83
71.180007450457,82
71.379807835223,83
71.380007450457,82
71.579807835223,83
71.580007450457,82
71.779807835223,83
71.780007450457,82
71.979807835223,83
71.980007450457,82
72.179807835223,83
72.180007450457,82
72.379807835223,83
72.380007450457,82
72.579807835223,83
72.580007450457,82
72.779807835223,83
72.780007450457,82
72.979807835223,83
72.980007450457,82
73.179807835223,83
73.180007450457,82
73.379807835223,83
73.380007450457,82
73.579807835223,83
73.580007450457,82
73.779807835223,83
73.780007450457,82
73.979807835223,83
73.980007450457,82
74.179807835223,83
74.180007450457,82
74.379807835223,83
74.380007450457,82
74.579807835223,83
74.580007450457,82
74.779807835223,83
74.780007450457,82
74.979807835223,83
74.980007450457,82
75.179807835223,83
75.180007450457,82
75.379807835223,83
75.380007450457,82
75.579807835223,83
75.580007450457,82
75.779807835223,83
75.780007450457,82
75.979807835223,83
75.980007450457,82
76.179807835223,83
76.180007450457,82
76.379807835223,83
76.380007450457,82
76.579807835223,83
76.580007450457,82
76.779807835223,83
76.780007450457,82
76.979807835223,83
76.980007450457,82
77.179807835223,83
77.180007450457,82
77.379807835223,83
77.380007450457,82
77.579807835223,83
77.580007450457,82
77.779807835223,83
77.780007450457,82
77.979807835223,83
77.980007450457,82
78.179807835223,83
78.180007450457,82
78.379807835223,83
78.380007450457,82
78.579807835223,83
78.580007450457,82
78.779807835223,83
78.780007450457,82
78.979807835223,83
78.980007450457,82
79.179807835223,83
79.180007450457,82
79.379807835223,83
79.380007450457,82
79.579807835223,83
79.580007450457,82
79.779807835223,83
79.780007450457,82
79.979807835223,83
79.980007450457,82
80.179807835223,83
80.180007450457,82
80.379807835223,83
80.380007450457,82
80.579807835223,83
80.580007450457,82
80.779807835223,83
80.780007450457,82
80.979807835223,83
80.980007450457,82
81.179807835223,83
81.180007450457,82
81.379807835223,83
81.380007450457,82
81.579807835223,83
81.580007450457,82
81.779807835223,83
81.780007450457,82
81.979807835223,83
81.980007450457,82
82.179807835223,83
82.180007450457,82
82.379807835223,83
82.380007450457,82
82.579807835223,83
82.580007450457,82
82.779807835223,83
82.780007450457,82
82.979807835223,83
82.980007450457,82
83.179807835223,83
83.180007450457,82
83.379807835223,83
83.380007450457,82
83.579807835223,83
83.580007450457,82
83.779807835223,83
83.780007450457,82
83.979807835223,83
83.980007450457,82
84.179807835223,83
84.180007450457,82
84.379807835223,83
84.380007450457,82
84.579807835223,83
84.580007450457,82
84.779807835223,83
84.780007450457,82
84.979807835223,83
84.980007450457,82
85.179807835223,83
85.180007450457,82
85.379807835223,83
85.380007450457,82
85.579807835223,83
85.580007450457,82
85.779807835223,83
85.780007450457,82
85.979807835223,83
85.980007450457,82
86.179807835223,83
86.180007450457,82
86.379807835223,83
86.380007450457,82
86.579807835223,83
86.580007450457,82
86.779807835223,83
86.780007450457,82
86.979807835223,83
86.980007450457,82
87.179807835223,83
87.180007450457,82
87.379807835223,83
87.380007450457,82
87.579807835223,83
87.580007450457,82
87.779807835223,83
87.780007450457,82
87.979807835223,83
87.980007450457,82
88.179807835223,83
88.180007450457,82
88.379807835223,83
88.380007450457,82
88.579807835223,83
88.580007450457,82
88.779807835223,83
88.780007450457,82
88.979807835223,83
88.980007450457,82
89.179807835223,83
89.180007450457,82
89.379807835223,83
89.380007450457,82
89.579807835223,83
89.580007450457,82
89.779807835223,83
89.780007450457,82
89.979807835223,83
89.980007450457,82
90.179807835223,83
90.180007450457,82
90.379807835223,83
90.380007450457,82
90.579807835223,83
90.580007450457,82
90.779807835223,83
90.780007450457,82
90.979807835223,83
90.980007450457,82
91.179807835223,83
91.180007450457,82
91.379807835223,83
91.380007450457,82
91.579807835223,83
91.580007450457,82
91.779807835223,83
91.780007450457,82
91.979807835223,83
91.980007450457,82
92.179807835223,83
92.180007450457,82
92.379807835223,83
92.380007450457,82
92.579807835223,83
92.580007450457,82
92.779807835223,83
92.780007450457,82
92.979807835223,83
92.980007450457,82
93.179807835223,83
93.180007450457,82
93.379807835223,83
93.380007450457,82
93.579807835223,83
93.580007450457,82
93.779807835223,83
93.780007450457,82
93.979807835223,83
93.980007450457,82
94.179807835223,83
94.180007450457,82
94.379807835223,83
94.380007450457,82
94.579807835223,83
94.580007450457,82
94.779807835223,83
94.780007450457,82
94.979807835223,83
94.980007450457,82
95.179807835223,83
95.180007450457,82
95.379807835223,83
95.380007450457,82
95.579807835223,83
95.580007450457,82
95.779807835223,83
95.780007450457,82
95.979807835223,83
95.980007450457,82
96.179807835223,83
96.180007450457,82
96.379807835223,83
96.380007450457,82
96.579807835223,83
96.580007450457,82
96.779807835223,83
96.780007450457,82
96.979807835223,83
96.980007450457,82
97.179807835223,83
97.180007450457,82
97.379807835223,83
97.380007450457,82
97.579807835223,83
97.580007450457,82
97.779807835223,83
97.780007450457,82
97.979807835223,83
97.980007450457,82
98.179807835223,83
98.180007450457,82
98.379807835223,83
98.380007450457,82
98.579807835223,83
98.580007450457,82
98.779807835223,83
98.780007450457,82
98.979807835223,83
98.980007450457,82
99.179807835223,83
99.180007450457,82
99.379807835223,83
99.380007450457,82
99.579807835223,83
99.580007450457,82
99.779807835223,83
99.780007450457,82
99.979807835223,83
99.980007450457,82
100.179807835223,83
100.180007450457,82
100.379807835223,83
100.380007450457,82
100.579807835223,83
100.580007450457,82
100.779807835223,83
100.780007450457,82
100.979807835223,83
100.980007450457,82
101.179807835223,83
101.180007450457,82
101.379807835223,83
101.380007450457,82
101.579807835223,83
101.580007450457,82
101.779807835223,83
101.780007450457,82
101.979807835223,83
101.980007450457,82
102.179807835223,83
102.180007450457,82
102.379807835223,83
102.380007450457,82
102.579807835223,83
102.580007450457,82
102.779807835223,83
102.780007450457,82
102.979807835223,83
102.980007450457,82
103.179807835223,83
103.180007450457,82
103.379807835223,83
103.380007450457,82
103.579807835223,83
103.580007450457,82
103.779807835223,83
103.780007450457,82
103.979807835223,83
103.980007450457,82
104.179807835223,83
104.180007450457,82
104.379807835223,83
104.380007450457,82
104.579807835223,83
104.580007450457,82
104.779807835223,83
104.780007450457,82
104.979807835223,83
104.980007450457,82
105.179807835223,83
105.180007450457,82
105.379807835223,83
105.380007450457,82
105.579807835223,83
105.580007450457,82
105.779807835223,83
105.780007450457,82
105.979807835223,83
105.980007450457,82
106.179807835223,83
106.180007450457,82
106.379807835223,83
106.380007450457,82
106.579807835223,83
106.580007450457,82
106.779807835223,83
106.780007450457,82
106.979807835223,83
106.980007450457,82
107.179807835223,83
107.180007450457,82
107.379807835223,83
107.380007450457,82
107.579807835223,83
107.580007450457,82
107.779807835223,83
107.780007450457,82
107.979807835223,83
107.980007450457,82
108.179807835223,83
108.180007450457,82
108.379807835223,83
108.380007450457,82
108.579807835223,83
108.580007450457,82
108.779807835223,83
108.780007450457,82
108.979807835223,83
108.980007450457,82
109.179807835223,83
109.180007450457,82
109.379807835223,83
109.380007450457,82
109.579807835223,83
109.580007450457,82
109.779807835223,83
109.780007450457,82
109.979807835223,83
109.980007450457,82
110.179807835223,83
110.180007450457,82
110.379807835223,83
110.380007450457,82
110.579807835223,83
110.580007450457,82
110.779807835223,83
110.780007450457,82
110.979807835223,83
110.980007450457,82
111.179807835223,83
111.180007450457,82
111.379807835223,83
111.380007450457,82
111.579807835223,83
111.580007450457,82
111.779807835223,83
111.780007450457,82
111.979807835223,83
111.980007450457,82
112.179807835223,83
112.180007450457,82
112.379807835223,83
112.380007450457,82
112.579807835223,83
112.580007450457,82
112.779807835223,83
112.780007450457,82
112.979807835223,83
112.980007450457,82
113.179807835223,83
113.180007450457,82
113.379807835223,83
113.380007450457,82
113.579807835223,83
113.580007450457,82
113.779807835223,83
113.780007450457,82
113.979807835223,83
113.980007450457,82
114.179807835223,83
114.180007450457,82
114.379807835223,83
114.380007450457,82
114.579807835223,83
114.580007450457,82
114.779807835223,83
114.780007450457,82
114.979807835223,83
114.980007450457,82
115.179807835223,83
115.180007450457,82
115.379807835223,83
115.380007450457,82
115.579807835223,83
115.580007450457,82
115.779807835223,83
115.780007450457,82
115.979807835223,83
115.980007450457,82
116.179807835223,83
116.180007450457,82
116.379807835223,83
116.380007450457,82
116.579807835223,83
116.580007450457,82
116.779807835223,83
116.780007450457,82
116.979807835223,83
116.980007450457,82
117.179807835223,83
117.180007450457,82
117.379807835223,83
117.380007450457,82
117.579807835223,83
117.580007450457,82
117.779807835223,83
117.780007450457,82
117.979807835223,83
117.980007450457,82
118.179807835223,83
118.180007450457,82
118.379807835223,83
118.380007450457,82
118.579807835223,83
118.580007450457,82
118.779807835223,83
118.780007450457,82
118.979807835223,83
118.980007450457,82
119.179807835223,83
119.180007450457,82
119.379807835223,83
119.380007450457,82
119.579807835223,83
119.580007450457,82
119.779807835223,83
119.780007450457,82
119.979807835223,83
119.980007450457,82
120.179807835223,83
120.180007450457,82
120.379807835223,83
120.380007450457,82
120.579807835223,83
120.580007450457,82
120.779807835223,83
120.780007450457,82
120.979807835223,83
120.980007450457,82
121.179807835223,83
121.180007450457,82
121.379807835223,83
121.380007450457,82
121.579807835223,83
121.580007450457,82
121.779807835223,83
121.780007450457,82
121.979807835223,83
121.980007450457,82
122.179807835223,83
122.180007450457,82
122.379807835223,83
122.380007450457,82
122.579807835223,83
122.580007450457,82
122.779807835223,83
122.780007450457,82
122.979807835223,83
122.980007450457,82
123.179807835223,83
123.180007450457,82
123.379807835223,83
123.380007450457,82
123.579807835223,83
123.580007450457,82
123.779807835223,83
123.780007450457,82
123.979807835223,83
123.980007450457,82
124.179807835223,83
124.180007450457,82
124.379807835223,83
124.380007450457,82
124.579807835223,83
124.580007450457,82
124.779807835223,83
124.780007450457,82
124.979807835223,83
124.980007450457,82
125.179807835223,83
125.180007450457,82
125.379807835223,83
125.380007450457,82
125.579807835223,83
125.580007450457,82
125.779807835223,83
125.780007450457,82
125.979807835223,83
125.980007450457,82
126.179807835223,83
126.180007450457,82
126.379807835223,83
126.380007450457,82
126.579807835223,83
126.580007450457,82
126.779807835223,83
126.780007450457,82
126.979807835223,83
126.980007450457,82
127.179807835223,83
127.180007450457,82
127.379807835223,83
127.380007450457,82
127.579807835223,83
127.580007450457,82
127.779807835223,83
127.780007450457,82
127.979807835223,83
127.980007450457,82
128.179807835223,83
128.180007450457,82
128.379807835223,83
128.380007450457,82
128.579807835223,83
128.580007450457,82
128.779807835223,83
128.780007450457,82
128.979807835223,83
128.980007450457,82
129.179807835223,83
129.180007450457,82
129.379807835223,83
129.380007450457,82
129.579807835223,83
129.580007450457,82
129.779807835223,83
129.780007450457,82
129.979807835223,83
129.980007450457,82
130.179807835223,83
130.180007450457,82
130.379807835223,83
130.380007450457,82
130.579807835223,83
130.580007450457,82
130.779807835223,83
130.780007450457,82
130.979807835223,83
130.980007450457,82
131.179807835223,83
131.180007450457,82
131.379807835223,83
131.380007450457,82
131.579807835223,83
131.580007450457,82
131.779807835223,83
131.780007450457,82
131.979807835223,83
131.980007450457,82
132.179807835223,83
132.180007450457,82
132.379807835223,83
132.380007450457,82
132.579807835223,83
132.580007450457,82
132.779807835223,83
132.780007450457,82
132.979807835223,83
132.980007450457,82
133.179807835223,83
133.180007450457,82
133.379807835223,83
133.380007450457,82
133.579807835223,83
133.580007450457,82
133.779807835223,83
133.780007450457,82
133.979807835223,83
133.980007450457,82
134.179807835223,83
134.180007450457,82
134.379807835223,83
134.380007450457,82
134.579807835223,83
134.580007450457,82
134.779807835223,83
134.780007450457,82
134.979807835223,83
134.980007450457,82
135.179807835223,83
135.180007450457,82
135.379807835223,83
135.380007450457,82
135.579807835223,83
135.580007450457,82
135.779807835223,83
135.780007450457,82
135.979807835223,83
135.980007450457,82
136.179807835223,83
136.180007450457,82
136.379807835223,83
136.380007450457,82
136.579807835223,83
136.580007450457,82
136.779807835223,83
136.780007450457,82
136.979807835223,83
136.980007450457,82
137.179807835223,83
137.180007450457,82
137.379807835223,83
137.380007450457,82
137.579807835223,83
137.580007450457,82
137.779807835223,83
137.780007450457,82
137.979807835223,83
137.980007450457,82
138.179807835223,83
138.180007450457,82
138.379807835223,83
138.380007450457,82
138.579807835223,83
138.580007450457,82
138.779807835223,83
138.780007450457,82
138.979807835223,83
138.980007450457,82
139.179807835223,83
139.180007450457,82
139.379807835223,83
139.380007450457,82
139.579807835223,83
139.580007450457,82
139.779807835223,83
139.780007450457,82
139.979807835223,83
139.980007450457,82
140.179807835223,83
140.180007450457,82
140.379807835223,83
140.380007450457,82
140.579807835223,83
140.580007450457,82
140.779807835223,83
140.780007450457,82
140.979807835223,83
140.980007450457,82
141.179807835223,83
141.180007450457,82
141.379807835223,83
141.380007450457,82
141.579807835223,83
141.580007450457,82
141.779807835223,83
141.780007450457,82
141.979807835223,83
141.980007450457,82
142.179807835223,83
142.180007450457,82
142.379807835223,83
142.380007450457,82
142.579807835223,83
142.580007450457,82
142.779807835223,83
142.780007450457,82
142.979807835223,83
142.980007450457,82
143.179807835223,83
143.180007450457,82
143.379807835223,83
143.380007450457,82
143.579807835223,83
143.580007450457,82
143.779807835223,83
143.780007450457,82
143.979807835223,83
143.980007450457,82
144.179807835223,83
144.180007450457,82
144.379807835223,83
144.380007450457,82
144.579807835223,83
144.580007450457,82
144.779807835223,83
144.780007450457,82
144.979807835223,83
144.980007450457,82
145.179807835223,83
145.180007450457,82
145.379807835223,83
145.380007450457,82
145.579807835223,83
145.580007450457,82
145.779807835223,83
145.780007450457,82
145.979807835223,83
145.980007450457,82
146.179807835223,83
146.180007450457,82
146.379807835223,83
146.380007450457,82
