Size-Vector Network.nodeRx.queue (#0 - General-0-20240515-14:11:14-118901),
69.126050686843,0
70.461340871467,1
70.461340871467,0
71.07042329465,1
71.07042329465,0
71.314471785387,1
71.314471785387,0
72.154806490999,1
72.154806490999,0
72.354806490999,1
72.354806490999,0
72.554806490999,1
72.554806490999,0
72.754806490999,1
72.754806490999,0
73.672204837235,1
73.672204837235,0
73.872204837235,1
73.872204837235,0
74.781338003856,1
74.781338003856,0
75.032779935931,1
75.032779935931,0
75.992327913299,1
75.992327913299,0
76.480884962607,1
76.480884962607,0
79.358799983885,1
79.358799983885,0
81.687713358099,1
81.687713358099,0
82.832852312799,1
82.832852312799,0
83.430598389617,1
83.430598389617,0
83.876116884668,1
83.876116884668,0
84.825611468165,1
84.825611468165,0
85.400143874906,1
85.400143874906,0
87.7264949366,1
87.7264949366,0
88.922602736057,1
88.922602736057,0
89.122602736057,1
89.122602736057,0
89.322602736057,1
89.322602736057,0
92.589492936753,1
92.589492936753,0
93.688405404304,1
93.688405404304,0
94.747239535792,1
94.747239535792,0
95.857836981479,1
95.857836981479,0
96.057836981479,1
96.057836981479,0
96.28146975358,1
96.28146975358,0
96.724873782201,1
96.724873782201,0
96.924873782201,1
96.924873782201,0
98.25194516042,1
98.25194516042,0
98.630907124703,1
98.630907124703,0
99.566968684474,1
99.566968684474,0
100.019070744699,1
100.019070744699,0
100.412183302003,1
100.412183302003,0
101.256611095531,1
101.256611095531,0
101.456611095531,1
101.456611095531,0
101.873118562751,1
101.873118562751,0
102.878989567918,1
102.878989567918,0
107.333486414094,1
107.333486414094,0
110.526433056148,1
110.526433056148,0
110.726433056148,1
110.726433056148,0
111.691894577656,1
111.691894577656,0
111.926196096432,1
111.926196096432,0
112.934215341852,1
112.934215341852,0
113.134215341852,1
113.134215341852,0
118.470229237521,1
118.470229237521,0
119.528971952615,1
119.528971952615,0
120.400887806241,1
120.400887806241,0
120.692968339508,1
120.692968339508,0
121.228033016591,1
121.228033016591,0
121.855974597582,1
121.855974597582,0
122.499755599185,1
122.499755599185,0
122.780032607664,1
122.780032607664,0
123.756896681735,1
123.756896681735,0
123.956896681735,1
123.956896681735,0
124.342525367803,1
124.342525367803,0
124.542525367803,1
124.542525367803,0
125.582649079128,1
125.582649079128,0
126.650721276278,1
126.650721276278,0
127.032277119652,1
127.032277119652,0
127.232277119652,1
127.232277119652,0
128.687624722177,1
128.687624722177,0
128.906505318684,1
128.906505318684,0
131.893695210536,1
131.893695210536,0
132.353709168276,1
132.353709168276,0
133.439978549154,1
133.439978549154,0
135.160310206871,1
135.160310206871,0
135.360310206871,1
135.360310206871,0
135.560310206871,1
135.560310206871,0
136.251221600983,1
136.251221600983,0
138.071040520267,1
138.071040520267,0
139.190854886021,1
139.190854886021,0
139.390854886021,1
139.390854886021,0
142.865478033674,1
142.865478033674,0
146.614509493258,1
146.614509493258,0
148.71983079405,1
148.71983079405,0
149.352167390446,1
149.352167390446,0
150.064750983779,1
150.064750983779,0
153.826678268283,1
153.826678268283,0
154.026678268283,1
154.026678268283,0
154.812483691608,1
154.812483691608,0
155.412430578249,1
155.412430578249,0
156.756675850401,1
156.756675850401,0
156.956675850401,1
156.956675850401,0
157.156675850401,1
157.156675850401,0
157.399720666472,1
157.399720666472,0
157.732130907436,1
157.732130907436,0
161.623701030281,1
161.623701030281,0
161.823701030281,1
161.823701030281,0
162.197177257512,1
162.197177257512,0
162.548353346893,1
162.548353346893,0
163.203999631257,1
163.203999631257,0
163.403999631257,1
163.403999631257,0
164.497261794231,1
164.497261794231,0
164.879962743093,1
164.879962743093,0
167.004199940095,1
167.004199940095,0
167.539084315852,1
167.539084315852,0
170.042996098937,1
170.042996098937,0
170.242996098937,1
170.242996098937,0
170.442996098937,1
170.442996098937,0
171.532878475566,1
171.532878475566,0
172.365721991632,1
172.365721991632,0
173.201819523602,1
173.201819523602,0
175.205060046109,1
175.205060046109,0
175.513474886207,1
175.513474886207,0
176.224722823424,1
176.224722823424,0
176.965481773871,1
176.965481773871,0
179.451064130848,1
179.451064130848,0
179.651064130848,1
179.651064130848,0
182.090018947225,1
182.090018947225,0
182.947914588299,1
182.947914588299,0
183.147914588299,1
183.147914588299,0
185.683940999315,1
185.683940999315,0
186.009281414844,1
186.009281414844,0
186.392841628943,1
186.392841628943,0
186.592841628943,1
186.592841628943,0
187.503088289698,1
187.503088289698,0
189.3504159407,1
189.3504159407,0
189.5504159407,1
189.5504159407,0
190.53352730844,1
190.53352730844,0
191.793461118549,1
191.793461118549,0
193.634743590036,1
193.634743590036,0
193.976397757062,1
193.976397757062,0
194.283915480824,1
194.283915480824,0
194.486265919391,1
194.486265919391,0
194.993466042648,1
194.993466042648,0
195.876595084607,1
195.876595084607,0
196.681392484408,1
196.681392484408,0
196.881392484408,1
196.881392484408,0
197.081392484408,1
197.081392484408,0
198.647698267602,1
198.647698267602,0
199.109429163646,1
199.109429163646,0
199.309429163646,1
199.309429163646,0
199.509429163646,1
199.509429163646,0
