Size-Vector Network.nodeRx.queue (#0 - General-0-20240515-14:08:50-118656),
69.945527443007,1
69.945527443007,0
71.582839016833,1
71.582839016833,0
73.457354746625,1
73.457354746625,0
74.510015397021,1
74.510015397021,0
74.826183695219,1
74.826183695219,0
75.182475491886,1
75.182475491886,0
77.063439134138,1
77.063439134138,0
77.263439134138,1
77.263439134138,0
77.556341845801,1
77.556341845801,0
77.856315289122,1
77.856315289122,0
78.528437925198,1
78.528437925198,0
78.728437925198,1
78.728437925198,0
78.928437925198,1
78.928437925198,0
79.128437925198,1
79.128437925198,0
79.328437925198,1
79.328437925198,0
80.961950515138,1
80.961950515138,0
81.161950515138,1
81.161950515138,0
81.361950515138,1
81.361950515138,0
81.561950515138,1
81.561950515138,0
81.761950515138,1
81.761950515138,0
81.961950515138,1
81.961950515138,0
82.398730897114,1
82.398730897114,0
82.598730897114,1
82.598730897114,0
83.652199970046,1
83.652199970046,0
83.919642157924,1
83.919642157924,0
85.171598049467,1
85.171598049467,0
85.371598049467,1
85.371598049467,0
85.571598049467,1
85.571598049467,0
85.916539237782,1
85.916539237782,0
86.332960995815,1
86.332960995815,0
86.7510097618,1
86.7510097618,0
87.752630023054,1
87.752630023054,0
87.952630023054,1
87.952630023054,0
88.262461411712,1
88.262461411712,0
88.632840886936,1
88.632840886936,0
89.875632065424,1
89.875632065424,0
90.075632065424,1
90.075632065424,0
91.195109473612,1
91.195109473612,0
91.624057294149,1
91.624057294149,0
91.824057294149,1
91.824057294149,0
92.992070499657,1
92.992070499657,0
93.192070499657,1
93.192070499657,0
93.392070499657,1
93.392070499657,0
93.592070499657,1
93.592070499657,0
93.901644144848,1
93.901644144848,0
94.825307970349,1
94.825307970349,0
95.025307970349,1
95.025307970349,0
95.416863654219,1
95.416863654219,0
96.046830559273,1
96.046830559273,0
96.967471795017,1
96.967471795017,0
97.167471795017,1
97.167471795017,0
97.367471795017,1
97.367471795017,0
97.567471795017,1
97.567471795017,0
97.767471795017,1
97.767471795017,0
98.088397542303,1
98.088397542303,0
98.490796242204,1
98.490796242204,0
98.690796242204,1
98.690796242204,0
98.890796242204,1
98.890796242204,0
99.473949133801,1
99.473949133801,0
99.704814581823,1
99.704814581823,0
99.904814581823,1
99.904814581823,0
100.104814581823,1
100.104814581823,0
100.35265567617,1
100.35265567617,0
100.774197192244,1
100.774197192244,0
100.974197192244,1
100.974197192244,0
101.539812349389,1
101.539812349389,0
102.204191286264,1
102.204191286264,0
102.404191286264,1
102.404191286264,0
104.011936244239,1
104.011936244239,0
104.295888320979,1
104.295888320979,0
104.495888320979,1
104.495888320979,0
105.14441101188,1
105.14441101188,0
105.573607495794,1
105.573607495794,0
105.825779399088,1
105.825779399088,0
106.274074834481,1
106.274074834481,0
107.405941622411,1
107.405941622411,0
107.830552028193,1
107.830552028193,0
108.339881393202,1
108.339881393202,0
108.539881393202,1
108.539881393202,0
109.576844838885,1
109.576844838885,0
111.102985667327,1
111.102985667327,0
111.672789649093,1
111.672789649093,0
111.969101662819,1
111.969101662819,0
112.267291359984,1
112.267291359984,0
113.204021299913,1
113.204021299913,0
115.125524591535,1
115.125524591535,0
115.726643875158,1
115.726643875158,0
115.926643875158,1
115.926643875158,0
116.126643875158,1
116.126643875158,0
116.693326544758,1
116.693326544758,0
117.533787647031,1
117.533787647031,0
117.799148895339,1
117.799148895339,0
118.051658269216,1
118.051658269216,0
118.614299277638,1
118.614299277638,0
119.679048975672,1
119.679048975672,0
119.879048975672,1
119.879048975672,0
120.25802212687,1
120.25802212687,0
120.45802212687,1
120.45802212687,0
121.513306773065,1
121.513306773065,0
123.195491999591,1
123.195491999591,0
