BufferSizeQueue Network.nodeRx.traRx (#0 - General-0-20240516-22:43:17-5473),
0.698137252283,1
1.147417446525,1
1.775382825549,1
2.705184931586,1
3.166796497321,1
4.142569165263,1
4.536169735254,1
5.475651762355,1
5.75117600569,1
6.239679218887,1
6.758758869219,1
7.00132295108,1
7.289082549521,1
7.489082549521,1
8.577424330108,1
8.777424330108,1
10.264072804619,1
10.464072804619,1
10.665051927514,1
10.989775101639,1
11.774223160451,1
12.610328760613,1
12.986665817269,1
13.31360710088,1
13.73332352733,1
13.982759531838,1
15.281886574762,1
16.186071206899,1
16.386071206899,1
16.586071206899,1
16.786071206899,1
16.996589649969,1
17.196589649969,1
17.396589649969,1
18.130170344516,1
19.705255308854,1
20.458147438173,1
20.658147438173,1
21.553919993976,1
22.574366101932,1
24.496977036503,1
24.817831622842,1
25.620451401373,1
26.427452438819,1
26.736917168632,1
27.104399379227,1
27.862667366222,1
28.430636837077,1
28.630636837077,1
29.131187892908,1
29.641903830083,1
30.078064427604,1
30.278064427604,1
30.540846597088,1
31.988056836082,1
32.698739176129,1
33.067652822007,1
33.267652822007,1
33.467652822007,1
33.712256113453,1
33.912256113453,1
34.112256113453,1
34.71312534342,1
35.380770435732,1
35.685311647324,1
35.885311647324,1
36.227503245498,1
36.427503245498,1
36.627503245498,1
36.827503245498,1
37.027503245498,1
37.227503245498,1
37.540769001926,1
37.740769001926,1
38.146263956647,1
38.390542481301,1
39.82949999194,1
40.993956679047,1
41.566526156397,1
41.865399194806,1
42.088158442332,1
42.56290573408,1
42.850171937451,1
44.013347468298,1
44.611401368027,1
44.811401368027,1
45.011401368027,1
46.444846468375,1
46.99430270215,1
47.523719767894,1
48.079018490738,1
48.279018490738,1
48.479018490738,1
48.679018490738,1
48.879018490738,1
49.276072580208,1
49.476072580208,1
49.933584342235,1
50.159635372347,1
50.359635372347,1
50.778405547763,1
50.978405547763,1
51.178405547763,1
51.589594783956,1
53.816843207044,1
55.413316528071,1
55.613316528071,1
55.996047288825,1
56.196047288825,1
56.617207670923,1
56.817207670923,1
59.385214618758,1
59.914585976305,1
60.350543903118,1
60.550543903118,1
60.764116508294,1
61.07808729879,1
61.399977799591,1
61.599977799591,1
62.028548340865,1
62.228548340865,1
62.428548340865,1
62.628548340865,1
62.941424539562,1
63.475460638137,1
63.675460638137,1
63.875460638137,1
64.493912361086,1
64.693912361086,1
66.096947605266,1
66.326954584136,1
66.870089274575,1
67.730255103433,1
67.930255103433,1
68.130255103433,1
68.330255103433,1
69.18562026013,1
69.745527443007,1
69.945527443007,1
71.582839016833,1
73.457354746625,1
74.510015397021,1
74.826183695219,1
75.182475491886,1
77.063439134138,1
77.263439134138,1
77.556341845801,1
77.856315289122,1
78.528437925198,1
78.728437925198,1
78.928437925198,1
79.128437925198,1
79.328437925198,1
80.961950515138,1
81.161950515138,1
81.361950515138,1
81.561950515138,1
81.761950515138,1
81.961950515138,1
82.398730897114,1
82.598730897114,1
83.652199970046,1
83.919642157924,1
85.171598049467,1
85.371598049467,1
85.571598049467,1
85.916539237782,1
86.332960995815,1
86.7510097618,1
87.752630023054,1
87.952630023054,1
88.262461411712,1
88.632840886936,1
89.875632065424,1
90.075632065424,1
91.195109473612,1
91.624057294149,1
91.824057294149,1
92.992070499657,1
93.192070499657,1
93.392070499657,1
93.592070499657,1
93.901644144848,1
94.825307970349,1
95.025307970349,1
95.416863654219,1
96.046830559273,1
96.967471795017,1
97.167471795017,1
97.367471795017,1
97.567471795017,1
97.767471795017,1
98.088397542303,1
98.490796242204,1
98.690796242204,1
98.890796242204,1
99.473949133801,1
99.704814581823,1
99.904814581823,1
100.104814581823,1
100.35265567617,1
100.774197192244,1
100.974197192244,1
101.539812349389,1
102.204191286264,1
102.404191286264,1
104.011936244239,1
104.295888320979,1
104.495888320979,1
105.14441101188,1
105.573607495794,1
105.825779399088,1
106.274074834481,1
107.405941622411,1
107.830552028193,1
108.339881393202,1
108.539881393202,1
109.576844838885,1
111.102985667327,1
111.672789649093,1
111.969101662819,1
112.267291359984,1
113.204021299913,1
115.125524591535,1
115.726643875158,1
115.926643875158,1
116.126643875158,1
116.693326544758,1
117.533787647031,1
117.799148895339,1
118.051658269216,1
118.614299277638,1
119.679048975672,1
119.879048975672,1
120.25802212687,1
120.45802212687,1
121.513306773065,1
123.195491999591,1
123.785183466413,1
124.229114171631,1
124.875068806031,1
125.413986248099,1
125.761885978549,1
126.142819864197,1
127.705554043026,1
127.905554043026,1
128.352981169187,1
128.604136568317,1
128.879834563384,1
129.362061346131,1
129.828262786334,1
130.150315140495,1
130.350315140495,1
130.550315140495,1
130.750315140495,1
131.286554255551,1
131.826214354879,1
132.026214354879,1
132.226214354879,1
132.426214354879,1
132.8903519047,1
133.581841507968,1
133.861822043005,1
134.91554584548,1
135.11554584548,1
135.31554584548,1
135.51554584548,1
135.71554584548,1
135.91554584548,1
136.11554584548,1
136.355502609697,1
136.756778602576,1
137.183818470398,1
137.383818470398,1
137.730424872268,1
139.466692611909,1
139.994617416239,1
140.194617416239,1
