Size-Vector Network.nodeRx.queue (#0 - General-0-20240515-14:04:56-118278),
30.979787450457,0
31.179787450457,1
31.179787450457,0
31.379787450457,1
31.379787450457,0
31.579787450457,1
31.579787450457,0
31.779787450457,1
31.779787450457,0
31.979787450457,1
31.979787450457,0
32.179787450457,1
32.179787450457,0
32.379787450457,1
32.379787450457,0
32.579787450457,1
32.579787450457,0
32.779787450457,1
32.779787450457,0
32.979787450457,1
32.979787450457,0
33.179787450457,1
33.179787450457,0
33.379787450457,1
33.379787450457,0
33.579787450457,1
33.579787450457,0
33.779787450457,1
33.779787450457,0
33.979787450457,1
33.979787450457,0
34.179787450457,1
34.179787450457,0
34.379787450457,1
34.379787450457,0
34.579787450457,1
34.579787450457,0
34.779787450457,1
34.779787450457,0
34.979787450457,1
34.979787450457,0
35.179787450457,1
35.179787450457,0
35.379787450457,1
35.379787450457,0
35.579787450457,1
35.579787450457,0
35.779787450457,1
35.779787450457,0
35.979787450457,1
35.979787450457,0
36.179787450457,1
36.179787450457,0
36.379787450457,1
36.379787450457,0
36.579787450457,1
36.579787450457,0
36.779787450457,1
36.779787450457,0
36.979787450457,1
36.979787450457,0
37.179787450457,1
37.179787450457,0
37.379787450457,1
37.379787450457,0
37.579787450457,1
37.579787450457,0
37.779787450457,1
37.779787450457,0
37.979787450457,1
37.979787450457,0
38.179787450457,1
38.179787450457,0
38.379787450457,1
38.379787450457,0
38.579787450457,1
38.579787450457,0
38.779787450457,1
38.779787450457,0
38.979787450457,1
38.979787450457,0
39.179787450457,1
39.179787450457,0
39.379787450457,1
39.379787450457,0
39.579787450457,1
39.579787450457,0
39.779787450457,1
39.779787450457,0
39.979787450457,1
39.979787450457,0
40.179787450457,1
40.179787450457,0
40.379787450457,1
40.379787450457,0
40.579787450457,1
40.579787450457,0
40.779787450457,1
40.779787450457,0
40.979787450457,1
40.979787450457,0
41.179787450457,1
41.179787450457,0
41.379787450457,1
41.379787450457,0
41.579787450457,1
41.579787450457,0
41.779787450457,1
41.779787450457,0
41.979787450457,1
41.979787450457,0
42.179787450457,1
42.179787450457,0
42.379787450457,1
42.379787450457,0
42.579787450457,1
42.579787450457,0
42.779787450457,1
42.779787450457,0
42.979787450457,1
42.979787450457,0
43.179787450457,1
43.179787450457,0
43.379787450457,1
43.379787450457,0
43.579787450457,1
43.579787450457,0
43.779787450457,1
43.779787450457,0
43.979787450457,1
43.979787450457,0
44.179787450457,1
44.179787450457,0
44.379787450457,1
44.379787450457,0
44.579787450457,1
44.579787450457,0
44.779787450457,1
44.779787450457,0
44.979787450457,1
44.979787450457,0
45.179787450457,1
45.179787450457,0
45.379787450457,1
45.379787450457,0
45.579787450457,1
45.579787450457,0
45.779787450457,1
45.779787450457,0
45.979787450457,1
45.979787450457,0
46.179787450457,1
46.179787450457,0
46.379787450457,1
46.379787450457,0
46.579787450457,1
46.579787450457,0
46.779787450457,1
46.779787450457,0
46.979787450457,1
46.979787450457,0
47.179787450457,1
47.179787450457,0
47.379787450457,1
47.379787450457,0
47.579787450457,1
47.579787450457,0
47.779787450457,1
47.779787450457,0
47.979787450457,1
47.979787450457,0
48.179787450457,1
48.179787450457,0
48.379787450457,1
48.379787450457,0
48.579787450457,1
48.579787450457,0
48.779787450457,1
48.779787450457,0
48.979787450457,1
48.979787450457,0
49.179787450457,1
49.179787450457,0
49.379787450457,1
49.379787450457,0
49.579787450457,1
49.579787450457,0
49.779787450457,1
49.779787450457,0
49.979787450457,1
49.979787450457,0
50.179787450457,1
50.179787450457,0
50.379787450457,1
50.379787450457,0
50.579787450457,1
50.579787450457,0
50.779787450457,1
50.779787450457,0
50.979787450457,1
50.979787450457,0
51.179787450457,1
51.179787450457,0
51.379787450457,1
51.379787450457,0
51.579787450457,1
51.579787450457,0
51.779787450457,1
51.779787450457,0
51.979787450457,1
51.979787450457,0
52.179787450457,1
52.179787450457,0
52.379787450457,1
52.379787450457,0
52.579787450457,1
52.579787450457,0
52.779787450457,1
52.779787450457,0
52.979787450457,1
52.979787450457,0
53.179787450457,1
53.179787450457,0
53.379787450457,1
53.379787450457,0
53.579787450457,1
53.579787450457,0
53.779787450457,1
53.779787450457,0
53.979787450457,1
53.979787450457,0
54.179787450457,1
54.179787450457,0
54.379787450457,1
54.379787450457,0
54.579787450457,1
54.579787450457,0
54.779787450457,1
54.779787450457,0
54.979787450457,1
54.979787450457,0
55.179787450457,1
55.179787450457,0
55.379787450457,1
55.379787450457,0
55.579787450457,1
55.579787450457,0
55.779787450457,1
55.779787450457,0
55.979787450457,1
55.979787450457,0
56.179787450457,1
56.179787450457,0
56.379787450457,1
56.379787450457,0
56.579787450457,1
56.579787450457,0
56.779787450457,1
56.779787450457,0
56.979787450457,1
56.979787450457,0
57.179787450457,1
57.179787450457,0
57.379787450457,1
57.379787450457,0
57.579787450457,1
57.579787450457,0
57.779787450457,1
57.779787450457,0
57.979787450457,1
57.979787450457,0
58.179787450457,1
58.179787450457,0
58.379787450457,1
58.379787450457,0
58.579787450457,1
58.579787450457,0
58.779787450457,1
58.779787450457,0
58.979787450457,1
58.979787450457,0
59.179787450457,1
59.179787450457,0
59.379787450457,1
59.379787450457,0
59.579787450457,1
59.579787450457,0
59.779787450457,1
59.779787450457,0
59.979787450457,1
59.979787450457,0
60.179787450457,1
60.179787450457,0
60.379787450457,1
60.379787450457,0
60.579787450457,1
60.579787450457,0
60.779787450457,1
60.779787450457,0
60.979787450457,1
60.979787450457,0
61.179787450457,1
61.179787450457,0
61.379787450457,1
61.379787450457,0
61.579787450457,1
61.579787450457,0
61.779787450457,1
61.779787450457,0
61.979787450457,1
61.979787450457,0
62.179787450457,1
62.179787450457,0
62.379787450457,1
62.379787450457,0
62.579787450457,1
62.579787450457,0
62.779787450457,1
62.779787450457,0
62.979787450457,1
62.979787450457,0
63.179787450457,1
63.179787450457,0
63.379787450457,1
63.379787450457,0
63.579787450457,1
63.579787450457,0
63.779787450457,1
63.779787450457,0
63.979787450457,1
63.979787450457,0
64.179787450457,1
64.179787450457,0
64.379787450457,1
64.379787450457,0
64.579787450457,1
64.579787450457,0
64.779787450457,1
64.779787450457,0
64.979787450457,1
64.979787450457,0
65.179787450457,1
65.179787450457,0
65.379787450457,1
65.379787450457,0
65.579787450457,1
65.579787450457,0
65.779787450457,1
65.779787450457,0
65.979787450457,1
65.979787450457,0
66.179787450457,1
66.179787450457,0
66.379787450457,1
66.379787450457,0
66.579787450457,1
66.579787450457,0
66.779787450457,1
66.779787450457,0
66.979787450457,1
66.979787450457,0
67.179787450457,1
67.179787450457,0
67.379787450457,1
67.379787450457,0
67.579787450457,1
67.579787450457,0
67.779787450457,1
67.779787450457,0
67.979787450457,1
67.979787450457,0
68.179787450457,1
68.179787450457,0
68.379787450457,1
68.379787450457,0
68.579787450457,1
68.579787450457,0
68.779787450457,1
68.779787450457,0
68.979787450457,1
68.979787450457,0
69.179787450457,1
69.179787450457,0
69.379787450457,1
69.379787450457,0
69.579787450457,1
69.579787450457,0
69.779787450457,1
69.779787450457,0
69.979787450457,1
69.979787450457,0
70.179787450457,1
70.179787450457,0
70.379787450457,1
70.379787450457,0
70.579787450457,1
70.579787450457,0
70.779787450457,1
70.779787450457,0
70.979787450457,1
70.979787450457,0
71.179787450457,1
71.179787450457,0
71.379787450457,1
71.379787450457,0
71.579787450457,1
71.579787450457,0
71.779787450457,1
71.779787450457,0
71.979787450457,1
71.979787450457,0
72.179787450457,1
72.179787450457,0
72.379787450457,1
72.379787450457,0
72.579787450457,1
72.579787450457,0
72.779787450457,1
72.779787450457,0
72.979787450457,1
72.979787450457,0
73.179787450457,1
73.179787450457,0
73.379787450457,1
73.379787450457,0
73.579787450457,1
73.579787450457,0
73.779787450457,1
73.779787450457,0
73.979787450457,1
73.979787450457,0
74.179787450457,1
74.179787450457,0
74.379787450457,1
74.379787450457,0
74.579787450457,1
74.579787450457,0
74.779787450457,1
74.779787450457,0
74.979787450457,1
74.979787450457,0
75.179787450457,1
75.179787450457,0
75.379787450457,1
75.379787450457,0
75.579787450457,1
75.579787450457,0
75.779787450457,1
75.779787450457,0
75.979787450457,1
75.979787450457,0
76.179787450457,1
76.179787450457,0
76.379787450457,1
76.379787450457,0
76.579787450457,1
76.579787450457,0
76.779787450457,1
76.779787450457,0
76.979787450457,1
76.979787450457,0
77.179787450457,1
77.179787450457,0
77.379787450457,1
77.379787450457,0
77.579787450457,1
77.579787450457,0
77.779787450457,1
77.779787450457,0
77.979787450457,1
77.979787450457,0
78.179787450457,1
78.179787450457,0
78.379787450457,1
78.379787450457,0
78.579787450457,1
78.579787450457,0
78.779787450457,1
78.779787450457,0
78.979787450457,1
78.979787450457,0
79.179787450457,1
79.179787450457,0
79.379787450457,1
79.379787450457,0
79.579787450457,1
79.579787450457,0
79.779787450457,1
79.779787450457,0
79.979787450457,1
79.979787450457,0
80.179787450457,1
80.179787450457,0
80.379787450457,1
80.379787450457,0
80.579787450457,1
80.579787450457,0
80.779787450457,1
80.779787450457,0
80.979787450457,1
80.979787450457,0
81.179787450457,1
81.179787450457,0
81.379787450457,1
81.379787450457,0
81.579787450457,1
81.579787450457,0
81.779787450457,1
81.779787450457,0
81.979787450457,1
81.979787450457,0
82.179787450457,1
82.179787450457,0
82.379787450457,1
82.379787450457,0
82.579787450457,1
82.579787450457,0
82.779787450457,1
82.779787450457,0
82.979787450457,1
82.979787450457,0
83.179787450457,1
83.179787450457,0
83.379787450457,1
83.379787450457,0
83.579787450457,1
83.579787450457,0
83.779787450457,1
83.779787450457,0
83.979787450457,1
83.979787450457,0
84.179787450457,1
84.179787450457,0
84.379787450457,1
84.379787450457,0
84.579787450457,1
84.579787450457,0
84.779787450457,1
84.779787450457,0
84.979787450457,1
84.979787450457,0
85.179787450457,1
85.179787450457,0
85.379787450457,1
85.379787450457,0
85.579787450457,1
85.579787450457,0
85.779787450457,1
85.779787450457,0
85.979787450457,1
85.979787450457,0
86.179787450457,1
86.179787450457,0
86.379787450457,1
86.379787450457,0
86.579787450457,1
86.579787450457,0
86.779787450457,1
86.779787450457,0
86.979787450457,1
86.979787450457,0
87.179787450457,1
87.179787450457,0
87.379787450457,1
87.379787450457,0
87.579787450457,1
87.579787450457,0
87.779787450457,1
87.779787450457,0
87.979787450457,1
87.979787450457,0
88.179787450457,1
88.179787450457,0
88.379787450457,1
88.379787450457,0
88.579787450457,1
88.579787450457,0
88.779787450457,1
88.779787450457,0
88.979787450457,1
88.979787450457,0
89.179787450457,1
89.179787450457,0
89.379787450457,1
89.379787450457,0
89.579787450457,1
89.579787450457,0
89.779787450457,1
89.779787450457,0
89.979787450457,1
89.979787450457,0
90.179787450457,1
90.179787450457,0
90.379787450457,1
90.379787450457,0
90.579787450457,1
90.579787450457,0
90.779787450457,1
90.779787450457,0
90.979787450457,1
90.979787450457,0
91.179787450457,1
91.179787450457,0
91.379787450457,1
91.379787450457,0
91.579787450457,1
91.579787450457,0
91.779787450457,1
91.779787450457,0
91.979787450457,1
91.979787450457,0
92.179787450457,1
92.179787450457,0
92.379787450457,1
92.379787450457,0
92.579787450457,1
92.579787450457,0
92.779787450457,1
92.779787450457,0
92.979787450457,1
92.979787450457,0
93.179787450457,1
93.179787450457,0
93.379787450457,1
93.379787450457,0
93.579787450457,1
93.579787450457,0
93.779787450457,1
93.779787450457,0
93.979787450457,1
93.979787450457,0
94.179787450457,1
94.179787450457,0
94.379787450457,1
94.379787450457,0
94.579787450457,1
94.579787450457,0
94.779787450457,1
94.779787450457,0
94.979787450457,1
94.979787450457,0
95.179787450457,1
95.179787450457,0
95.379787450457,1
95.379787450457,0
95.579787450457,1
95.579787450457,0
95.779787450457,1
95.779787450457,0
95.979787450457,1
95.979787450457,0
96.179787450457,1
96.179787450457,0
96.379787450457,1
96.379787450457,0
96.579787450457,1
96.579787450457,0
96.779787450457,1
96.779787450457,0
96.979787450457,1
96.979787450457,0
97.179787450457,1
97.179787450457,0
97.379787450457,1
97.379787450457,0
97.579787450457,1
97.579787450457,0
97.779787450457,1
97.779787450457,0
97.979787450457,1
97.979787450457,0
98.179787450457,1
98.179787450457,0
98.379787450457,1
98.379787450457,0
98.579787450457,1
98.579787450457,0
98.779787450457,1
98.779787450457,0
98.979787450457,1
98.979787450457,0
99.179787450457,1
99.179787450457,0
99.379787450457,1
99.379787450457,0
99.579787450457,1
99.579787450457,0
99.779787450457,1
99.779787450457,0
99.979787450457,1
99.979787450457,0
100.179787450457,1
100.179787450457,0
100.379787450457,1
100.379787450457,0
100.579787450457,1
100.579787450457,0
100.779787450457,1
100.779787450457,0
100.979787450457,1
100.979787450457,0
101.179787450457,1
101.179787450457,0
101.379787450457,1
101.379787450457,0
101.579787450457,1
101.579787450457,0
101.779787450457,1
101.779787450457,0
101.979787450457,1
101.979787450457,0
102.179787450457,1
102.179787450457,0
102.379787450457,1
102.379787450457,0
102.579787450457,1
102.579787450457,0
102.779787450457,1
102.779787450457,0
102.979787450457,1
102.979787450457,0
103.179787450457,1
103.179787450457,0
103.379787450457,1
103.379787450457,0
103.579787450457,1
103.579787450457,0
103.779787450457,1
103.779787450457,0
103.979787450457,1
103.979787450457,0
104.179787450457,1
104.179787450457,0
104.379787450457,1
104.379787450457,0
104.579787450457,1
104.579787450457,0
104.779787450457,1
104.779787450457,0
104.979787450457,1
104.979787450457,0
105.179787450457,1
105.179787450457,0
105.379787450457,1
105.379787450457,0
105.579787450457,1
105.579787450457,0
105.779787450457,1
105.779787450457,0
105.979787450457,1
105.979787450457,0
106.179787450457,1
106.179787450457,0
106.379787450457,1
106.379787450457,0
106.579787450457,1
106.579787450457,0
106.779787450457,1
106.779787450457,0
106.979787450457,1
106.979787450457,0
107.179787450457,1
107.179787450457,0
107.379787450457,1
107.379787450457,0
107.579787450457,1
107.579787450457,0
107.779787450457,1
107.779787450457,0
107.979787450457,1
107.979787450457,0
108.179787450457,1
108.179787450457,0
108.379787450457,1
108.379787450457,0
108.579787450457,1
108.579787450457,0
108.779787450457,1
108.779787450457,0
108.979787450457,1
108.979787450457,0
109.179787450457,1
109.179787450457,0
109.379787450457,1
109.379787450457,0
109.579787450457,1
109.579787450457,0
109.779787450457,1
109.779787450457,0
109.979787450457,1
109.979787450457,0
110.179787450457,1
110.179787450457,0
110.379787450457,1
110.379787450457,0
110.579787450457,1
110.579787450457,0
110.779787450457,1
110.779787450457,0
110.979787450457,1
110.979787450457,0
111.179787450457,1
111.179787450457,0
111.379787450457,1
111.379787450457,0
111.579787450457,1
111.579787450457,0
111.779787450457,1
111.779787450457,0
111.979787450457,1
111.979787450457,0
112.179787450457,1
112.179787450457,0
112.379787450457,1
112.379787450457,0
112.579787450457,1
112.579787450457,0
112.779787450457,1
112.779787450457,0
112.979787450457,1
112.979787450457,0
113.179787450457,1
113.179787450457,0
113.379787450457,1
113.379787450457,0
113.579787450457,1
113.579787450457,0
113.779787450457,1
113.779787450457,0
113.979787450457,1
113.979787450457,0
114.179787450457,1
114.179787450457,0
114.379787450457,1
114.379787450457,0
114.579787450457,1
114.579787450457,0
114.779787450457,1
114.779787450457,0
114.979787450457,1
114.979787450457,0
115.179787450457,1
115.179787450457,0
115.379787450457,1
115.379787450457,0
115.579787450457,1
115.579787450457,0
115.779787450457,1
115.779787450457,0
115.979787450457,1
115.979787450457,0
116.179787450457,1
116.179787450457,0
116.379787450457,1
116.379787450457,0
116.579787450457,1
116.579787450457,0
116.779787450457,1
116.779787450457,0
116.979787450457,1
116.979787450457,0
117.179787450457,1
117.179787450457,0
117.379787450457,1
117.379787450457,0
117.579787450457,1
117.579787450457,0
117.779787450457,1
117.779787450457,0
117.979787450457,1
117.979787450457,0
118.179787450457,1
118.179787450457,0
118.379787450457,1
118.379787450457,0
118.579787450457,1
118.579787450457,0
118.779787450457,1
118.779787450457,0
118.979787450457,1
118.979787450457,0
119.179787450457,1
119.179787450457,0
119.379787450457,1
119.379787450457,0
119.579787450457,1
119.579787450457,0
119.779787450457,1
119.779787450457,0
119.979787450457,1
119.979787450457,0
120.179787450457,1
120.179787450457,0
120.379787450457,1
120.379787450457,0
120.579787450457,1
120.579787450457,0
120.779787450457,1
120.779787450457,0
120.979787450457,1
120.979787450457,0
121.179787450457,1
121.179787450457,0
121.379787450457,1
121.379787450457,0
121.579787450457,1
121.579787450457,0
121.779787450457,1
121.779787450457,0
121.979787450457,1
121.979787450457,0
122.179787450457,1
122.179787450457,0
122.379787450457,1
122.379787450457,0
122.579787450457,1
122.579787450457,0
122.779787450457,1
122.779787450457,0
122.979787450457,1
122.979787450457,0
123.179787450457,1
123.179787450457,0
123.379787450457,1
123.379787450457,0
123.579787450457,1
123.579787450457,0
123.779787450457,1
123.779787450457,0
123.979787450457,1
123.979787450457,0
124.179787450457,1
124.179787450457,0
124.379787450457,1
124.379787450457,0
124.579787450457,1
124.579787450457,0
124.779787450457,1
124.779787450457,0
124.979787450457,1
124.979787450457,0
125.179787450457,1
125.179787450457,0
125.379787450457,1
125.379787450457,0
125.579787450457,1
125.579787450457,0
125.779787450457,1
125.779787450457,0
125.979787450457,1
125.979787450457,0
126.179787450457,1
126.179787450457,0
126.379787450457,1
126.379787450457,0
126.579787450457,1
126.579787450457,0
126.779787450457,1
126.779787450457,0
126.979787450457,1
126.979787450457,0
127.179787450457,1
127.179787450457,0
127.379787450457,1
127.379787450457,0
127.579787450457,1
127.579787450457,0
127.779787450457,1
127.779787450457,0
127.979787450457,1
127.979787450457,0
128.179787450457,1
128.179787450457,0
128.379787450457,1
128.379787450457,0
128.579787450457,1
128.579787450457,0
128.779787450457,1
128.779787450457,0
128.979787450457,1
128.979787450457,0
129.179787450457,1
129.179787450457,0
129.379787450457,1
129.379787450457,0
129.579787450457,1
129.579787450457,0
129.779787450457,1
129.779787450457,0
129.979787450457,1
129.979787450457,0
130.179787450457,1
130.179787450457,0
130.379787450457,1
130.379787450457,0
130.579787450457,1
130.579787450457,0
130.779787450457,1
130.779787450457,0
130.979787450457,1
130.979787450457,0
131.179787450457,1
131.179787450457,0
131.379787450457,1
131.379787450457,0
131.579787450457,1
131.579787450457,0
131.779787450457,1
131.779787450457,0
131.979787450457,1
131.979787450457,0
132.179787450457,1
132.179787450457,0
132.379787450457,1
132.379787450457,0
132.579787450457,1
132.579787450457,0
132.779787450457,1
132.779787450457,0
132.979787450457,1
132.979787450457,0
133.179787450457,1
133.179787450457,0
133.379787450457,1
133.379787450457,0
133.579787450457,1
133.579787450457,0
133.779787450457,1
133.779787450457,0
133.979787450457,1
133.979787450457,0
134.179787450457,1
134.179787450457,0
134.379787450457,1
134.379787450457,0
134.579787450457,1
134.579787450457,0
134.779787450457,1
134.779787450457,0
134.979787450457,1
134.979787450457,0
135.179787450457,1
135.179787450457,0
135.379787450457,1
135.379787450457,0
135.579787450457,1
135.579787450457,0
135.779787450457,1
135.779787450457,0
135.979787450457,1
135.979787450457,0
136.179787450457,1
136.179787450457,0
136.379787450457,1
136.379787450457,0
136.579787450457,1
136.579787450457,0
136.779787450457,1
136.779787450457,0
136.979787450457,1
136.979787450457,0
137.179787450457,1
137.179787450457,0
137.379787450457,1
137.379787450457,0
137.579787450457,1
137.579787450457,0
137.779787450457,1
137.779787450457,0
137.979787450457,1
137.979787450457,0
138.179787450457,1
138.179787450457,0
138.379787450457,1
138.379787450457,0
138.579787450457,1
138.579787450457,0
138.779787450457,1
138.779787450457,0
138.979787450457,1
138.979787450457,0
139.179787450457,1
139.179787450457,0
139.379787450457,1
139.379787450457,0
139.579787450457,1
139.579787450457,0
139.779787450457,1
139.779787450457,0
139.979787450457,1
139.979787450457,0
140.179787450457,1
140.179787450457,0
140.379787450457,1
140.379787450457,0
140.579787450457,1
140.579787450457,0
140.779787450457,1
140.779787450457,0
140.979787450457,1
140.979787450457,0
141.179787450457,1
141.179787450457,0
141.379787450457,1
141.379787450457,0
141.579787450457,1
141.579787450457,0
141.779787450457,1
141.779787450457,0
141.979787450457,1
141.979787450457,0
142.179787450457,1
142.179787450457,0
142.379787450457,1
142.379787450457,0
142.579787450457,1
142.579787450457,0
142.779787450457,1
142.779787450457,0
142.979787450457,1
142.979787450457,0
143.179787450457,1
143.179787450457,0
143.379787450457,1
143.379787450457,0
143.579787450457,1
143.579787450457,0
143.779787450457,1
143.779787450457,0
143.979787450457,1
143.979787450457,0
144.179787450457,1
144.179787450457,0
144.379787450457,1
144.379787450457,0
144.579787450457,1
144.579787450457,0
144.779787450457,1
144.779787450457,0
144.979787450457,1
144.979787450457,0
145.179787450457,1
145.179787450457,0
145.379787450457,1
145.379787450457,0
145.579787450457,1
145.579787450457,0
145.779787450457,1
145.779787450457,0
145.979787450457,1
145.979787450457,0
146.179787450457,1
146.179787450457,0
146.379787450457,1
146.379787450457,0
146.579787450457,1
146.579787450457,0
146.779787450457,1
146.779787450457,0
146.979787450457,1
146.979787450457,0
147.179787450457,1
147.179787450457,0
147.379787450457,1
147.379787450457,0
147.579787450457,1
147.579787450457,0
147.779787450457,1
147.779787450457,0
147.979787450457,1
147.979787450457,0
148.179787450457,1
148.179787450457,0
148.379787450457,1
148.379787450457,0
148.579787450457,1
148.579787450457,0
148.779787450457,1
148.779787450457,0
148.979787450457,1
148.979787450457,0
149.179787450457,1
149.179787450457,0
149.379787450457,1
149.379787450457,0
149.579787450457,1
149.579787450457,0
149.779787450457,1
149.779787450457,0
149.979787450457,1
149.979787450457,0
150.179787450457,1
150.179787450457,0
150.379787450457,1
150.379787450457,0
150.579787450457,1
150.579787450457,0
150.779787450457,1
150.779787450457,0
150.979787450457,1
150.979787450457,0
151.179787450457,1
151.179787450457,0
151.379787450457,1
151.379787450457,0
151.579787450457,1
151.579787450457,0
151.779787450457,1
151.779787450457,0
151.979787450457,1
151.979787450457,0
152.179787450457,1
152.179787450457,0
152.379787450457,1
152.379787450457,0
152.579787450457,1
152.579787450457,0
152.779787450457,1
152.779787450457,0
152.979787450457,1
152.979787450457,0
153.179787450457,1
153.179787450457,0
153.379787450457,1
153.379787450457,0
153.579787450457,1
153.579787450457,0
153.779787450457,1
153.779787450457,0
153.979787450457,1
153.979787450457,0
154.179787450457,1
154.179787450457,0
154.379787450457,1
154.379787450457,0
154.579787450457,1
154.579787450457,0
154.779787450457,1
154.779787450457,0
