Size-Vector Network.queue0 (#0 - General-0-20240516-22:33:41-4607),
11.379807835223,1
11.379807835223,0
11.479807835223,1
11.479807835223,0
11.579807835223,1
11.579807835223,0
11.679807835223,1
11.679807835223,0
11.779807835223,1
11.779807835223,0
11.879807835223,1
11.879807835223,0
11.979807835223,1
11.979807835223,0
12.079807835223,1
12.079807835223,0
12.179807835223,1
12.179807835223,0
12.279807835223,1
12.279807835223,0
12.379807835223,1
12.379807835223,0
12.479807835223,1
12.479807835223,0
12.579807835223,1
12.579807835223,0
12.679807835223,1
12.679807835223,0
12.779807835223,1
12.779807835223,0
12.879807835223,1
12.879807835223,0
12.979807835223,1
12.979807835223,0
13.079807835223,1
13.079807835223,0
13.179807835223,1
13.179807835223,0
13.279807835223,1
13.279807835223,0
13.379807835223,1
13.379807835223,0
13.479807835223,1
13.479807835223,0
13.579807835223,1
13.579807835223,0
13.679807835223,1
13.679807835223,0
13.779807835223,1
13.779807835223,0
13.879807835223,1
13.879807835223,0
13.979807835223,1
13.979807835223,0
14.079807835223,1
14.079807835223,0
14.179807835223,1
14.179807835223,0
14.279807835223,1
14.279807835223,0
14.379807835223,1
14.379807835223,0
14.479807835223,1
14.479807835223,0
14.579807835223,1
14.579807835223,0
14.679807835223,1
14.679807835223,0
14.779807835223,1
14.779807835223,0
14.879807835223,1
14.879807835223,0
14.979807835223,1
14.979807835223,0
15.079807835223,1
15.079807835223,0
15.179807835223,1
15.179807835223,0
15.279807835223,1
15.279807835223,0
15.379807835223,1
15.379807835223,0
15.479807835223,1
15.479807835223,0
15.579807835223,1
15.579807835223,0
15.679807835223,1
15.679807835223,0
15.779807835223,1
15.779807835223,0
15.879807835223,1
15.879807835223,0
15.979807835223,1
15.979807835223,0
16.079807835223,1
16.079807835223,0
16.179807835223,1
16.179807835223,0
16.279807835223,1
16.279807835223,0
16.379807835223,1
16.379807835223,0
16.479807835223,1
16.479807835223,0
16.579807835223,1
16.579807835223,0
16.679807835223,1
16.679807835223,0
16.779807835223,1
16.779807835223,0
16.879807835223,1
16.879807835223,0
16.979807835223,1
16.979807835223,0
17.079807835223,1
17.079807835223,0
17.179807835223,1
17.179807835223,0
17.279807835223,1
17.279807835223,0
17.379807835223,1
17.379807835223,0
17.479807835223,1
17.479807835223,0
17.579807835223,1
17.579807835223,0
17.679807835223,1
17.679807835223,0
17.779807835223,1
17.779807835223,0
17.879807835223,1
17.879807835223,0
17.979807835223,1
17.979807835223,0
18.079807835223,1
18.079807835223,0
18.179807835223,1
18.179807835223,0
18.279807835223,1
18.279807835223,0
18.379807835223,1
18.379807835223,0
18.479807835223,1
18.479807835223,0
18.579807835223,1
18.579807835223,0
18.679807835223,1
18.679807835223,0
18.779807835223,1
18.779807835223,0
18.879807835223,1
18.879807835223,0
18.979807835223,1
18.979807835223,0
19.079807835223,1
19.079807835223,0
19.179807835223,1
19.179807835223,0
19.279807835223,1
19.279807835223,0
19.379807835223,1
19.379807835223,0
19.479807835223,1
19.479807835223,0
19.579807835223,1
19.579807835223,0
19.679807835223,1
19.679807835223,0
19.779807835223,1
19.779807835223,0
19.879807835223,1
19.879807835223,0
19.979807835223,1
19.979807835223,0
20.079807835223,1
20.079807835223,0
20.179807835223,1
20.179807835223,0
20.279807835223,1
20.279807835223,0
20.379807835223,1
20.379807835223,0
20.479807835223,1
20.479807835223,0
20.579807835223,1
20.579807835223,0
20.679807835223,1
20.679807835223,0
20.779807835223,1
20.779807835223,0
20.879807835223,1
20.879807835223,0
20.979807835223,1
20.979807835223,0
21.079807835223,1
21.079807835223,0
21.179807835223,1
21.179807835223,0
21.279807835223,1
21.279807835223,0
21.379807835223,1
21.379807835223,0
21.479807835223,1
21.479807835223,0
21.579807835223,1
21.579807835223,0
21.679807835223,1
21.679807835223,0
21.779807835223,1
21.779807835223,0
21.879807835223,1
21.879807835223,0
21.979807835223,1
21.979807835223,0
22.079807835223,1
22.079807835223,0
22.179807835223,1
22.179807835223,0
22.279807835223,1
22.279807835223,0
22.379807835223,1
22.379807835223,0
22.479807835223,1
22.479807835223,0
22.579807835223,1
22.579807835223,0
22.679807835223,1
22.679807835223,0
22.779807835223,1
22.779807835223,0
22.879807835223,1
22.879807835223,0
22.979807835223,1
22.979807835223,0
23.079807835223,1
23.079807835223,0
23.179807835223,1
23.179807835223,0
23.279807835223,1
23.279807835223,0
23.379807835223,1
23.379807835223,0
23.479807835223,1
23.479807835223,0
23.579807835223,1
23.579807835223,0
23.679807835223,1
23.679807835223,0
23.779807835223,1
23.779807835223,0
23.879807835223,1
23.879807835223,0
23.979807835223,1
23.979807835223,0
24.079807835223,1
24.079807835223,0
24.179807835223,1
24.179807835223,0
24.279807835223,1
24.279807835223,0
24.379807835223,1
24.379807835223,0
24.479807835223,1
24.479807835223,0
24.579807835223,1
24.579807835223,0
24.679807835223,1
24.679807835223,0
24.779807835223,1
24.779807835223,0
24.879807835223,1
24.879807835223,0
24.979807835223,1
24.979807835223,0
25.079807835223,1
25.079807835223,0
25.179807835223,1
25.179807835223,0
25.279807835223,1
25.279807835223,0
25.379807835223,1
25.379807835223,0
25.581170808601,1
25.581170808601,0
25.681170808601,1
25.681170808601,0
25.781170808601,1
25.781170808601,0
25.881170808601,1
25.881170808601,0
25.981170808601,1
25.981170808601,0
26.081170808601,1
26.081170808601,0
26.181170808601,1
26.181170808601,0
26.281170808601,1
26.281170808601,0
26.381170808601,1
26.381170808601,0
26.481170808601,1
26.481170808601,0
26.581170808601,1
26.581170808601,0
26.681170808601,1
26.681170808601,0
26.781170808601,1
26.781170808601,0
26.881170808601,1
26.881170808601,0
26.981170808601,1
26.981170808601,0
27.081170808601,1
27.081170808601,0
27.181170808601,1
27.181170808601,0
27.281170808601,1
27.281170808601,0
27.381170808601,1
27.381170808601,0
27.481170808601,1
27.481170808601,0
27.581170808601,1
27.581170808601,0
27.681170808601,1
27.681170808601,0
27.781170808601,1
27.781170808601,0
27.881170808601,1
27.881170808601,0
27.981170808601,1
27.981170808601,0
28.081170808601,1
28.081170808601,0
28.181170808601,1
28.181170808601,0
28.281170808601,1
28.281170808601,0
28.381170808601,1
28.381170808601,0
28.481170808601,1
28.481170808601,0
28.581170808601,1
28.581170808601,0
28.681170808601,1
28.681170808601,0
28.781170808601,1
28.781170808601,0
28.881170808601,1
28.881170808601,0
28.981170808601,1
28.981170808601,0
29.081170808601,1
29.081170808601,0
29.181170808601,1
29.181170808601,0
29.281170808601,1
29.281170808601,0
29.381170808601,1
29.381170808601,0
29.481170808601,1
29.481170808601,0
29.581170808601,1
29.581170808601,0
29.681170808601,1
29.681170808601,0
29.781170808601,1
29.781170808601,0
29.881170808601,1
29.881170808601,0
29.981170808601,1
29.981170808601,0
30.081170808601,1
30.081170808601,0
30.181170808601,1
30.181170808601,0
30.281170808601,1
30.281170808601,0
30.381170808601,1
30.381170808601,0
30.481170808601,1
30.481170808601,0
30.581170808601,1
30.581170808601,0
30.681170808601,1
30.681170808601,0
30.781170808601,1
30.781170808601,0
30.881170808601,1
30.881170808601,0
30.981170808601,1
30.981170808601,0
31.081170808601,1
31.081170808601,0
31.181170808601,1
31.181170808601,0
31.281170808601,1
31.281170808601,0
31.422516925743,1
31.422516925743,0
31.522516925743,1
31.522516925743,0
31.622516925743,1
31.622516925743,0
31.722516925743,1
31.722516925743,0
31.822516925743,1
31.822516925743,0
31.922516925743,1
31.922516925743,0
32.022516925743,1
32.022516925743,0
32.122516925743,1
32.122516925743,0
32.222516925743,1
32.222516925743,0
32.322516925743,1
32.322516925743,0
32.422516925743,1
32.422516925743,0
32.522516925743,1
32.522516925743,0
32.622516925743,1
32.622516925743,0
32.722516925743,1
32.722516925743,0
32.822516925743,1
32.822516925743,0
32.922516925743,1
32.922516925743,0
33.022516925743,1
33.022516925743,0
33.122516925743,1
33.122516925743,0
33.222516925743,1
33.222516925743,0
33.322516925743,1
33.322516925743,0
33.422516925743,1
33.422516925743,0
33.522516925743,1
33.522516925743,0
33.622516925743,1
33.622516925743,0
33.722516925743,1
33.722516925743,0
33.822516925743,1
33.822516925743,0
33.922516925743,1
33.922516925743,0
34.022516925743,1
34.022516925743,0
34.122516925743,1
34.122516925743,0
34.222516925743,1
34.222516925743,0
34.322516925743,1
34.322516925743,0
34.422516925743,1
34.422516925743,0
34.522516925743,1
34.522516925743,0
34.622516925743,1
34.622516925743,0
34.822516925743,1
34.822516925743,0
35.022516925743,1
35.022516925743,0
35.222516925743,1
35.222516925743,0
35.422516925743,1
35.422516925743,0
35.622516925743,1
35.622516925743,0
35.822516925743,1
35.822516925743,0
36.022516925743,1
36.022516925743,0
36.222516925743,1
36.222516925743,0
36.422516925743,1
36.422516925743,0
36.622516925743,1
36.622516925743,0
36.822516925743,1
36.822516925743,0
37.022516925743,1
37.022516925743,0
37.222516925743,1
37.222516925743,0
37.422516925743,1
37.422516925743,0
37.622516925743,1
37.622516925743,0
37.822516925743,1
37.822516925743,0
38.022516925743,1
38.022516925743,0
38.222516925743,1
38.222516925743,0
38.422516925743,1
38.422516925743,0
38.622516925743,1
38.622516925743,0
38.822516925743,1
38.822516925743,0
39.022516925743,1
39.022516925743,0
39.222516925743,1
39.222516925743,0
39.422516925743,1
39.422516925743,0
39.622516925743,1
39.622516925743,0
39.822516925743,1
39.822516925743,0
40.022516925743,1
40.022516925743,0
40.222516925743,1
40.222516925743,0
40.422516925743,1
40.422516925743,0
40.622516925743,1
40.622516925743,0
40.822516925743,1
40.822516925743,0
41.022516925743,1
41.022516925743,0
41.222516925743,1
41.222516925743,0
41.422516925743,1
41.422516925743,0
41.622516925743,1
41.622516925743,0
41.822516925743,1
41.822516925743,0
42.022516925743,1
42.022516925743,0
42.222516925743,1
42.222516925743,0
42.422516925743,1
42.422516925743,0
42.622516925743,1
42.622516925743,0
42.822516925743,1
42.822516925743,0
43.022516925743,1
43.022516925743,0
43.222516925743,1
43.222516925743,0
43.422516925743,1
43.422516925743,0
43.622516925743,1
43.622516925743,0
43.822516925743,1
43.822516925743,0
44.022516925743,1
44.022516925743,0
44.222516925743,1
44.222516925743,0
44.422516925743,1
44.422516925743,0
44.622516925743,1
44.622516925743,0
44.822516925743,1
44.822516925743,0
45.022516925743,1
45.022516925743,0
45.222516925743,1
45.222516925743,0
45.422516925743,1
45.422516925743,0
45.622516925743,1
45.622516925743,0
45.822516925743,1
45.822516925743,0
46.022516925743,1
46.022516925743,0
46.222516925743,1
46.222516925743,0
46.422516925743,1
46.422516925743,0
46.622516925743,1
46.622516925743,0
46.822516925743,1
46.822516925743,0
47.022516925743,1
47.022516925743,0
47.222516925743,1
47.222516925743,0
47.422516925743,1
47.422516925743,0
47.622516925743,1
47.622516925743,0
47.822516925743,1
47.822516925743,0
48.022516925743,1
48.022516925743,0
48.222516925743,1
48.222516925743,0
48.422516925743,1
48.422516925743,0
48.622516925743,1
48.622516925743,0
48.822516925743,1
48.822516925743,0
49.022516925743,1
49.022516925743,0
49.222516925743,1
49.222516925743,0
49.422516925743,1
49.422516925743,0
49.622516925743,1
49.622516925743,0
49.822516925743,1
49.822516925743,0
50.022516925743,1
50.022516925743,0
50.222516925743,1
50.222516925743,0
50.422516925743,1
50.422516925743,0
50.622516925743,1
50.622516925743,0
50.822516925743,1
50.822516925743,0
51.022516925743,1
51.022516925743,0
51.222516925743,1
51.222516925743,0
51.422516925743,1
51.422516925743,0
51.622516925743,1
51.622516925743,0
51.822516925743,1
51.822516925743,0
52.022516925743,1
52.022516925743,0
52.222516925743,1
52.222516925743,0
52.422516925743,1
52.422516925743,0
52.622516925743,1
52.622516925743,0
52.822516925743,1
52.822516925743,0
53.022516925743,1
53.022516925743,0
53.222516925743,1
53.222516925743,0
53.422516925743,1
53.422516925743,0
53.622516925743,1
53.622516925743,0
53.822516925743,1
53.822516925743,0
54.022516925743,1
54.022516925743,0
54.222516925743,1
54.222516925743,0
54.422516925743,1
54.422516925743,0
54.622516925743,1
54.622516925743,0
54.822516925743,1
54.822516925743,0
55.022516925743,1
55.022516925743,0
55.222516925743,1
55.222516925743,0
55.422516925743,1
55.422516925743,0
55.622516925743,1
55.622516925743,0
55.822516925743,1
55.822516925743,0
56.022516925743,1
56.022516925743,0
56.222516925743,1
56.222516925743,0
56.422516925743,1
56.422516925743,0
56.622516925743,1
56.622516925743,0
56.822516925743,1
56.822516925743,0
57.022516925743,1
57.022516925743,0
57.222516925743,1
57.222516925743,0
57.422516925743,1
57.422516925743,0
57.622516925743,1
57.622516925743,0
57.822516925743,1
57.822516925743,0
58.022516925743,1
58.022516925743,0
58.222516925743,1
58.222516925743,0
58.422516925743,1
58.422516925743,0
58.622516925743,1
58.622516925743,0
58.822516925743,1
58.822516925743,0
59.022516925743,1
59.022516925743,0
59.222516925743,1
59.222516925743,0
59.422516925743,1
59.422516925743,0
59.622516925743,1
59.622516925743,0
59.822516925743,1
59.822516925743,0
60.022516925743,1
60.022516925743,0
60.222516925743,1
60.222516925743,0
60.422516925743,1
60.422516925743,0
60.622516925743,1
60.622516925743,0
60.822516925743,1
60.822516925743,0
61.022516925743,1
61.022516925743,0
61.222516925743,1
61.222516925743,0
61.422516925743,1
61.422516925743,0
61.622516925743,1
61.622516925743,0
61.822516925743,1
61.822516925743,0
62.022516925743,1
62.022516925743,0
62.222516925743,1
62.222516925743,0
62.422516925743,1
62.422516925743,0
62.622516925743,1
62.622516925743,0
62.822516925743,1
62.822516925743,0
63.022516925743,1
63.022516925743,0
63.222516925743,1
63.222516925743,0
63.422516925743,1
63.422516925743,0
63.622516925743,1
63.622516925743,0
63.822516925743,1
63.822516925743,0
64.022516925743,1
64.022516925743,0
64.222516925743,1
64.222516925743,0
64.422516925743,1
64.422516925743,0
64.622516925743,1
64.622516925743,0
64.822516925743,1
64.822516925743,0
65.022516925743,1
65.022516925743,0
65.222516925743,1
65.222516925743,0
65.422516925743,1
65.422516925743,0
65.622516925743,1
65.622516925743,0
65.822516925743,1
65.822516925743,0
66.022516925743,1
66.022516925743,0
66.222516925743,1
66.222516925743,0
66.422516925743,1
66.422516925743,0
66.622516925743,1
66.622516925743,0
66.822516925743,1
66.822516925743,0
67.022516925743,1
67.022516925743,0
67.222516925743,1
67.222516925743,0
67.422516925743,1
67.422516925743,0
67.622516925743,1
67.622516925743,0
67.822516925743,1
67.822516925743,0
68.022516925743,1
68.022516925743,0
68.222516925743,1
68.222516925743,0
68.422516925743,1
68.422516925743,0
68.622516925743,1
68.622516925743,0
68.822516925743,1
68.822516925743,0
69.022516925743,1
69.022516925743,0
69.222516925743,1
69.222516925743,0
69.422516925743,1
69.422516925743,0
69.622516925743,1
69.622516925743,0
69.822516925743,1
69.822516925743,0
70.022516925743,1
70.022516925743,0
70.222516925743,1
70.222516925743,0
70.422516925743,1
70.422516925743,0
70.622516925743,1
70.622516925743,0
70.822516925743,1
70.822516925743,0
71.022516925743,1
71.022516925743,0
71.222516925743,1
71.222516925743,0
71.422516925743,1
71.422516925743,0
71.622516925743,1
71.622516925743,0
71.822516925743,1
71.822516925743,0
72.022516925743,1
72.022516925743,0
72.222516925743,1
72.222516925743,0
72.422516925743,1
72.422516925743,0
72.622516925743,1
72.622516925743,0
72.822516925743,1
72.822516925743,0
73.022516925743,1
73.022516925743,0
73.222516925743,1
73.222516925743,0
73.422516925743,1
73.422516925743,0
73.622516925743,1
73.622516925743,0
73.822516925743,1
73.822516925743,0
74.022516925743,1
74.022516925743,0
74.222516925743,1
74.222516925743,0
74.422516925743,1
74.422516925743,0
74.622516925743,1
74.622516925743,0
74.822516925743,1
74.822516925743,0
75.022516925743,1
75.022516925743,0
75.222516925743,1
75.222516925743,0
75.422516925743,1
75.422516925743,0
75.622516925743,1
75.622516925743,0
75.822516925743,1
75.822516925743,0
76.022516925743,1
76.022516925743,0
76.222516925743,1
76.222516925743,0
76.422516925743,1
76.422516925743,0
76.622516925743,1
76.622516925743,0
76.822516925743,1
76.822516925743,0
77.022516925743,1
77.022516925743,0
77.222516925743,1
77.222516925743,0
77.422516925743,1
77.422516925743,0
77.622516925743,1
77.622516925743,0
77.822516925743,1
77.822516925743,0
78.022516925743,1
78.022516925743,0
78.222516925743,1
78.222516925743,0
78.422516925743,1
78.422516925743,0
78.622516925743,1
78.622516925743,0
78.822516925743,1
78.822516925743,0
79.022516925743,1
79.022516925743,0
79.222516925743,1
79.222516925743,0
79.422516925743,1
79.422516925743,0
79.622516925743,1
79.622516925743,0
79.822516925743,1
79.822516925743,0
80.022516925743,1
80.022516925743,0
80.222516925743,1
80.222516925743,0
80.422516925743,1
80.422516925743,0
80.622516925743,1
80.622516925743,0
80.822516925743,1
80.822516925743,0
81.022516925743,1
81.022516925743,0
81.222516925743,1
81.222516925743,0
81.422516925743,1
81.422516925743,0
81.622516925743,1
81.622516925743,0
81.822516925743,1
81.822516925743,0
82.022516925743,1
82.022516925743,0
82.222516925743,1
82.222516925743,0
82.422516925743,1
82.422516925743,0
82.622516925743,1
82.622516925743,0
82.822516925743,1
82.822516925743,0
83.022516925743,1
83.022516925743,0
83.222516925743,1
83.222516925743,0
83.422516925743,1
83.422516925743,0
83.622516925743,1
83.622516925743,0
83.822516925743,1
83.822516925743,0
84.022516925743,1
84.022516925743,0
84.222516925743,1
84.222516925743,0
84.422516925743,1
84.422516925743,0
84.622516925743,1
84.622516925743,0
84.822516925743,1
84.822516925743,0
85.022516925743,1
85.022516925743,0
85.222516925743,1
85.222516925743,0
85.422516925743,1
85.422516925743,0
85.622516925743,1
85.622516925743,0
85.822516925743,1
85.822516925743,0
86.022516925743,1
86.022516925743,0
86.222516925743,1
86.222516925743,0
86.422516925743,1
86.422516925743,0
86.622516925743,1
86.622516925743,0
86.822516925743,1
86.822516925743,0
87.022516925743,1
87.022516925743,0
87.222516925743,1
87.222516925743,0
87.422516925743,1
87.422516925743,0
87.622516925743,1
87.622516925743,0
87.822516925743,1
87.822516925743,0
88.022516925743,1
88.022516925743,0
88.222516925743,1
88.222516925743,0
88.422516925743,1
88.422516925743,0
88.622516925743,1
88.622516925743,0
88.822516925743,1
88.822516925743,0
89.022516925743,1
89.022516925743,0
89.222516925743,1
89.222516925743,0
89.422516925743,1
89.422516925743,0
89.622516925743,1
89.622516925743,0
89.822516925743,1
89.822516925743,0
90.022516925743,1
90.022516925743,0
90.222516925743,1
90.222516925743,0
90.422516925743,1
90.422516925743,0
90.622516925743,1
90.622516925743,0
90.822516925743,1
90.822516925743,0
91.022516925743,1
91.022516925743,0
91.222516925743,1
91.222516925743,0
91.422516925743,1
91.422516925743,0
91.622516925743,1
91.622516925743,0
91.822516925743,1
91.822516925743,0
92.022516925743,1
92.022516925743,0
92.222516925743,1
92.222516925743,0
92.422516925743,1
92.422516925743,0
92.622516925743,1
92.622516925743,0
92.822516925743,1
92.822516925743,0
93.022516925743,1
93.022516925743,0
93.222516925743,1
93.222516925743,0
93.422516925743,1
93.422516925743,0
93.622516925743,1
93.622516925743,0
93.822516925743,1
93.822516925743,0
94.022516925743,1
94.022516925743,0
94.222516925743,1
94.222516925743,0
94.422516925743,1
94.422516925743,0
94.622516925743,1
94.622516925743,0
94.822516925743,1
94.822516925743,0
95.022516925743,1
95.022516925743,0
95.222516925743,1
95.222516925743,0
95.422516925743,1
95.422516925743,0
95.622516925743,1
95.622516925743,0
95.822516925743,1
95.822516925743,0
96.022516925743,1
96.022516925743,0
96.222516925743,1
96.222516925743,0
96.422516925743,1
96.422516925743,0
96.622516925743,1
96.622516925743,0
96.822516925743,1
96.822516925743,0
97.022516925743,1
97.022516925743,0
97.222516925743,1
97.222516925743,0
97.422516925743,1
97.422516925743,0
97.622516925743,1
97.622516925743,0
97.822516925743,1
97.822516925743,0
98.022516925743,1
98.022516925743,0
98.222516925743,1
98.222516925743,0
98.422516925743,1
98.422516925743,0
98.622516925743,1
98.622516925743,0
98.822516925743,1
98.822516925743,0
99.022516925743,1
99.022516925743,0
99.222516925743,1
99.222516925743,0
99.422516925743,1
99.422516925743,0
99.622516925743,1
99.622516925743,0
99.822516925743,1
99.822516925743,0
100.022516925743,1
100.022516925743,0
100.222516925743,1
100.222516925743,0
100.422516925743,1
100.422516925743,0
100.622516925743,1
100.622516925743,0
100.822516925743,1
100.822516925743,0
101.022516925743,1
101.022516925743,0
101.222516925743,1
101.222516925743,0
101.422516925743,1
101.422516925743,0
101.622516925743,1
101.622516925743,0
101.822516925743,1
101.822516925743,0
102.022516925743,1
102.022516925743,0
102.222516925743,1
102.222516925743,0
102.422516925743,1
102.422516925743,0
102.622516925743,1
102.622516925743,0
102.822516925743,1
102.822516925743,0
103.022516925743,1
103.022516925743,0
103.222516925743,1
103.222516925743,0
103.422516925743,1
103.422516925743,0
103.622516925743,1
103.622516925743,0
103.822516925743,1
103.822516925743,0
104.022516925743,1
104.022516925743,0
104.222516925743,1
104.222516925743,0
104.422516925743,1
104.422516925743,0
104.622516925743,1
104.622516925743,0
104.822516925743,1
104.822516925743,0
105.022516925743,1
105.022516925743,0
105.222516925743,1
105.222516925743,0
105.422516925743,1
105.422516925743,0
105.622516925743,1
105.622516925743,0
105.822516925743,1
105.822516925743,0
106.022516925743,1
106.022516925743,0
106.222516925743,1
106.222516925743,0
106.422516925743,1
106.422516925743,0
106.622516925743,1
106.622516925743,0
106.822516925743,1
106.822516925743,0
107.022516925743,1
107.022516925743,0
107.222516925743,1
107.222516925743,0
107.422516925743,1
107.422516925743,0
107.622516925743,1
107.622516925743,0
107.822516925743,1
107.822516925743,0
108.022516925743,1
108.022516925743,0
108.222516925743,1
108.222516925743,0
108.422516925743,1
108.422516925743,0
108.622516925743,1
108.622516925743,0
108.822516925743,1
108.822516925743,0
109.022516925743,1
109.022516925743,0
109.222516925743,1
109.222516925743,0
109.422516925743,1
109.422516925743,0
109.622516925743,1
109.622516925743,0
109.822516925743,1
109.822516925743,0
110.022516925743,1
110.022516925743,0
110.222516925743,1
110.222516925743,0
110.422516925743,1
110.422516925743,0
110.622516925743,1
110.622516925743,0
110.822516925743,1
110.822516925743,0
111.022516925743,1
111.022516925743,0
111.222516925743,1
111.222516925743,0
111.422516925743,1
111.422516925743,0
111.622516925743,1
111.622516925743,0
111.822516925743,1
111.822516925743,0
112.022516925743,1
112.022516925743,0
112.222516925743,1
112.222516925743,0
112.422516925743,1
112.422516925743,0
112.622516925743,1
112.622516925743,0
112.822516925743,1
112.822516925743,0
113.022516925743,1
113.022516925743,0
113.222516925743,1
113.222516925743,0
113.422516925743,1
113.422516925743,0
113.622516925743,1
113.622516925743,0
113.822516925743,1
113.822516925743,0
114.022516925743,1
114.022516925743,0
114.222516925743,1
114.222516925743,0
114.422516925743,1
114.422516925743,0
114.622516925743,1
114.622516925743,0
114.822516925743,1
114.822516925743,0
115.022516925743,1
115.022516925743,0
115.222516925743,1
115.222516925743,0
115.422516925743,1
115.422516925743,0
115.622516925743,1
115.622516925743,0
115.822516925743,1
115.822516925743,0
116.022516925743,1
116.022516925743,0
116.222516925743,1
116.222516925743,0
116.422516925743,1
116.422516925743,0
116.622516925743,1
116.622516925743,0
116.822516925743,1
116.822516925743,0
117.022516925743,1
117.022516925743,0
117.222516925743,1
117.222516925743,0
117.422516925743,1
117.422516925743,0
117.622516925743,1
117.622516925743,0
117.822516925743,1
117.822516925743,0
118.022516925743,1
118.022516925743,0
118.222516925743,1
118.222516925743,0
118.422516925743,1
118.422516925743,0
118.622516925743,1
118.622516925743,0
118.822516925743,1
118.822516925743,0
119.022516925743,1
119.022516925743,0
119.222516925743,1
119.222516925743,0
119.422516925743,1
119.422516925743,0
119.622516925743,1
119.622516925743,0
119.822516925743,1
119.822516925743,0
120.022516925743,1
120.022516925743,0
120.222516925743,1
120.222516925743,0
120.422516925743,1
120.422516925743,0
120.622516925743,1
120.622516925743,0
120.822516925743,1
120.822516925743,0
121.022516925743,1
121.022516925743,0
121.222516925743,1
121.222516925743,0
121.422516925743,1
121.422516925743,0
121.622516925743,1
121.622516925743,0
121.822516925743,1
121.822516925743,0
122.022516925743,1
122.022516925743,0
122.222516925743,1
122.222516925743,0
122.422516925743,1
