Delay Network.nodeRx.sink (#0 - General-0-20240516-22:33:41-4607),
0.479787450457,0.4002
0.679787450457,0.510343961151999979
0.879787450457,0.584750885347000036
1.079787450457,0.59879046413999992
1.279787450457,0.706468150992999973
1.479787450457,0.711313617404999873
1.679787450457,0.832593503406999998
1.879787450457,0.844697097986999875
2.079787450457,0.98959224932
2.279787450457,1.091891606681000045
2.479787450457,1.188075676615000015
2.679787450457,1.33956286024299986
2.879787450457,1.482010940554999928
3.079787450457,1.646695026640999863
3.279787450457,1.624342584437000075
3.479787450457,1.818504117527999666
3.679787450457,1.687012889535000053
3.879787450457,1.855177275451000077
4.079787450457,2.006817064955999533
4.279787450457,2.141872430130999472
4.479787450457,2.184982818368999871
4.679787450457,2.217761698337000093
4.879787450457,2.3424942870059997
5.079787450457,2.477106030283999327
5.279787450457,2.593162744993999337
5.479787450457,2.743275544091999572
5.679787450457,2.683450135506999945
5.879787450457,2.7026132090799999
6.079787450457,2.895244673532999952
6.279787450457,3.054086873909000125
6.479787450457,3.244970771296999942
6.679787450457,3.340509520466000015
6.879787450457,3.538466961625999817
7.079787450457,3.69254214789999933
7.279787450457,3.713793381556000017
7.479787450457,3.59877638868799997
7.679787450457,3.648197962823999757
7.879787450457,3.833074877457999452
8.079787450457,3.82904345166399994
8.279787450457,3.824954230072999707
8.479787450457,3.640432043158999577
8.679787450457,3.776261125890999695
8.879787450457,3.815737170184999787
9.079787450457,3.85433696269599933
9.279787450457,3.99244401673299974
9.479787450457,4.118947574613999392
9.679787450457,4.16729397721499949
9.879787450457,4.253700083044000352
10.079787450457,4.441112642100000207
10.279787450457,4.51358987187799875
10.479787450457,4.61144668444299908
10.679787450457,4.72421456493900036
10.879787450457,4.90874159688899956
11.079787450457,5.03165813104199875
11.279787450457,4.942216083243000195
11.479787450457,5.000079615234000105
11.679787450457,5.126296886058000255
11.879787450457,5.315102269995000105
12.079787450457,5.46154569797199938
12.279787450457,5.597376227768998865
12.479787450457,5.76664819255399938
12.679787450457,5.946027864350998705
12.879787450457,5.997202381775998935
13.079787450457,6.06367336331399895
13.279787450457,6.20276512099600016
13.479787450457,6.378360271922000255
13.679787450457,6.4943268013609998
13.879787450457,6.67979899863200008
14.079787450457,6.87790214171199918
14.279787450457,7.038725060643999475
14.479787450457,7.142586966736999415
14.679787450457,7.326373317791999155
14.879787450457,7.431673650075
15.079787450457,7.606529456867999485
15.279787450457,7.710574659130999785
15.479787450457,7.861718954199998735
15.679787450457,7.773927452071999825
15.879787450457,7.741036114650999135
16.079787450457,7.82652221918099929
16.279787450457,7.966747611498998755
16.479787450457,8.122195761993999925
16.679787450457,8.227246303643997965
16.879787450457,8.36979306297000033
17.079787450457,8.33715795680100055
17.279787450457,8.417547176854998955
17.479787450457,8.60709105427699935
17.679787450457,8.800879525229998235
17.879787450457,8.650858156784998655
18.079787450457,8.740966910030000005
18.279787450457,8.835083496880997675
18.479787450457,8.92402375231199936
