Size-Vector Network.nodeTx.queue (#0 - General-0-20240511-21:12:58-90023),
93.146320814471,0
93.601444144848,1
93.601444144848,0
94.525107970349,1
94.525107970349,0
94.595773327129,1
94.625107970349,0
95.116663654219,1
95.116663654219,0
95.746630559273,1
95.746630559273,0
96.667271795017,1
96.667271795017,0
96.83809887853,1
96.83809887853,0
96.991857740411,1
96.991857740411,0
97.093032959695,1
97.093032959695,0
97.346633021323,1
97.346633021323,0
97.788197542303,1
97.788197542303,0
98.190596242204,1
98.190596242204,0
98.200752471602,1
98.290596242204,0
98.290878597594,1
98.390596242204,0
99.173749133801,1
99.173749133801,0
99.404614581823,1
99.404614581823,0
99.406967852069,1
99.486138605184,2
99.504614581823,1
99.604614581823,0
100.05245567617,1
100.05245567617,0
100.473997192244,1
100.473997192244,0
100.631358022671,1
100.631358022671,0
101.239612349389,1
101.239612349389,0
101.903991286264,1
101.903991286264,0
102.074164655382,1
102.074164655382,0
103.711736244239,1
103.711736244239,0
103.995688320979,1
103.995688320979,0
104.138698807233,1
104.138698807233,0
104.84421101188,1
104.84421101188,0
105.273407495794,1
105.273407495794,0
105.525579399088,1
105.525579399088,0
105.973874834481,1
105.973874834481,0
107.105741622411,1
107.105741622411,0
107.530352028193,1
107.530352028193,0
108.039681393202,1
108.039681393202,0
108.165891389648,1
108.165891389648,0
109.276644838885,1
109.276644838885,0
110.802785667327,1
110.802785667327,0
111.372589649093,1
111.372589649093,0
111.668901662819,1
111.668901662819,0
111.967091359984,1
111.967091359984,0
112.903821299913,1
112.903821299913,0
114.825324591535,1
114.825324591535,0
115.426443875158,1
115.426443875158,0
115.488207198839,1
115.526443875158,0
115.664717265476,1
115.664717265476,0
116.393126544758,1
116.393126544758,0
117.233587647031,1
117.233587647031,0
117.498948895339,1
117.498948895339,0
117.751458269216,1
117.751458269216,0
118.314099277638,1
118.314099277638,0
119.378848975672,1
119.378848975672,0
119.522554213707,1
119.522554213707,0
119.95782212687,1
119.95782212687,0
120.145691548073,1
120.145691548073,0
121.213106773065,1
121.213106773065,0
122.895291999591,1
122.895291999591,0
123.484983466413,1
123.484983466413,0
123.928914171631,1
123.928914171631,0
124.574868806031,1
124.574868806031,0
125.113786248099,1
125.113786248099,0
125.461685978549,1
125.461685978549,0
125.842619864197,1
125.842619864197,0
127.405354043026,1
127.405354043026,0
127.536382663864,1
127.536382663864,0
128.052781169187,1
128.052781169187,0
128.303936568317,1
128.303936568317,0
128.579634563384,1
128.579634563384,0
129.061861346131,1
129.061861346131,0
129.528062786334,1
129.528062786334,0
129.850115140495,1
129.850115140495,0
129.859805031169,1
129.950115140495,0
130.177368888984,1
130.177368888984,0
130.356832496919,1
130.356832496919,0
130.986354255551,1
130.986354255551,0
131.526014354879,1
131.526014354879,0
131.69584672117,1
131.69584672117,0
131.867146533519,1
131.867146533519,0
132.108964376814,1
132.108964376814,0
132.5901519047,1
132.5901519047,0
133.281641507968,1
133.281641507968,0
133.561622043005,1
133.561622043005,0
134.61534584548,1
134.61534584548,0
134.688132834704,1
134.71534584548,0
134.742406383951,1
134.81534584548,0
134.919518450074,1
134.919518450074,0
134.967979827362,1
135.019518450074,0
135.389924063657,1
135.389924063657,0
135.608438070544,1
135.608438070544,0
136.055302609697,1
136.055302609697,0
136.456578602576,1
136.456578602576,0
136.883618470398,1
136.883618470398,0
136.900720179577,1
136.983618470398,0
137.430224872268,1
137.430224872268,0
139.166492611909,1
139.166492611909,0
139.694417416239,1
139.694417416239,0
139.887982462314,1
139.887982462314,0
140.170287712874,1
140.170287712874,0
140.295328460363,1
140.295328460363,0
141.429645456709,1
141.429645456709,0
141.505792269336,1
141.529645456709,0
141.734878711315,1
141.734878711315,0
141.786039018741,1
141.834878711315,0
142.072269794455,1
142.072269794455,0
144.14117467471,1
144.14117467471,0
145.253632003323,1
145.253632003323,0
145.404414959935,1
145.404414959935,0
146.224863748898,1
146.224863748898,0
146.609902178671,1
146.609902178671,0
147.21841192634,1
147.21841192634,0
147.515448675502,1
147.515448675502,0
147.568254997316,1
147.615448675502,0
147.620695915116,1
147.715448675502,0
148.880336980158,1
148.880336980158,0
149.09750980813,1
149.09750980813,0
149.723813570586,1
149.723813570586,0
150.040544879447,1
150.040544879447,0
153.423240139416,1
153.423240139416,0
154.343106531955,1
154.343106531955,0
154.424041575311,1
154.443106531955,0
155.599130220186,1
155.599130220186,0
156.612084628738,1
156.612084628738,0
156.63122608518,1
156.712084628738,0
156.719888872753,1
156.812084628738,0
157.074847836365,1
157.074847836365,0
157.552831048326,1
157.552831048326,0
157.644100349267,1
157.652831048326,0
157.710192204074,1
157.752831048326,0
158.465103931879,1
158.465103931879,0
159.407068375172,1
159.407068375172,0
160.408061622935,1
160.408061622935,0
161.231421173598,1
161.231421173598,0
161.496422612666,1
161.496422612666,0
161.917363093532,1
161.917363093532,0
161.992758598629,1
162.017363093532,0
162.254193613673,1
162.254193613673,0
162.271087006449,1
162.306924698605,2
162.354193613673,1
162.454193613673,0
164.331848118007,1
164.331848118007,0
164.929567401148,1
164.929567401148,0
165.163203684353,1
165.163203684353,0
165.465353220277,1
165.465353220277,0
165.737781784349,1
165.737781784349,0
166.377948886255,1
166.377948886255,0
166.403905162346,1
166.477948886255,0
167.410291530449,1
167.410291530449,0
167.637747452845,1
167.637747452845,0
169.492727748797,1
169.492727748797,0
169.501111631793,1
169.592727748797,0
170.469400250539,1
170.469400250539,0
170.600564905122,1
170.600564905122,0
170.606456521081,1
170.700564905122,0
171.330353562075,1
171.330353562075,0
171.553479972335,1
171.553479972335,0
172.995785848386,1
172.995785848386,0
173.650435030397,1
173.650435030397,0
174.343580706408,1
174.343580706408,0
174.437728194018,1
174.443580706408,0
174.645034465348,1
174.645034465348,0
175.013100015341,1
175.013100015341,0
175.349330273758,1
175.349330273758,0
175.377265300202,1
175.449330273758,0
175.584254761538,1
175.584254761538,0
175.695824365588,1
175.695824365588,0
175.794739119318,1
175.795824365588,0
175.804086854528,1
175.895824365588,0
175.897846330129,1
175.995824365588,0
176.687052691182,1
176.687052691182,0
176.998351363171,1
176.998351363171,0
177.125104215743,1
177.125104215743,0
178.163119745964,1
178.163119745964,0
178.374948296642,1
178.374948296642,0
179.817220440845,1
179.817220440845,0
181.133329872119,1
181.133329872119,0
181.601899230981,1
181.601899230981,0
182.211297632653,1
182.211297632653,0
182.665279646315,1
182.665279646315,0
182.681458048638,1
182.765279646315,0
183.446873661772,1
183.446873661772,0
183.536852332548,1
183.546873661772,0
183.883452217317,1
183.883452217317,0
184.369193296364,1
184.369193296364,0
184.395034749262,1
184.469193296364,0
184.825496567602,1
184.825496567602,0
185.425982020873,1
185.425982020873,0
185.561816056044,1
185.561816056044,0
188.001382500041,1
188.001382500041,0
189.362056627997,1
189.362056627997,0
189.517540530482,1
189.517540530482,0
189.993455384253,1
189.993455384253,0
190.561753631882,1
190.561753631882,0
190.945293459168,1
190.945293459168,0
191.943879442913,1
191.943879442913,0
192.389568731368,1
192.389568731368,0
193.084407263256,1
193.084407263256,0
193.739299948937,1
193.739299948937,0
195.408267115864,1
195.408267115864,0
195.595210363816,1
195.595210363816,0
195.999200390516,1
195.999200390516,0
196.253132951859,1
196.253132951859,0
196.372509388283,1
196.372509388283,0
196.490271674992,1
196.490271674992,0
196.616070981548,1
196.616070981548,0
196.71908700579,1
196.71908700579,0
196.842516640189,1
196.842516640189,0
198.287054436138,1
198.287054436138,0
198.708543823845,1
198.708543823845,0
199.381217540462,1
199.381217540462,0
199.682057033724,1
199.682057033724,0
