Size-Vector Network.nodeRx.queue (#0 - General-0-20240511-21:12:58-90023),
157.012284628738,0
157.012284628738,1
157.212284628738,0
157.275047836365,1
157.412284628738,0
157.753031048326,1
157.753031048326,0
157.853031048326,1
157.953031048326,0
157.953031048326,1
158.153031048326,0
158.665303931879,1
158.665303931879,0
159.607268375172,1
159.607268375172,0
160.608261622935,1
160.608261622935,0
161.431621173598,1
161.431621173598,0
161.696622612666,1
161.696622612666,0
162.117563093532,1
162.117563093532,0
162.217563093532,1
162.317563093532,0
162.454393613673,1
162.517563093532,0
162.554393613673,1
162.654393613673,2
162.717563093532,1
162.917563093532,0
164.532048118007,1
164.532048118007,0
165.129767401148,1
165.129767401148,0
165.363403684353,1
165.363403684353,0
165.665553220277,1
165.665553220277,0
165.937981784349,1
165.937981784349,0
166.578148886255,1
166.578148886255,0
166.678148886255,1
166.778148886255,0
167.610491530449,1
167.610491530449,0
167.837947452845,1
167.837947452845,0
169.692927748797,1
169.692927748797,0
169.792927748797,1
169.892927748797,0
170.669600250539,1
170.669600250539,0
170.800764905122,1
170.869600250539,0
170.900764905122,1
171.069600250539,0
171.530553562075,1
171.530553562075,0
171.753679972335,1
171.753679972335,0
173.195985848386,1
173.195985848386,0
173.850635030397,1
173.850635030397,0
174.543780706408,1
174.543780706408,0
174.643780706408,1
174.743780706408,0
174.845234465348,1
174.943780706408,0
175.213300015341,1
175.213300015341,0
175.549530273758,1
175.549530273758,0
175.649530273758,1
175.749530273758,0
175.784454761538,1
175.896024365588,2
175.949530273758,1
175.996024365588,2
176.096024365588,3
176.149530273758,2
176.196024365588,3
176.349530273758,2
176.549530273758,1
176.749530273758,0
176.887252691182,1
176.949530273758,0
177.198551363171,1
177.198551363171,0
177.325304215743,1
177.398551363171,0
178.363319745964,1
178.363319745964,0
178.575148296642,1
178.575148296642,0
180.017420440845,1
180.017420440845,0
181.333529872119,1
181.333529872119,0
181.802099230981,1
181.802099230981,0
182.411497632653,1
182.411497632653,0
182.865479646315,1
182.865479646315,0
182.965479646315,1
183.065479646315,0
183.647073661772,1
183.647073661772,0
183.747073661772,1
183.847073661772,0
184.083652217317,1
184.083652217317,0
184.569393296364,1
184.569393296364,0
184.669393296364,1
184.769393296364,0
185.025696567602,1
185.025696567602,0
185.626182020873,1
185.626182020873,0
185.762016056044,1
185.826182020873,0
188.201582500041,1
188.201582500041,0
189.562256627997,1
189.562256627997,0
189.717740530482,1
189.762256627997,0
190.193655384253,1
190.193655384253,0
190.761953631882,1
190.761953631882,0
191.145493459168,1
191.145493459168,0
192.144079442913,1
192.144079442913,0
192.589768731368,1
192.589768731368,0
193.284607263256,1
193.284607263256,0
193.939499948937,1
193.939499948937,0
195.608467115864,1
195.608467115864,0
195.795410363816,1
195.808467115864,0
196.199400390516,1
196.199400390516,0
196.453332951859,1
196.453332951859,0
196.572709388283,1
196.653332951859,0
196.690471674992,1
196.816270981548,2
196.853332951859,1
196.91928700579,2
197.042716640189,3
197.053332951859,2
197.253332951859,1
197.453332951859,0
198.487254436138,1
198.487254436138,0
198.908743823845,1
198.908743823845,0
199.581417540462,1
199.581417540462,0
199.882257033724,1
199.882257033724,0
