Size-Vector Network.queue (#0 - General-0-20240511-21:12:58-90023),
64.40325265934,0
65.896847605266,1
65.896847605266,0
66.126854584136,1
66.126854584136,0
66.669989274575,1
66.669989274575,0
67.530155103433,1
67.530155103433,0
67.630155103433,1
67.630155103433,0
67.730155103433,1
67.730155103433,0
68.075610800488,1
68.075610800488,0
68.98552026013,1
68.98552026013,0
69.545427443007,1
69.545427443007,0
69.645427443007,1
69.645427443007,0
71.382739016833,1
71.382739016833,0
73.257254746625,1
73.257254746625,0
74.309915397021,1
74.309915397021,0
74.626083695219,1
74.626083695219,0
74.982375491886,1
74.982375491886,0
76.863339134138,1
76.863339134138,0
76.963339134138,1
76.963339134138,0
77.356241845801,1
77.356241845801,0
77.656215289122,1
77.656215289122,0
78.328337925198,1
78.328337925198,0
78.428337925198,1
78.428337925198,0
78.528337925198,1
78.528337925198,0
78.649860333233,1
78.649860333233,0
78.816065453715,1
78.816065453715,0
80.761850515138,1
80.761850515138,0
80.861850515138,1
80.861850515138,0
81.048588628754,1
81.048588628754,0
81.224176673445,1
81.224176673445,0
81.551999815627,1
81.551999815627,0
81.651999815627,1
81.651999815627,0
82.198630897114,1
82.198630897114,0
82.389981371545,1
82.389981371545,0
83.452099970046,1
83.452099970046,0
83.719542157924,1
83.719542157924,0
84.971498049467,1
84.971498049467,0
85.071498049467,1
85.071498049467,0
85.171498049467,1
85.171498049467,0
85.716439237782,1
85.716439237782,0
86.132860995815,1
86.132860995815,0
86.5509097618,1
86.5509097618,0
87.552530023054,1
87.552530023054,0
87.706737443103,1
87.706737443103,0
88.062361411712,1
88.062361411712,0
88.432740886936,1
88.432740886936,0
89.675532065424,1
89.675532065424,0
89.775532065424,1
89.775532065424,0
90.995009473612,1
90.995009473612,0
91.423957294149,1
91.423957294149,0
91.523957294149,1
91.523957294149,0
92.791970499657,1
92.791970499657,0
92.954640707422,1
92.954640707422,0
93.146420814471,1
93.146420814471,0
93.246420814471,1
93.246420814471,0
93.701544144848,1
93.701544144848,0
94.625207970349,1
94.625207970349,0
94.725207970349,1
94.725207970349,0
95.216763654219,1
95.216763654219,0
95.846730559273,1
95.846730559273,0
96.767371795017,1
96.767371795017,0
96.93819887853,1
96.93819887853,0
97.091957740411,1
97.091957740411,0
97.193132959695,1
97.193132959695,0
97.446733021323,1
97.446733021323,0
97.888297542303,1
97.888297542303,0
98.290696242204,1
98.290696242204,0
98.390696242204,1
98.390696242204,0
98.490696242204,1
98.490696242204,0
99.273849133801,1
99.273849133801,0
99.504714581823,1
99.504714581823,0
99.604714581823,1
99.604714581823,0
99.704714581823,1
99.704714581823,0
100.15255567617,1
100.15255567617,0
100.574097192244,1
100.574097192244,0
100.731458022671,1
100.731458022671,0
101.339712349389,1
101.339712349389,0
102.004091286264,1
102.004091286264,0
102.174264655382,1
102.174264655382,0
103.811836244239,1
103.811836244239,0
104.095788320979,1
104.095788320979,0
104.238798807233,1
104.238798807233,0
104.94431101188,1
104.94431101188,0
105.373507495794,1
105.373507495794,0
105.625679399088,1
105.625679399088,0
106.073974834481,1
106.073974834481,0
107.205841622411,1
107.205841622411,0
107.630452028193,1
107.630452028193,0
108.139781393202,1
108.139781393202,0
108.265991389648,1
108.265991389648,0
109.376744838885,1
109.376744838885,0
110.902885667327,1
110.902885667327,0
111.472689649093,1
111.472689649093,0
111.769001662819,1
111.769001662819,0
112.067191359984,1
112.067191359984,0
113.003921299913,1
113.003921299913,0
114.925424591535,1
114.925424591535,0
115.526543875158,1
115.526543875158,0
115.626543875158,1
115.626543875158,0
115.764817265476,1
115.764817265476,0
116.493226544758,1
116.493226544758,0
117.333687647031,1
117.333687647031,0
117.599048895339,1
117.599048895339,0
117.851558269216,1
117.851558269216,0
118.414199277638,1
118.414199277638,0
119.478948975672,1
119.478948975672,0
119.622654213707,1
119.622654213707,0
120.05792212687,1
120.05792212687,0
120.245791548073,1
120.245791548073,0
121.313206773065,1
121.313206773065,0
122.995391999591,1
122.995391999591,0
123.585083466413,1
123.585083466413,0
124.029014171631,1
124.029014171631,0
124.674968806031,1
124.674968806031,0
125.213886248099,1
125.213886248099,0
125.561785978549,1
125.561785978549,0
125.942719864197,1
125.942719864197,0
127.505454043026,1
127.505454043026,0
127.636482663864,1
127.636482663864,0
128.152881169187,1
128.152881169187,0
128.404036568317,1
128.404036568317,0
128.679734563384,1
128.679734563384,0
129.161961346131,1
129.161961346131,0
129.628162786334,1
129.628162786334,0
129.950215140495,1
129.950215140495,0
130.050215140495,1
130.050215140495,0
130.277468888984,1
130.277468888984,0
130.456932496919,1
130.456932496919,0
131.086454255551,1
131.086454255551,0
131.626114354879,1
131.626114354879,0
131.79594672117,1
131.79594672117,0
131.967246533519,1
131.967246533519,0
132.209064376814,1
132.209064376814,0
132.6902519047,1
132.6902519047,0
133.381741507968,1
133.381741507968,0
133.661722043005,1
133.661722043005,0
134.71544584548,1
134.71544584548,0
134.81544584548,1
134.81544584548,0
134.91544584548,1
134.91544584548,0
135.019618450074,1
135.019618450074,0
135.119618450074,1
135.119618450074,0
135.490024063657,1
135.490024063657,0
135.708538070544,1
135.708538070544,0
136.155402609697,1
136.155402609697,0
136.556678602576,1
136.556678602576,0
136.983718470398,1
136.983718470398,0
137.083718470398,1
137.083718470398,0
137.530324872268,1
137.530324872268,0
139.266592611909,1
139.266592611909,0
139.794517416239,1
139.794517416239,0
139.988082462314,1
139.988082462314,0
140.270387712874,1
140.270387712874,0
140.395428460363,1
140.395428460363,0
141.529745456709,1
141.529745456709,0
141.629745456709,1
141.629745456709,0
141.834978711315,1
141.834978711315,0
141.934978711315,1
141.934978711315,0
142.172369794455,1
142.172369794455,0
144.24127467471,1
144.24127467471,0
145.353732003323,1
145.353732003323,0
145.504514959935,1
145.504514959935,0
146.324963748898,1
146.324963748898,0
146.710002178671,1
146.710002178671,0
147.31851192634,1
147.31851192634,0
147.615548675502,1
147.615548675502,0
147.715548675502,1
147.715548675502,0
147.815548675502,1
147.815548675502,0
148.980436980158,1
148.980436980158,0
149.19760980813,1
149.19760980813,0
149.823913570586,1
149.823913570586,0
150.140644879447,1
150.140644879447,0
153.523340139416,1
153.523340139416,0
154.443206531955,1
154.443206531955,0
154.543206531955,1
154.543206531955,0
155.699230220186,1
155.699230220186,0
156.712184628738,1
156.712184628738,0
156.812184628738,1
156.812184628738,0
156.912184628738,1
156.912184628738,0
157.174947836365,1
157.174947836365,0
157.652931048326,1
157.652931048326,0
157.752931048326,1
157.752931048326,0
157.852931048326,1
157.852931048326,0
158.565203931879,1
158.565203931879,0
159.507168375172,1
159.507168375172,0
160.508161622935,1
160.508161622935,0
161.331521173598,1
161.331521173598,0
161.596522612666,1
161.596522612666,0
162.017463093532,1
162.017463093532,0
162.117463093532,1
162.117463093532,0
162.354293613673,1
162.354293613673,0
162.454293613673,1
162.454293613673,0
162.554293613673,1
162.554293613673,0
164.431948118007,1
164.431948118007,0
165.029667401148,1
165.029667401148,0
165.263303684353,1
165.263303684353,0
165.565453220277,1
165.565453220277,0
165.837881784349,1
165.837881784349,0
166.478048886255,1
166.478048886255,0
166.578048886255,1
166.578048886255,0
167.510391530449,1
167.510391530449,0
167.737847452845,1
167.737847452845,0
169.592827748797,1
169.592827748797,0
169.692827748797,1
169.692827748797,0
170.569500250539,1
170.569500250539,0
170.700664905122,1
170.700664905122,0
170.800664905122,1
170.800664905122,0
171.430453562075,1
171.430453562075,0
171.653579972335,1
171.653579972335,0
173.095885848386,1
173.095885848386,0
173.750535030397,1
173.750535030397,0
174.443680706408,1
174.443680706408,0
174.543680706408,1
174.543680706408,0
174.745134465348,1
174.745134465348,0
175.113200015341,1
175.113200015341,0
175.449430273758,1
175.449430273758,0
175.549430273758,1
175.549430273758,0
175.684354761538,1
175.684354761538,0
175.795924365588,1
175.795924365588,0
175.895924365588,1
175.895924365588,0
175.995924365588,1
175.995924365588,0
176.095924365588,1
176.095924365588,0
176.787152691182,1
176.787152691182,0
177.098451363171,1
177.098451363171,0
177.225204215743,1
177.225204215743,0
178.263219745964,1
178.263219745964,0
178.475048296642,1
178.475048296642,0
179.917320440845,1
179.917320440845,0
181.233429872119,1
181.233429872119,0
181.701999230981,1
181.701999230981,0
182.311397632653,1
182.311397632653,0
182.765379646315,1
182.765379646315,0
182.865379646315,1
182.865379646315,0
183.546973661772,1
183.546973661772,0
183.646973661772,1
183.646973661772,0
183.983552217317,1
183.983552217317,0
184.469293296364,1
184.469293296364,0
184.569293296364,1
184.569293296364,0
184.925596567602,1
184.925596567602,0
185.526082020873,1
185.526082020873,0
185.661916056044,1
185.661916056044,0
188.101482500041,1
188.101482500041,0
189.462156627997,1
189.462156627997,0
189.617640530482,1
189.617640530482,0
190.093555384253,1
190.093555384253,0
190.661853631882,1
190.661853631882,0
191.045393459168,1
191.045393459168,0
192.043979442913,1
192.043979442913,0
192.489668731368,1
192.489668731368,0
193.184507263256,1
193.184507263256,0
193.839399948937,1
193.839399948937,0
195.508367115864,1
195.508367115864,0
195.695310363816,1
195.695310363816,0
196.099300390516,1
196.099300390516,0
196.353232951859,1
196.353232951859,0
196.472609388283,1
196.472609388283,0
196.590371674992,1
196.590371674992,0
196.716170981548,1
196.716170981548,0
196.81918700579,1
196.81918700579,0
196.942616640189,1
196.942616640189,0
198.387154436138,1
198.387154436138,0
198.808643823845,1
198.808643823845,0
199.481317540462,1
199.481317540462,0
199.782157033724,1
199.782157033724,0
